omega,alpha,beta,t
1,0.201351,9.59459e-06,1.2771e+06
1,0.201351,9.72973e-06,1.25019e+06
1,0.201351,9.86486e-06,1.28391e+06
1,0.201351,1e-05,1.23462e+06
1,0.201351,1.01351e-05,1.22799e+06
1,0.201351,1.02703e-05,1.26664e+06
1,0.201351,1.04054e-05,1.20411e+06
1,0.201351,1.05405e-05,1.19388e+06
1,0.201351,1.06757e-05,1.15269e+06
1,0.201351,1.08108e-05,1.16816e+06
1,0.201351,1.09459e-05,1.16368e+06
1,0.201351,1.10811e-05,1.17168e+06
1,0.201351,1.12162e-05,1.15787e+06
1,0.201351,1.13514e-05,1.16031e+06
1,0.201351,1.14865e-05,1.128e+06
1,0.201351,1.16216e-05,1.13118e+06
1,0.201351,1.17568e-05,1.10492e+06
1,0.201351,1.18919e-05,1.09987e+06
1,0.201351,1.2027e-05,1.10049e+06
1,0.201351,1.21622e-05,1.05091e+06
1,0.201351,1.22973e-05,1.04974e+06
1,0.201351,1.24324e-05,1.04048e+06
1,0.201351,1.25676e-05,1.05956e+06
1,0.201351,1.27027e-05,1.00361e+06
1,0.201351,1.28378e-05,1.09416e+06
1,0.201351,1.2973e-05,1.08833e+06
1,0.201351,1.31081e-05,1.05069e+06
1,0.201351,1.32432e-05,995918
1,0.201351,1.33784e-05,978533
1,0.201351,1.35135e-05,994354
1,0.201351,1.36486e-05,998876
1,0.201351,1.37838e-05,955499
1,0.201351,1.39189e-05,991444
1,0.201351,1.40541e-05,968919
1,0.201351,1.41892e-05,982579
1,0.201351,1.43243e-05,1.00122e+06
1,0.201351,1.44595e-05,953162
1,0.201351,1.45946e-05,936395
1,0.201351,1.47297e-05,954341
1,0.201351,1.48649e-05,938107
1,0.201351,1.5e-05,917751
1,0.204054,5e-06,2.29693e+06
1,0.204054,5.13514e-06,2.26109e+06
1,0.204054,5.27027e-06,2.20061e+06
1,0.204054,5.40541e-06,2.11638e+06
1,0.204054,5.54054e-06,2.04052e+06
1,0.204054,5.67568e-06,2.05934e+06
1,0.204054,5.81081e-06,2.00696e+06
1,0.204054,5.94595e-06,1.9645e+06
1,0.204054,6.08108e-06,1.91807e+06
1,0.204054,6.21622e-06,1.90277e+06
1,0.204054,6.35135e-06,1.88273e+06
1,0.204054,6.48649e-06,1.82692e+06
1,0.204054,6.62162e-06,1.80262e+06
1,0.204054,6.75676e-06,1.7752e+06
1,0.204054,6.89189e-06,1.7114e+06
1,0.204054,7.02703e-06,1.69148e+06
1,0.204054,7.16216e-06,1.64882e+06
1,0.204054,7.2973e-06,1.67926e+06
1,0.204054,7.43243e-06,1.6163e+06
1,0.204054,7.56757e-06,1.57115e+06
1,0.204054,7.7027e-06,1.59129e+06
1,0.204054,7.83784e-06,1.52162e+06
1,0.204054,7.97297e-06,1.51103e+06
1,0.204054,8.10811e-06,1.50002e+06
1,0.204054,8.24324e-06,1.46446e+06
1,0.204054,8.37838e-06,1.47296e+06
1,0.204054,8.51351e-06,1.48039e+06
1,0.204054,8.64865e-06,1.4373e+06
1,0.204054,8.78378e-06,1.42363e+06
1,0.204054,8.91892e-06,1.39807e+06
1,0.204054,9.05405e-06,1.35377e+06
1,0.204054,9.18919e-06,1.34678e+06
1,0.204054,9.32432e-06,1.31134e+06
1,0.204054,9.45946e-06,1.28635e+06
1,0.204054,9.59459e-06,1.32103e+06
1,0.204054,9.72973e-06,1.3067e+06
1,0.204054,9.86486e-06,1.29051e+06
1,0.204054,1e-05,1.26096e+06
1,0.204054,1.01351e-05,1.22163e+06
1,0.204054,1.02703e-05,1.22375e+06
1,0.204054,1.04054e-05,1.22379e+06
1,0.204054,1.05405e-05,1.18424e+06
1,0.204054,1.06757e-05,1.18553e+06
1,0.204054,1.08108e-05,1.19132e+06
1,0.204054,1.09459e-05,1.17339e+06
1,0.204054,1.10811e-05,1.14862e+06
1,0.204054,1.12162e-05,1.17358e+06
1,0.204054,1.13514e-05,1.15936e+06
1,0.204054,1.14865e-05,1.15378e+06
1,0.204054,1.16216e-05,1.1076e+06
1,0.204054,1.17568e-05,1.11114e+06
1,0.204054,1.18919e-05,1.09463e+06
1,0.204054,1.2027e-05,1.1225e+06
1,0.204054,1.21622e-05,1.09526e+06
1,0.204054,1.22973e-05,1.0627e+06
1,0.204054,1.24324e-05,1.07247e+06
1,0.204054,1.25676e-05,1.11002e+06
1,0.204054,1.27027e-05,1.03466e+06
1,0.204054,1.28378e-05,1.0286e+06
1,0.204054,1.2973e-05,1.05244e+06
1,0.204054,1.31081e-05,1.02085e+06
1,0.204054,1.32432e-05,1.01495e+06
1,0.204054,1.33784e-05,987566
1,0.204054,1.35135e-05,1.04636e+06
1,0.204054,1.36486e-05,1.00587e+06
1,0.204054,1.37838e-05,965128
1,0.204054,1.39189e-05,994165
1,0.204054,1.40541e-05,986240
1,0.204054,1.41892e-05,979730
1,0.204054,1.43243e-05,925253
1,0.204054,1.44595e-05,982792
1,0.204054,1.45946e-05,944137
1,0.204054,1.47297e-05,952116
1,0.204054,1.48649e-05,918798
1,0.204054,1.5e-05,944976
1,0.206757,5e-06,2.26509e+06
1,0.206757,5.13514e-06,2.22233e+06
1,0.206757,5.27027e-06,2.22307e+06
1,0.206757,5.40541e-06,2.15804e+06
1,0.206757,5.54054e-06,2.09856e+06
1,0.206757,5.67568e-06,2.05449e+06
1,0.206757,5.81081e-06,2.01121e+06
1,0.206757,5.94595e-06,1.96942e+06
1,0.206757,6.08108e-06,1.9461e+06
1,0.206757,6.21622e-06,1.88143e+06
1,0.206757,6.35135e-06,1.82169e+06
1,0.206757,6.48649e-06,1.83576e+06
1,0.206757,6.62162e-06,1.78557e+06
1,0.206757,6.75676e-06,1.76449e+06
1,0.206757,6.89189e-06,1.77206e+06
1,0.206757,7.02703e-06,1.69254e+06
1,0.206757,7.16216e-06,1.67836e+06
1,0.206757,7.2973e-06,1.64661e+06
1,0.206757,7.43243e-06,1.61487e+06
1,0.206757,7.56757e-06,1.57034e+06
1,0.206757,7.7027e-06,1.56204e+06
1,0.206757,7.83784e-06,1.54653e+06
1,0.206757,7.97297e-06,1.49529e+06
1,0.206757,8.10811e-06,1.48442e+06
1,0.206757,8.24324e-06,1.48162e+06
1,0.206757,8.37838e-06,1.54192e+06
1,0.206757,8.51351e-06,1.40577e+06
1,0.206757,8.64865e-06,1.41839e+06
1,0.206757,8.78378e-06,1.39818e+06
1,0.206757,8.91892e-06,1.39839e+06
1,0.206757,9.05405e-06,1.37311e+06
1,0.206757,9.18919e-06,1.36874e+06
1,0.206757,9.32432e-06,1.31337e+06
1,0.206757,9.45946e-06,1.32085e+06
1,0.206757,9.59459e-06,1.31612e+06
1,0.206757,9.72973e-06,1.29364e+06
1,0.206757,9.86486e-06,1.25069e+06
1,0.206757,1e-05,1.2751e+06
1,0.206757,1.01351e-05,1.23202e+06
1,0.206757,1.02703e-05,1.25118e+06
1,0.206757,1.04054e-05,1.21495e+06
1,0.206757,1.05405e-05,1.19665e+06
1,0.206757,1.06757e-05,1.18233e+06
1,0.206757,1.08108e-05,1.21176e+06
1,0.206757,1.09459e-05,1.14529e+06
1,0.206757,1.10811e-05,1.19526e+06
1,0.206757,1.12162e-05,1.14822e+06
1,0.206757,1.13514e-05,1.12616e+06
1,0.206757,1.14865e-05,1.15379e+06
1,0.206757,1.16216e-05,1.11424e+06
1,0.206757,1.17568e-05,1.11697e+06
1,0.206757,1.18919e-05,1.08779e+06
1,0.206757,1.2027e-05,1.07635e+06
1,0.206757,1.21622e-05,1.0734e+06
1,0.206757,1.22973e-05,1.0629e+06
1,0.206757,1.24324e-05,1.04662e+06
1,0.206757,1.25676e-05,1.08066e+06
1,0.206757,1.27027e-05,1.03774e+06
1,0.206757,1.28378e-05,1.02595e+06
1,0.206757,1.2973e-05,1.03996e+06
1,0.206757,1.31081e-05,1.0095e+06
1,0.206757,1.32432e-05,1.01044e+06
1,0.206757,1.33784e-05,1.01975e+06
1,0.206757,1.35135e-05,988911
1,0.206757,1.36486e-05,1.0289e+06
1,0.206757,1.37838e-05,963850
1,0.206757,1.39189e-05,988226
1,0.206757,1.40541e-05,963466
1,0.206757,1.41892e-05,957862
1,0.206757,1.43243e-05,950558
1,0.206757,1.44595e-05,947822
1,0.206757,1.45946e-05,933202
1,0.206757,1.47297e-05,919080
1,0.206757,1.48649e-05,971547
1,0.206757,1.5e-05,916859
1,0.209459,5e-06,2.30377e+06
1,0.209459,5.13514e-06,2.22182e+06
1,0.209459,5.27027e-06,2.23366e+06
1,0.209459,5.40541e-06,2.13156e+06
1,0.209459,5.54054e-06,2.09748e+06
1,0.209459,5.67568e-06,2.04009e+06
1,0.209459,5.81081e-06,2.05959e+06
1,0.209459,5.94595e-06,1.99102e+06
1,0.209459,6.08108e-06,1.9164e+06
1,0.209459,6.21622e-06,1.87585e+06
1,0.209459,6.35135e-06,1.86644e+06
1,0.209459,6.48649e-06,1.87093e+06
1,0.209459,6.62162e-06,1.81679e+06
1,0.209459,6.75676e-06,1.76723e+06
1,0.209459,6.89189e-06,1.7161e+06
1,0.209459,7.02703e-06,1.69983e+06
1,0.209459,7.16216e-06,1.67907e+06
1,0.209459,7.2973e-06,1.62142e+06
1,0.209459,7.43243e-06,1.62023e+06
1,0.209459,7.56757e-06,1.58786e+06
1,0.209459,7.7027e-06,1.52429e+06
1,0.209459,7.83784e-06,1.57029e+06
1,0.209459,7.97297e-06,1.52244e+06
1,0.209459,8.10811e-06,1.50565e+06
1,0.209459,8.24324e-06,1.51927e+06
1,0.209459,8.37838e-06,1.4501e+06
1,0.209459,8.51351e-06,1.42713e+06
1,0.209459,8.64865e-06,1.44564e+06
1,0.209459,8.78378e-06,1.4168e+06
1,0.209459,8.91892e-06,1.36148e+06
1,0.209459,9.05405e-06,1.37892e+06
1,0.209459,9.18919e-06,1.35855e+06
1,0.209459,9.32432e-06,1.36401e+06
1,0.209459,9.45946e-06,1.31292e+06
1,0.209459,9.59459e-06,1.27945e+06
1,0.209459,9.72973e-06,1.25845e+06
1,0.209459,9.86486e-06,1.28187e+06
1,0.209459,1e-05,1.27718e+06
1,0.209459,1.01351e-05,1.24133e+06
1,0.209459,1.02703e-05,1.2852e+06
1,0.209459,1.04054e-05,1.21329e+06
1,0.209459,1.05405e-05,1.16914e+06
1,0.209459,1.06757e-05,1.1671e+06
1,0.209459,1.08108e-05,1.17662e+06
1,0.209459,1.09459e-05,1.1929e+06
1,0.209459,1.10811e-05,1.18794e+06
1,0.209459,1.12162e-05,1.14335e+06
1,0.209459,1.13514e-05,1.13172e+06
1,0.209459,1.14865e-05,1.10325e+06
1,0.209459,1.16216e-05,1.11433e+06
1,0.209459,1.17568e-05,1.11222e+06
1,0.209459,1.18919e-05,1.10294e+06
1,0.209459,1.2027e-05,1.07326e+06
1,0.209459,1.21622e-05,1.08695e+06
1,0.209459,1.22973e-05,1.09341e+06
1,0.209459,1.24324e-05,1.04874e+06
1,0.209459,1.25676e-05,1.05414e+06
1,0.209459,1.27027e-05,1.06545e+06
1,0.209459,1.28378e-05,1.05298e+06
1,0.209459,1.2973e-05,1.03295e+06
1,0.209459,1.31081e-05,1.03264e+06
1,0.209459,1.32432e-05,987060
1,0.209459,1.33784e-05,985180
1,0.209459,1.35135e-05,1.00748e+06
1,0.209459,1.36486e-05,975559
1,0.209459,1.37838e-05,986163
1,0.209459,1.39189e-05,982360
1,0.209459,1.40541e-05,980895
1,0.209459,1.41892e-05,992928
1,0.209459,1.43243e-05,922761
1,0.209459,1.44595e-05,942763
1,0.209459,1.45946e-05,951065
1,0.209459,1.47297e-05,989177
1,0.209459,1.48649e-05,919741
1,0.209459,1.5e-05,952426
1,0.212162,5e-06,2.33524e+06
1,0.212162,5.13514e-06,2.20817e+06
1,0.212162,5.27027e-06,2.1819e+06
1,0.212162,5.40541e-06,2.09571e+06
1,0.212162,5.54054e-06,2.08482e+06
1,0.212162,5.67568e-06,2.05018e+06
1,0.212162,5.81081e-06,1.99598e+06
1,0.212162,5.94595e-06,2.00628e+06
1,0.212162,6.08108e-06,1.92831e+06
1,0.212162,6.21622e-06,1.90123e+06
1,0.212162,6.35135e-06,1.83705e+06
1,0.212162,6.48649e-06,1.82276e+06
1,0.212162,6.62162e-06,1.83872e+06
1,0.212162,6.75676e-06,1.7658e+06
1,0.212162,6.89189e-06,1.74988e+06
1,0.212162,7.02703e-06,1.69943e+06
1,0.212162,7.16216e-06,1.70019e+06
1,0.212162,7.2973e-06,1.62647e+06
1,0.212162,7.43243e-06,1.58768e+06
1,0.212162,7.56757e-06,1.605e+06
1,0.212162,7.7027e-06,1.56162e+06
1,0.212162,7.83784e-06,1.5692e+06
1,0.212162,7.97297e-06,1.55462e+06
1,0.212162,8.10811e-06,1.52012e+06
1,0.212162,8.24324e-06,1.46706e+06
1,0.212162,8.37838e-06,1.47656e+06
1,0.212162,8.51351e-06,1.45369e+06
1,0.212162,8.64865e-06,1.39711e+06
1,0.212162,8.78378e-06,1.41154e+06
1,0.212162,8.91892e-06,1.41874e+06
1,0.212162,9.05405e-06,1.42248e+06
1,0.212162,9.18919e-06,1.34809e+06
1,0.212162,9.32432e-06,1.31267e+06
1,0.212162,9.45946e-06,1.3499e+06
1,0.212162,9.59459e-06,1.3318e+06
1,0.212162,9.72973e-06,1.29256e+06
1,0.212162,9.86486e-06,1.29931e+06
1,0.212162,1e-05,1.29469e+06
1,0.212162,1.01351e-05,1.23085e+06
1,0.212162,1.02703e-05,1.23266e+06
1,0.212162,1.04054e-05,1.228e+06
1,0.212162,1.05405e-05,1.20237e+06
1,0.212162,1.06757e-05,1.21783e+06
1,0.212162,1.08108e-05,1.20622e+06
1,0.212162,1.09459e-05,1.18285e+06
1,0.212162,1.10811e-05,1.16301e+06
1,0.212162,1.12162e-05,1.14357e+06
1,0.212162,1.13514e-05,1.14048e+06
1,0.212162,1.14865e-05,1.13234e+06
1,0.212162,1.16216e-05,1.13171e+06
1,0.212162,1.17568e-05,1.1066e+06
1,0.212162,1.18919e-05,1.09871e+06
1,0.212162,1.2027e-05,1.12395e+06
1,0.212162,1.21622e-05,1.0964e+06
1,0.212162,1.22973e-05,1.10432e+06
1,0.212162,1.24324e-05,1.0864e+06
1,0.212162,1.25676e-05,1.03862e+06
1,0.212162,1.27027e-05,1.07435e+06
1,0.212162,1.28378e-05,1.02146e+06
1,0.212162,1.2973e-05,1.04535e+06
1,0.212162,1.31081e-05,1.04217e+06
1,0.212162,1.32432e-05,1.01994e+06
1,0.212162,1.33784e-05,1.02142e+06
1,0.212162,1.35135e-05,1.02672e+06
1,0.212162,1.36486e-05,1.01808e+06
1,0.212162,1.37838e-05,1.02626e+06
1,0.212162,1.39189e-05,1.00306e+06
1,0.212162,1.40541e-05,962945
1,0.212162,1.41892e-05,985194
1,0.212162,1.43243e-05,981443
1,0.212162,1.44595e-05,961991
1,0.212162,1.45946e-05,937312
1,0.212162,1.47297e-05,930185
1,0.212162,1.48649e-05,953599
1,0.212162,1.5e-05,941333
1,0.214865,5e-06,2.31722e+06
1,0.214865,5.13514e-06,2.25332e+06
1,0.214865,5.27027e-06,2.16541e+06
1,0.214865,5.40541e-06,2.13596e+06
1,0.214865,5.54054e-06,2.11566e+06
1,0.214865,5.67568e-06,2.05942e+06
1,0.214865,5.81081e-06,1.99193e+06
1,0.214865,5.94595e-06,1.948e+06
1,0.214865,6.08108e-06,1.92656e+06
1,0.214865,6.21622e-06,1.89372e+06
1,0.214865,6.35135e-06,1.87428e+06
1,0.214865,6.48649e-06,1.84497e+06
1,0.214865,6.62162e-06,1.77557e+06
1,0.214865,6.75676e-06,1.74175e+06
1,0.214865,6.89189e-06,1.72928e+06
1,0.214865,7.02703e-06,1.711e+06
1,0.214865,7.16216e-06,1.64118e+06
1,0.214865,7.2973e-06,1.7031e+06
1,0.214865,7.43243e-06,1.62392e+06
1,0.214865,7.56757e-06,1.6028e+06
1,0.214865,7.7027e-06,1.54375e+06
1,0.214865,7.83784e-06,1.56206e+06
1,0.214865,7.97297e-06,1.55261e+06
1,0.214865,8.10811e-06,1.54361e+06
1,0.214865,8.24324e-06,1.4989e+06
1,0.214865,8.37838e-06,1.47141e+06
1,0.214865,8.51351e-06,1.44778e+06
1,0.214865,8.64865e-06,1.42681e+06
1,0.214865,8.78378e-06,1.39904e+06
1,0.214865,8.91892e-06,1.36868e+06
1,0.214865,9.05405e-06,1.39894e+06
1,0.214865,9.18919e-06,1.35504e+06
1,0.214865,9.32432e-06,1.32924e+06
1,0.214865,9.45946e-06,1.33187e+06
1,0.214865,9.59459e-06,1.28027e+06
1,0.214865,9.72973e-06,1.30553e+06
1,0.214865,9.86486e-06,1.26111e+06
1,0.214865,1e-05,1.27854e+06
1,0.214865,1.01351e-05,1.26408e+06
1,0.214865,1.02703e-05,1.2734e+06
1,0.214865,1.04054e-05,1.2106e+06
1,0.214865,1.05405e-05,1.20206e+06
1,0.214865,1.06757e-05,1.20481e+06
1,0.214865,1.08108e-05,1.17849e+06
1,0.214865,1.09459e-05,1.2027e+06
1,0.214865,1.10811e-05,1.17472e+06
1,0.214865,1.12162e-05,1.14369e+06
1,0.214865,1.13514e-05,1.13152e+06
1,0.214865,1.14865e-05,1.11568e+06
1,0.214865,1.16216e-05,1.08909e+06
1,0.214865,1.17568e-05,1.10817e+06
1,0.214865,1.18919e-05,1.1057e+06
1,0.214865,1.2027e-05,1.10584e+06
1,0.214865,1.21622e-05,1.1176e+06
1,0.214865,1.22973e-05,1.05919e+06
1,0.214865,1.24324e-05,1.07726e+06
1,0.214865,1.25676e-05,1.07182e+06
1,0.214865,1.27027e-05,1.05897e+06
1,0.214865,1.28378e-05,1.00427e+06
1,0.214865,1.2973e-05,1.05714e+06
1,0.214865,1.31081e-05,1.03687e+06
1,0.214865,1.32432e-05,987609
1,0.214865,1.33784e-05,1.02928e+06
1,0.214865,1.35135e-05,1.03957e+06
1,0.214865,1.36486e-05,1.02422e+06
1,0.214865,1.37838e-05,992158
1,0.214865,1.39189e-05,1.02496e+06
1,0.214865,1.40541e-05,941800
1,0.214865,1.41892e-05,980219
1,0.214865,1.43243e-05,1.00732e+06
1,0.214865,1.44595e-05,949588
1,0.214865,1.45946e-05,953234
1,0.214865,1.47297e-05,970399
1,0.214865,1.48649e-05,931297
1,0.214865,1.5e-05,1.00319e+06
1,0.217568,5e-06,2.31696e+06
1,0.217568,5.13514e-06,2.27222e+06
1,0.217568,5.27027e-06,2.19731e+06
1,0.217568,5.40541e-06,2.13293e+06
1,0.217568,5.54054e-06,2.09218e+06
1,0.217568,5.67568e-06,2.07683e+06
1,0.217568,5.81081e-06,2.0176e+06
1,0.217568,5.94595e-06,1.95684e+06
1,0.217568,6.08108e-06,1.93788e+06
1,0.217568,6.21622e-06,1.91517e+06
1,0.217568,6.35135e-06,1.86748e+06
1,0.217568,6.48649e-06,1.81432e+06
1,0.217568,6.62162e-06,1.75516e+06
1,0.217568,6.75676e-06,1.76372e+06
1,0.217568,6.89189e-06,1.71502e+06
1,0.217568,7.02703e-06,1.69665e+06
1,0.217568,7.16216e-06,1.69634e+06
1,0.217568,7.2973e-06,1.65644e+06
1,0.217568,7.43243e-06,1.61418e+06
1,0.217568,7.56757e-06,1.62002e+06
1,0.217568,7.7027e-06,1.56488e+06
1,0.217568,7.83784e-06,1.5297e+06
1,0.217568,7.97297e-06,1.55975e+06
1,0.217568,8.10811e-06,1.51745e+06
1,0.217568,8.24324e-06,1.50267e+06
1,0.217568,8.37838e-06,1.45822e+06
1,0.217568,8.51351e-06,1.43454e+06
1,0.217568,8.64865e-06,1.44894e+06
1,0.217568,8.78378e-06,1.41968e+06
1,0.217568,8.91892e-06,1.39076e+06
1,0.217568,9.05405e-06,1.40802e+06
1,0.217568,9.18919e-06,1.36388e+06
1,0.217568,9.32432e-06,1.31154e+06
1,0.217568,9.45946e-06,1.30256e+06
1,0.217568,9.59459e-06,1.28275e+06
1,0.217568,9.72973e-06,1.29358e+06
1,0.217568,9.86486e-06,1.26208e+06
1,0.217568,1e-05,1.29448e+06
1,0.217568,1.01351e-05,1.26516e+06
1,0.217568,1.02703e-05,1.23357e+06
1,0.217568,1.04054e-05,1.24511e+06
1,0.217568,1.05405e-05,1.2459e+06
1,0.217568,1.06757e-05,1.20309e+06
1,0.217568,1.08108e-05,1.17387e+06
1,0.217568,1.09459e-05,1.18922e+06
1,0.217568,1.10811e-05,1.13746e+06
1,0.217568,1.12162e-05,1.1633e+06
1,0.217568,1.13514e-05,1.10927e+06
1,0.217568,1.14865e-05,1.15583e+06
1,0.217568,1.16216e-05,1.06667e+06
1,0.217568,1.17568e-05,1.11993e+06
1,0.217568,1.18919e-05,1.08106e+06
1,0.217568,1.2027e-05,1.06974e+06
1,0.217568,1.21622e-05,1.08774e+06
1,0.217568,1.22973e-05,1.07301e+06
1,0.217568,1.24324e-05,1.05284e+06
1,0.217568,1.25676e-05,1.08578e+06
1,0.217568,1.27027e-05,1.05654e+06
1,0.217568,1.28378e-05,1.04215e+06
1,0.217568,1.2973e-05,1.05193e+06
1,0.217568,1.31081e-05,1.08491e+06
1,0.217568,1.32432e-05,1.01972e+06
1,0.217568,1.33784e-05,1.007e+06
1,0.217568,1.35135e-05,985179
1,0.217568,1.36486e-05,969507
1,0.217568,1.37838e-05,962105
1,0.217568,1.39189e-05,993921
1,0.217568,1.40541e-05,957334
1,0.217568,1.41892e-05,1.03575e+06
1,0.217568,1.43243e-05,978976
1,0.217568,1.44595e-05,962159
1,0.217568,1.45946e-05,971882
1,0.217568,1.47297e-05,912632
1,0.217568,1.48649e-05,934933
1,0.217568,1.5e-05,935241
1,0.22027,5e-06,2.28044e+06
1,0.22027,5.13514e-06,2.20398e+06
1,0.22027,5.27027e-06,2.1765e+06
1,0.22027,5.40541e-06,2.11714e+06
1,0.22027,5.54054e-06,2.12302e+06
1,0.22027,5.67568e-06,2.07187e+06
1,0.22027,5.81081e-06,2.01741e+06
1,0.22027,5.94595e-06,2.01508e+06
1,0.22027,6.08108e-06,1.95326e+06
1,0.22027,6.21622e-06,1.88455e+06
1,0.22027,6.35135e-06,1.87585e+06
1,0.22027,6.48649e-06,1.80886e+06
1,0.22027,6.62162e-06,1.77175e+06
1,0.22027,6.75676e-06,1.73374e+06
1,0.22027,6.89189e-06,1.7368e+06
1,0.22027,7.02703e-06,1.70287e+06
1,0.22027,7.16216e-06,1.65688e+06
1,0.22027,7.2973e-06,1.69649e+06
1,0.22027,7.43243e-06,1.60699e+06
1,0.22027,7.56757e-06,1.60124e+06
1,0.22027,7.7027e-06,1.57059e+06
1,0.22027,7.83784e-06,1.56604e+06
1,0.22027,7.97297e-06,1.55277e+06
1,0.22027,8.10811e-06,1.51222e+06
1,0.22027,8.24324e-06,1.47922e+06
1,0.22027,8.37838e-06,1.49196e+06
1,0.22027,8.51351e-06,1.44003e+06
1,0.22027,8.64865e-06,1.40837e+06
1,0.22027,8.78378e-06,1.41702e+06
1,0.22027,8.91892e-06,1.3982e+06
1,0.22027,9.05405e-06,1.34648e+06
1,0.22027,9.18919e-06,1.37102e+06
1,0.22027,9.32432e-06,1.34226e+06
1,0.22027,9.45946e-06,1.32202e+06
1,0.22027,9.59459e-06,1.31044e+06
1,0.22027,9.72973e-06,1.29525e+06
1,0.22027,9.86486e-06,1.28766e+06
1,0.22027,1e-05,1.23152e+06
1,0.22027,1.01351e-05,1.25998e+06
1,0.22027,1.02703e-05,1.24958e+06
1,0.22027,1.04054e-05,1.24195e+06
1,0.22027,1.05405e-05,1.21105e+06
1,0.22027,1.06757e-05,1.1798e+06
1,0.22027,1.08108e-05,1.17348e+06
1,0.22027,1.09459e-05,1.16796e+06
1,0.22027,1.10811e-05,1.16236e+06
1,0.22027,1.12162e-05,1.17025e+06
1,0.22027,1.13514e-05,1.18286e+06
1,0.22027,1.14865e-05,1.15983e+06
1,0.22027,1.16216e-05,1.10205e+06
1,0.22027,1.17568e-05,1.12523e+06
1,0.22027,1.18919e-05,1.0983e+06
1,0.22027,1.2027e-05,1.10741e+06
1,0.22027,1.21622e-05,1.05833e+06
1,0.22027,1.22973e-05,1.0939e+06
1,0.22027,1.24324e-05,1.06965e+06
1,0.22027,1.25676e-05,1.05002e+06
1,0.22027,1.27027e-05,1.0497e+06
1,0.22027,1.28378e-05,1.05323e+06
1,0.22027,1.2973e-05,1.02527e+06
1,0.22027,1.31081e-05,985762
1,0.22027,1.32432e-05,1.01065e+06
1,0.22027,1.33784e-05,1.016e+06
1,0.22027,1.35135e-05,1.02576e+06
1,0.22027,1.36486e-05,982151
1,0.22027,1.37838e-05,1.03552e+06
1,0.22027,1.39189e-05,965210
1,0.22027,1.40541e-05,975592
1,0.22027,1.41892e-05,973251
1,0.22027,1.43243e-05,946560
1,0.22027,1.44595e-05,938861
1,0.22027,1.45946e-05,915591
1,0.22027,1.47297e-05,961316
1,0.22027,1.48649e-05,927647
1,0.22027,1.5e-05,958640
1,0.222973,5e-06,2.31823e+06
1,0.222973,5.13514e-06,2.26548e+06
1,0.222973,5.27027e-06,2.21262e+06
1,0.222973,5.40541e-06,2.13833e+06
1,0.222973,5.54054e-06,2.11382e+06
1,0.222973,5.67568e-06,2.06287e+06
1,0.222973,5.81081e-06,2.03332e+06
1,0.222973,5.94595e-06,1.95424e+06
1,0.222973,6.08108e-06,1.90057e+06
1,0.222973,6.21622e-06,1.8819e+06
1,0.222973,6.35135e-06,1.85681e+06
1,0.222973,6.48649e-06,1.81773e+06
1,0.222973,6.62162e-06,1.80769e+06
1,0.222973,6.75676e-06,1.73268e+06
1,0.222973,6.89189e-06,1.75626e+06
1,0.222973,7.02703e-06,1.71202e+06
1,0.222973,7.16216e-06,1.65692e+06
1,0.222973,7.2973e-06,1.67698e+06
1,0.222973,7.43243e-06,1.67534e+06
1,0.222973,7.56757e-06,1.60954e+06
1,0.222973,7.7027e-06,1.577e+06
1,0.222973,7.83784e-06,1.59323e+06
1,0.222973,7.97297e-06,1.51806e+06
1,0.222973,8.10811e-06,1.5145e+06
1,0.222973,8.24324e-06,1.47839e+06
1,0.222973,8.37838e-06,1.47214e+06
1,0.222973,8.51351e-06,1.41212e+06
1,0.222973,8.64865e-06,1.40836e+06
1,0.222973,8.78378e-06,1.37573e+06
1,0.222973,8.91892e-06,1.39838e+06
1,0.222973,9.05405e-06,1.3748e+06
1,0.222973,9.18919e-06,1.34989e+06
1,0.222973,9.32432e-06,1.33256e+06
1,0.222973,9.45946e-06,1.29173e+06
1,0.222973,9.59459e-06,1.30346e+06
1,0.222973,9.72973e-06,1.27271e+06
1,0.222973,9.86486e-06,1.30753e+06
1,0.222973,1e-05,1.26528e+06
1,0.222973,1.01351e-05,1.28417e+06
1,0.222973,1.02703e-05,1.21749e+06
1,0.222973,1.04054e-05,1.19285e+06
1,0.222973,1.05405e-05,1.25867e+06
1,0.222973,1.06757e-05,1.21537e+06
1,0.222973,1.08108e-05,1.17214e+06
1,0.222973,1.09459e-05,1.19866e+06
1,0.222973,1.10811e-05,1.15998e+06
1,0.222973,1.12162e-05,1.15969e+06
1,0.222973,1.13514e-05,1.17112e+06
1,0.222973,1.14865e-05,1.16945e+06
1,0.222973,1.16216e-05,1.12099e+06
1,0.222973,1.17568e-05,1.11145e+06
1,0.222973,1.18919e-05,1.13305e+06
1,0.222973,1.2027e-05,1.15477e+06
1,0.222973,1.21622e-05,1.10672e+06
1,0.222973,1.22973e-05,1.09329e+06
1,0.222973,1.24324e-05,1.08266e+06
1,0.222973,1.25676e-05,1.10036e+06
1,0.222973,1.27027e-05,1.05471e+06
1,0.222973,1.28378e-05,1.0262e+06
1,0.222973,1.2973e-05,1.06717e+06
1,0.222973,1.31081e-05,1.05038e+06
1,0.222973,1.32432e-05,1.00771e+06
1,0.222973,1.33784e-05,1.02995e+06
