omega,alpha,beta,cs
1,0.0959459,1.44595e-05,0.320905
1,0.0959459,1.45946e-05,0.323529
1,0.0959459,1.47297e-05,0.325364
1,0.0959459,1.48649e-05,0.322795
1,0.0959459,1.5e-05,0.320204
1,0.0986486,5e-06,0.311753
1,0.0986486,5.13514e-06,0.309311
1,0.0986486,5.27027e-06,0.310366
1,0.0986486,5.40541e-06,0.312187
1,0.0986486,5.54054e-06,0.304547
1,0.0986486,5.67568e-06,0.309821
1,0.0986486,5.81081e-06,0.303968
1,0.0986486,5.94595e-06,0.314403
1,0.0986486,6.08108e-06,0.31416
1,0.0986486,6.21622e-06,0.311676
1,0.0986486,6.35135e-06,0.312836
1,0.0986486,6.48649e-06,0.314814
1,0.0986486,6.62162e-06,0.316113
1,0.0986486,6.75676e-06,0.313354
1,0.0986486,6.89189e-06,0.313405
1,0.0986486,7.02703e-06,0.315575
1,0.0986486,7.16216e-06,0.313536
1,0.0986486,7.2973e-06,0.317805
1,0.0986486,7.43243e-06,0.313842
1,0.0986486,7.56757e-06,0.313466
1,0.0986486,7.7027e-06,0.312999
1,0.0986486,7.83784e-06,0.313746
1,0.0986486,7.97297e-06,0.318434
1,0.0986486,8.10811e-06,0.318584
1,0.0986486,8.24324e-06,0.321009
1,0.0986486,8.37838e-06,0.314168
1,0.0986486,8.51351e-06,0.316424
1,0.0986486,8.64865e-06,0.317098
1,0.0986486,8.78378e-06,0.315173
1,0.0986486,8.91892e-06,0.316691
1,0.0986486,9.05405e-06,0.316722
1,0.0986486,9.18919e-06,0.316599
1,0.0986486,9.32432e-06,0.320848
1,0.0986486,9.45946e-06,0.320554
1,0.0986486,9.59459e-06,0.320094
1,0.0986486,9.72973e-06,0.321743
1,0.0986486,9.86486e-06,0.317781
1,0.0986486,1e-05,0.320089
1,0.0986486,1.01351e-05,0.317888
1,0.0986486,1.02703e-05,0.319087
1,0.0986486,1.04054e-05,0.317977
1,0.0986486,1.05405e-05,0.320339
1,0.0986486,1.06757e-05,0.321338
1,0.0986486,1.08108e-05,0.318121
1,0.0986486,1.09459e-05,0.317888
1,0.0986486,1.10811e-05,0.318653
1,0.0986486,1.12162e-05,0.320571
1,0.0986486,1.13514e-05,0.322323
1,0.0986486,1.14865e-05,0.32873
1,0.0986486,1.16216e-05,0.323805
1,0.0986486,1.17568e-05,0.316886
1,0.0986486,1.18919e-05,0.320258
1,0.0986486,1.2027e-05,0.319399
1,0.0986486,1.21622e-05,0.321703
1,0.0986486,1.22973e-05,0.322049
1,0.0986486,1.24324e-05,0.326688
1,0.0986486,1.25676e-05,0.324874
1,0.0986486,1.27027e-05,0.322477
1,0.0986486,1.28378e-05,0.322046
1,0.0986486,1.2973e-05,0.321257
1,0.0986486,1.31081e-05,0.326149
1,0.0986486,1.32432e-05,0.322197
1,0.0986486,1.33784e-05,0.32304
1,0.0986486,1.35135e-05,0.319592
1,0.0986486,1.36486e-05,0.317835
1,0.0986486,1.37838e-05,0.32609
1,0.0986486,1.39189e-05,0.32374
1,0.0986486,1.40541e-05,0.322261
1,0.0986486,1.41892e-05,0.326062
1,0.0986486,1.43243e-05,0.326654
1,0.0986486,1.44595e-05,0.319168
1,0.0986486,1.45946e-05,0.322205
1,0.0986486,1.47297e-05,0.319419
1,0.0986486,1.48649e-05,0.322969
1,0.0986486,1.5e-05,0.32315
1,0.101351,5e-06,0.311256
1,0.101351,5.13514e-06,0.309977
1,0.101351,5.27027e-06,0.31025
1,0.101351,5.40541e-06,0.312905
1,0.101351,5.54054e-06,0.314226
1,0.101351,5.67568e-06,0.312369
1,0.101351,5.81081e-06,0.312493
1,0.101351,5.94595e-06,0.312524
1,0.101351,6.08108e-06,0.306831
1,0.101351,6.21622e-06,0.311537
1,0.101351,6.35135e-06,0.313325
1,0.101351,6.48649e-06,0.314
1,0.101351,6.62162e-06,0.311199
1,0.101351,6.75676e-06,0.313857
1,0.101351,6.89189e-06,0.312224
1,0.101351,7.02703e-06,0.31463
1,0.101351,7.16216e-06,0.312843
1,0.101351,7.2973e-06,0.313587
1,0.101351,7.43243e-06,0.311942
1,0.101351,7.56757e-06,0.317141
1,0.101351,7.7027e-06,0.311057
1,0.101351,7.83784e-06,0.322832
1,0.101351,7.97297e-06,0.313529
1,0.101351,8.10811e-06,0.31463
1,0.101351,8.24324e-06,0.318864
1,0.101351,8.37838e-06,0.316436
1,0.101351,8.51351e-06,0.315332
1,0.101351,8.64865e-06,0.323132
1,0.101351,8.78378e-06,0.320414
1,0.101351,8.91892e-06,0.314634
1,0.101351,9.05405e-06,0.322607
1,0.101351,9.18919e-06,0.313363
1,0.101351,9.32432e-06,0.318951
1,0.101351,9.45946e-06,0.318667
1,0.101351,9.59459e-06,0.316586
1,0.101351,9.72973e-06,0.31813
1,0.101351,9.86486e-06,0.31997
1,0.101351,1e-05,0.321234
1,0.101351,1.01351e-05,0.317476
1,0.101351,1.02703e-05,0.320286
1,0.101351,1.04054e-05,0.322337
1,0.101351,1.05405e-05,0.32393
1,0.101351,1.06757e-05,0.32438
1,0.101351,1.08108e-05,0.316809
1,0.101351,1.09459e-05,0.318521
1,0.101351,1.10811e-05,0.325585
1,0.101351,1.12162e-05,0.318693
1,0.101351,1.13514e-05,0.319889
1,0.101351,1.14865e-05,0.322281
1,0.101351,1.16216e-05,0.316231
1,0.101351,1.17568e-05,0.321036
1,0.101351,1.18919e-05,0.322044
1,0.101351,1.2027e-05,0.319989
1,0.101351,1.21622e-05,0.321176
1,0.101351,1.22973e-05,0.319702
1,0.101351,1.24324e-05,0.323042
1,0.101351,1.25676e-05,0.320814
1,0.101351,1.27027e-05,0.320978
1,0.101351,1.28378e-05,0.319904
1,0.101351,1.2973e-05,0.323507
1,0.101351,1.31081e-05,0.320324
1,0.101351,1.32432e-05,0.329185
1,0.101351,1.33784e-05,0.32364
1,0.101351,1.35135e-05,0.322577
1,0.101351,1.36486e-05,0.320392
1,0.101351,1.37838e-05,0.325402
1,0.101351,1.39189e-05,0.322114
1,0.101351,1.40541e-05,0.320129
1,0.101351,1.41892e-05,0.320455
1,0.101351,1.43243e-05,0.321669
1,0.101351,1.44595e-05,0.321444
1,0.101351,1.45946e-05,0.32225
1,0.101351,1.47297e-05,0.326915
1,0.101351,1.48649e-05,0.321422
1,0.101351,1.5e-05,0.323194
1,0.104054,5e-06,0.311056
1,0.104054,5.13514e-06,0.309055
1,0.104054,5.27027e-06,0.310485
1,0.104054,5.40541e-06,0.310169
1,0.104054,5.54054e-06,0.31096
1,0.104054,5.67568e-06,0.314225
1,0.104054,5.81081e-06,0.3112
1,0.104054,5.94595e-06,0.3074
1,0.104054,6.08108e-06,0.310109
1,0.104054,6.21622e-06,0.313599
1,0.104054,6.35135e-06,0.31288
1,0.104054,6.48649e-06,0.311287
1,0.104054,6.62162e-06,0.314769
1,0.104054,6.75676e-06,0.313005
1,0.104054,6.89189e-06,0.314021
1,0.104054,7.02703e-06,0.31717
1,0.104054,7.16216e-06,0.315807
1,0.104054,7.2973e-06,0.314138
1,0.104054,7.43243e-06,0.314986
1,0.104054,7.56757e-06,0.311525
1,0.104054,7.7027e-06,0.314028
1,0.104054,7.83784e-06,0.313009
1,0.104054,7.97297e-06,0.3141
1,0.104054,8.10811e-06,0.31684
1,0.104054,8.24324e-06,0.319525
1,0.104054,8.37838e-06,0.317546
1,0.104054,8.51351e-06,0.317803
1,0.104054,8.64865e-06,0.320669
1,0.104054,8.78378e-06,0.314539
1,0.104054,8.91892e-06,0.317874
1,0.104054,9.05405e-06,0.318287
1,0.104054,9.18919e-06,0.321815
1,0.104054,9.32432e-06,0.319033
1,0.104054,9.45946e-06,0.318213
1,0.104054,9.59459e-06,0.314502
1,0.104054,9.72973e-06,0.31527
1,0.104054,9.86486e-06,0.32114
1,0.104054,1e-05,0.320984
1,0.104054,1.01351e-05,0.317959
1,0.104054,1.02703e-05,0.322985
1,0.104054,1.04054e-05,0.322858
1,0.104054,1.05405e-05,0.319266
1,0.104054,1.06757e-05,0.317723
1,0.104054,1.08108e-05,0.322266
1,0.104054,1.09459e-05,0.312044
1,0.104054,1.10811e-05,0.320274
1,0.104054,1.12162e-05,0.322039
1,0.104054,1.13514e-05,0.322636
1,0.104054,1.14865e-05,0.324886
1,0.104054,1.16216e-05,0.325114
1,0.104054,1.17568e-05,0.323103
1,0.104054,1.18919e-05,0.318492
1,0.104054,1.2027e-05,0.323466
1,0.104054,1.21622e-05,0.321507
1,0.104054,1.22973e-05,0.326184
1,0.104054,1.24324e-05,0.324867
1,0.104054,1.25676e-05,0.32439
1,0.104054,1.27027e-05,0.32316
1,0.104054,1.28378e-05,0.315201
1,0.104054,1.2973e-05,0.317184
1,0.104054,1.31081e-05,0.324725
1,0.104054,1.32432e-05,0.319375
1,0.104054,1.33784e-05,0.321643
1,0.104054,1.35135e-05,0.321947
1,0.104054,1.36486e-05,0.322096
1,0.104054,1.37838e-05,0.321279
1,0.104054,1.39189e-05,0.324137
1,0.104054,1.40541e-05,0.319119
1,0.104054,1.41892e-05,0.325984
1,0.104054,1.43243e-05,0.327497
1,0.104054,1.44595e-05,0.317643
1,0.104054,1.45946e-05,0.326652
1,0.104054,1.47297e-05,0.324901
1,0.104054,1.48649e-05,0.323328
1,0.104054,1.5e-05,0.324783
1,0.106757,5e-06,0.312793
1,0.106757,5.13514e-06,0.311468
1,0.106757,5.27027e-06,0.311649
1,0.106757,5.40541e-06,0.306044
1,0.106757,5.54054e-06,0.315035
1,0.106757,5.67568e-06,0.310151
1,0.106757,5.81081e-06,0.315057
1,0.106757,5.94595e-06,0.31143
1,0.106757,6.08108e-06,0.308733
1,0.106757,6.21622e-06,0.31329
1,0.106757,6.35135e-06,0.315521
1,0.106757,6.48649e-06,0.316689
1,0.106757,6.62162e-06,0.311322
1,0.106757,6.75676e-06,0.313654
1,0.106757,6.89189e-06,0.308204
1,0.106757,7.02703e-06,0.312647
1,0.106757,7.16216e-06,0.313584
1,0.106757,7.2973e-06,0.314012
1,0.106757,7.43243e-06,0.314399
1,0.106757,7.56757e-06,0.314746
1,0.106757,7.7027e-06,0.314966
1,0.106757,7.83784e-06,0.317685
1,0.106757,7.97297e-06,0.321004
1,0.106757,8.10811e-06,0.315665
1,0.106757,8.24324e-06,0.316398
1,0.106757,8.37838e-06,0.318208
1,0.106757,8.51351e-06,0.318079
1,0.106757,8.64865e-06,0.315842
1,0.106757,8.78378e-06,0.315138
1,0.106757,8.91892e-06,0.3205
1,0.106757,9.05405e-06,0.315704
1,0.106757,9.18919e-06,0.32106
1,0.106757,9.32432e-06,0.312231
1,0.106757,9.45946e-06,0.322901
1,0.106757,9.59459e-06,0.324715
1,0.106757,9.72973e-06,0.315721
1,0.106757,9.86486e-06,0.319128
1,0.106757,1e-05,0.317544
1,0.106757,1.01351e-05,0.322683
1,0.106757,1.02703e-05,0.318792
1,0.106757,1.04054e-05,0.320706
1,0.106757,1.05405e-05,0.321874
1,0.106757,1.06757e-05,0.32235
1,0.106757,1.08108e-05,0.318524
1,0.106757,1.09459e-05,0.3224
1,0.106757,1.10811e-05,0.31648
1,0.106757,1.12162e-05,0.322183
1,0.106757,1.13514e-05,0.324137
1,0.106757,1.14865e-05,0.320213
1,0.106757,1.16216e-05,0.319168
1,0.106757,1.17568e-05,0.315732
1,0.106757,1.18919e-05,0.318082
1,0.106757,1.2027e-05,0.325697
1,0.106757,1.21622e-05,0.319487
1,0.106757,1.22973e-05,0.318078
1,0.106757,1.24324e-05,0.323987
1,0.106757,1.25676e-05,0.321038
1,0.106757,1.27027e-05,0.322267
1,0.106757,1.28378e-05,0.324943
1,0.106757,1.2973e-05,0.327147
1,0.106757,1.31081e-05,0.322038
1,0.106757,1.32432e-05,0.315515
1,0.106757,1.33784e-05,0.326768
1,0.106757,1.35135e-05,0.322605
1,0.106757,1.36486e-05,0.320149
1,0.106757,1.37838e-05,0.325173
1,0.106757,1.39189e-05,0.323639
1,0.106757,1.40541e-05,0.322124
1,0.106757,1.41892e-05,0.325659
1,0.106757,1.43243e-05,0.328396
1,0.106757,1.44595e-05,0.327512
1,0.106757,1.45946e-05,0.325491
1,0.106757,1.47297e-05,0.318437
1,0.106757,1.48649e-05,0.325841
1,0.106757,1.5e-05,0.324312
1,0.109459,5e-06,0.313769
1,0.109459,5.13514e-06,0.31058
1,0.109459,5.27027e-06,0.312909
1,0.109459,5.40541e-06,0.309373
1,0.109459,5.54054e-06,0.310005
1,0.109459,5.67568e-06,0.315539
1,0.109459,5.81081e-06,0.308893
1,0.109459,5.94595e-06,0.31464
1,0.109459,6.08108e-06,0.318278
1,0.109459,6.21622e-06,0.31359
1,0.109459,6.35135e-06,0.314587
1,0.109459,6.48649e-06,0.317347
1,0.109459,6.62162e-06,0.309214
1,0.109459,6.75676e-06,0.31218
1,0.109459,6.89189e-06,0.313811
1,0.109459,7.02703e-06,0.311829
1,0.109459,7.16216e-06,0.313128
1,0.109459,7.2973e-06,0.317293
1,0.109459,7.43243e-06,0.315356
1,0.109459,7.56757e-06,0.315656
1,0.109459,7.7027e-06,0.313509
1,0.109459,7.83784e-06,0.315012
1,0.109459,7.97297e-06,0.317507
1,0.109459,8.10811e-06,0.312778
1,0.109459,8.24324e-06,0.319234
1,0.109459,8.37838e-06,0.317708
1,0.109459,8.51351e-06,0.318968
1,0.109459,8.64865e-06,0.318187
1,0.109459,8.78378e-06,0.313579
1,0.109459,8.91892e-06,0.320701
1,0.109459,9.05405e-06,0.318677
1,0.109459,9.18919e-06,0.316063
1,0.109459,9.32432e-06,0.315261
1,0.109459,9.45946e-06,0.320823
1,0.109459,9.59459e-06,0.316962
1,0.109459,9.72973e-06,0.31887
1,0.109459,9.86486e-06,0.320604
1,0.109459,1e-05,0.317339
1,0.109459,1.01351e-05,0.316527
1,0.109459,1.02703e-05,0.322597
1,0.109459,1.04054e-05,0.318327
1,0.109459,1.05405e-05,0.317737
1,0.109459,1.06757e-05,0.322347
1,0.109459,1.08108e-05,0.321631
1,0.109459,1.09459e-05,0.322163
1,0.109459,1.10811e-05,0.322616
1,0.109459,1.12162e-05,0.31777
1,0.109459,1.13514e-05,0.326705
1,0.109459,1.14865e-05,0.317546
1,0.109459,1.16216e-05,0.320268
1,0.109459,1.17568e-05,0.318483
1,0.109459,1.18919e-05,0.322628
1,0.109459,1.2027e-05,0.324312
1,0.109459,1.21622e-05,0.322647
1,0.109459,1.22973e-05,0.322436
1,0.109459,1.24324e-05,0.323314
1,0.109459,1.25676e-05,0.320343
1,0.109459,1.27027e-05,0.32265
1,0.109459,1.28378e-05,0.321037
1,0.109459,1.2973e-05,0.33113
1,0.109459,1.31081e-05,0.325448
1,0.109459,1.32432e-05,0.318816
1,0.109459,1.33784e-05,0.324129
1,0.109459,1.35135e-05,0.32274
1,0.109459,1.36486e-05,0.323779
1,0.109459,1.37838e-05,0.325497
1,0.109459,1.39189e-05,0.325396
1,0.109459,1.40541e-05,0.327827
1,0.109459,1.41892e-05,0.323996
1,0.109459,1.43243e-05,0.324221
1,0.109459,1.44595e-05,0.322342
1,0.109459,1.45946e-05,0.325812
1,0.109459,1.47297e-05,0.326056
1,0.109459,1.48649e-05,0.322867
1,0.109459,1.5e-05,0.321297
1,0.112162,5e-06,0.308015
1,0.112162,5.13514e-06,0.306064
1,0.112162,5.27027e-06,0.313791
1,0.112162,5.40541e-06,0.314372
1,0.112162,5.54054e-06,0.311047
1,0.112162,5.67568e-06,0.311066
1,0.112162,5.81081e-06,0.314581
1,0.112162,5.94595e-06,0.30945
1,0.112162,6.08108e-06,0.30801
1,0.112162,6.21622e-06,0.31356
1,0.112162,6.35135e-06,0.31305
1,0.112162,6.48649e-06,0.313516
1,0.112162,6.62162e-06,0.313064
1,0.112162,6.75676e-06,0.319227
1,0.112162,6.89189e-06,0.312319
1,0.112162,7.02703e-06,0.311285
1,0.112162,7.16216e-06,0.31428
1,0.112162,7.2973e-06,0.317506
1,0.112162,7.43243e-06,0.316995
1,0.112162,7.56757e-06,0.313192
1,0.112162,7.7027e-06,0.31339
1,0.112162,7.83784e-06,0.315005
1,0.112162,7.97297e-06,0.317283
1,0.112162,8.10811e-06,0.320541
1,0.112162,8.24324e-06,0.316431
1,0.112162,8.37838e-06,0.31474
1,0.112162,8.51351e-06,0.320236
1,0.112162,8.64865e-06,0.315798
1,0.112162,8.78378e-06,0.31533
1,0.112162,8.91892e-06,0.317595
1,0.112162,9.05405e-06,0.322862
1,0.112162,9.18919e-06,0.315331
1,0.112162,9.32432e-06,0.317838
1,0.112162,9.45946e-06,0.313359
1,0.112162,9.59459e-06,0.321008
1,0.112162,9.72973e-06,0.318793
1,0.112162,9.86486e-06,0.316463
1,0.112162,1e-05,0.313799
1,0.112162,1.01351e-05,0.323894
1,0.112162,1.02703e-05,0.317955
1,0.112162,1.04054e-05,0.32029
1,0.112162,1.05405e-05,0.318286
1,0.112162,1.06757e-05,0.325544
1,0.112162,1.08108e-05,0.321557
1,0.112162,1.09459e-05,0.320902
1,0.112162,1.10811e-05,0.320008
1,0.112162,1.12162e-05,0.317928
1,0.112162,1.13514e-05,0.320234
1,0.112162,1.14865e-05,0.323103
1,0.112162,1.16216e-05,0.32396
1,0.112162,1.17568e-05,0.318834
1,0.112162,1.18919e-05,0.318649
1,0.112162,1.2027e-05,0.32214
1,0.112162,1.21622e-05,0.322093
1,0.112162,1.22973e-05,0.323329
1,0.112162,1.24324e-05,0.321274
1,0.112162,1.25676e-05,0.321384
1,0.112162,1.27027e-05,0.322
1,0.112162,1.28378e-05,0.324569
1,0.112162,1.2973e-05,0.324156
1,0.112162,1.31081e-05,0.327087
1,0.112162,1.32432e-05,0.32881
1,0.112162,1.33784e-05,0.319323
1,0.112162,1.35135e-05,0.320151
1,0.112162,1.36486e-05,0.3232
1,0.112162,1.37838e-05,0.324091
1,0.112162,1.39189e-05,0.319133
1,0.112162,1.40541e-05,0.325593
1,0.112162,1.41892e-05,0.328231
1,0.112162,1.43243e-05,0.323
1,0.112162,1.44595e-05,0.321631
1,0.112162,1.45946e-05,0.322067
1,0.112162,1.47297e-05,0.321007
1,0.112162,1.48649e-05,0.323529
1,0.112162,1.5e-05,0.318559
1,0.114865,5e-06,0.310284
1,0.114865,5.13514e-06,0.309541
1,0.114865,5.27027e-06,0.316983
1,0.114865,5.40541e-06,0.31322
1,0.114865,5.54054e-06,0.313186
1,0.114865,5.67568e-06,0.314718
1,0.114865,5.81081e-06,0.311165
1,0.114865,5.94595e-06,0.316557
1,0.114865,6.08108e-06,0.315393
1,0.114865,6.21622e-06,0.314691
1,0.114865,6.35135e-06,0.315553
1,0.114865,6.48649e-06,0.312215
1,0.114865,6.62162e-06,0.317594
1,0.114865,6.75676e-06,0.315049
1,0.114865,6.89189e-06,0.312939
1,0.114865,7.02703e-06,0.316139
1,0.114865,7.16216e-06,0.310712
1,0.114865,7.2973e-06,0.316623
1,0.114865,7.43243e-06,0.314491
1,0.114865,7.56757e-06,0.310606
1,0.114865,7.7027e-06,0.315444
1,0.114865,7.83784e-06,0.315876
1,0.114865,7.97297e-06,0.317068
1,0.114865,8.10811e-06,0.315087
1,0.114865,8.24324e-06,0.315802
1,0.114865,8.37838e-06,0.314312
1,0.114865,8.51351e-06,0.315607
1,0.114865,8.64865e-06,0.321306
1,0.114865,8.78378e-06,0.313901
1,0.114865,8.91892e-06,0.312176
1,0.114865,9.05405e-06,0.313872
1,0.114865,9.18919e-06,0.315141
1,0.114865,9.32432e-06,0.317493
1,0.114865,9.45946e-06,0.320247
1,0.114865,9.59459e-06,0.3178
1,0.114865,9.72973e-06,0.314647
1,0.114865,9.86486e-06,0.318987
1,0.114865,1e-05,0.319191
1,0.114865,1.01351e-05,0.319883
1,0.114865,1.02703e-05,0.322121
1,0.114865,1.04054e-05,0.319214
1,0.114865,1.05405e-05,0.32266
1,0.114865,1.06757e-05,0.319456
1,0.114865,1.08108e-05,0.318012
1,0.114865,1.09459e-05,0.321416
1,0.114865,1.10811e-05,0.322808
1,0.114865,1.12162e-05,0.316139
1,0.114865,1.13514e-05,0.317833
1,0.114865,1.14865e-05,0.324901
1,0.114865,1.16216e-05,0.324075
1,0.114865,1.17568e-05,0.316099
1,0.114865,1.18919e-05,0.321096
1,0.114865,1.2027e-05,0.32311
1,0.114865,1.21622e-05,0.31936
1,0.114865,1.22973e-05,0.323054
1,0.114865,1.24324e-05,0.325588
1,0.114865,1.25676e-05,0.316501
1,0.114865,1.27027e-05,0.321077
1,0.114865,1.28378e-05,0.323869
1,0.114865,1.2973e-05,0.324226
1,0.114865,1.31081e-05,0.322727
1,0.114865,1.32432e-05,0.32414
1,0.114865,1.33784e-05,0.326188
1,0.114865,1.35135e-05,0.321367
1,0.114865,1.36486e-05,0.322682
1,0.114865,1.37838e-05,0.316359
1,0.114865,1.39189e-05,0.323453
1,0.114865,1.40541e-05,0.321762
1,0.114865,1.41892e-05,0.325097
1,0.114865,1.43243e-05,0.326303
1,0.114865,1.44595e-05,0.324271
1,0.114865,1.45946e-05,0.326495
1,0.114865,1.47297e-05,0.32581
1,0.114865,1.48649e-05,0.325402
1,0.114865,1.5e-05,0.323112
1,0.117568,5e-06,0.310776
1,0.117568,5.13514e-06,0.315142
1,0.117568,5.27027e-06,0.313488
1,0.117568,5.40541e-06,0.312478
1,0.117568,5.54054e-06,0.316817
1,0.117568,5.67568e-06,0.312259
1,0.117568,5.81081e-06,0.307203
1,0.117568,5.94595e-06,0.311673
1,0.117568,6.08108e-06,0.312253
1,0.117568,6.21622e-06,0.316438
1,0.117568,6.35135e-06,0.314534
1,0.117568,6.48649e-06,0.314055
1,0.117568,6.62162e-06,0.313317
1,0.117568,6.75676e-06,0.312847
1,0.117568,6.89189e-06,0.311787
1,0.117568,7.02703e-06,0.310906
1,0.117568,7.16216e-06,0.322054
1,0.117568,7.2973e-06,0.313281
1,0.117568,7.43243e-06,0.316892
1,0.117568,7.56757e-06,0.312741
1,0.117568,7.7027e-06,0.319443
1,0.117568,7.83784e-06,0.315062
1,0.117568,7.97297e-06,0.318726
1,0.117568,8.10811e-06,0.321655
1,0.117568,8.24324e-06,0.318221
1,0.117568,8.37838e-06,0.31934
1,0.117568,8.51351e-06,0.314899
1,0.117568,8.64865e-06,0.316317
1,0.117568,8.78378e-06,0.317582
1,0.117568,8.91892e-06,0.321454
1,0.117568,9.05405e-06,0.318513
1,0.117568,9.18919e-06,0.317196
1,0.117568,9.32432e-06,0.320426
1,0.117568,9.45946e-06,0.321126
1,0.117568,9.59459e-06,0.319247
1,0.117568,9.72973e-06,0.318592
1,0.117568,9.86486e-06,0.319827
1,0.117568,1e-05,0.318505
1,0.117568,1.01351e-05,0.316428
1,0.117568,1.02703e-05,0.317755
1,0.117568,1.04054e-05,0.320447
1,0.117568,1.05405e-05,0.319454
1,0.117568,1.06757e-05,0.320433
1,0.117568,1.08108e-05,0.320719
1,0.117568,1.09459e-05,0.319667
1,0.117568,1.10811e-05,0.319243
1,0.117568,1.12162e-05,0.322995
1,0.117568,1.13514e-05,0.322791
1,0.117568,1.14865e-05,0.320612
1,0.117568,1.16216e-05,0.322517
1,0.117568,1.17568e-05,0.321801
1,0.117568,1.18919e-05,0.322479
1,0.117568,1.2027e-05,0.323792
1,0.117568,1.21622e-05,0.326503
1,0.117568,1.22973e-05,0.321743
1,0.117568,1.24324e-05,0.322375
1,0.117568,1.25676e-05,0.328655
1,0.117568,1.27027e-05,0.320994
1,0.117568,1.28378e-05,0.32511
1,0.117568,1.2973e-05,0.322368
1,0.117568,1.31081e-05,0.323173
1,0.117568,1.32432e-05,0.323576
1,0.117568,1.33784e-05,0.32495
1,0.117568,1.35135e-05,0.322208
1,0.117568,1.36486e-05,0.325794
1,0.117568,1.37838e-05,0.320672
1,0.117568,1.39189e-05,0.328188
1,0.117568,1.40541e-05,0.323654
1,0.117568,1.41892e-05,0.325591
1,0.117568,1.43243e-05,0.321025
1,0.117568,1.44595e-05,0.324134
1,0.117568,1.45946e-05,0.319845
1,0.117568,1.47297e-05,0.324351
1,0.117568,1.48649e-05,0.323506
1,0.117568,1.5e-05,0.329239
1,0.12027,5e-06,0.313287
1,0.12027,5.13514e-06,0.315307
1,0.12027,5.27027e-06,0.316031
1,0.12027,5.40541e-06,0.313819
1,0.12027,5.54054e-06,0.312267
1,0.12027,5.67568e-06,0.311024
1,0.12027,5.81081e-06,0.313903
1,0.12027,5.94595e-06,0.314128
1,0.12027,6.08108e-06,0.310656
1,0.12027,6.21622e-06,0.311849
1,0.12027,6.35135e-06,0.314997
1,0.12027,6.48649e-06,0.314296
1,0.12027,6.62162e-06,0.311237
1,0.12027,6.75676e-06,0.312914
1,0.12027,6.89189e-06,0.31433
1,0.12027,7.02703e-06,0.313834
1,0.12027,7.16216e-06,0.314124
1,0.12027,7.2973e-06,0.315928
1,0.12027,7.43243e-06,0.313774
1,0.12027,7.56757e-06,0.316545
1,0.12027,7.7027e-06,0.315459
1,0.12027,7.83784e-06,0.314394
1,0.12027,7.97297e-06,0.315399
1,0.12027,8.10811e-06,0.311083
1,0.12027,8.24324e-06,0.317594
1,0.12027,8.37838e-06,0.31381
1,0.12027,8.51351e-06,0.320235
1,0.12027,8.64865e-06,0.317794
1,0.12027,8.78378e-06,0.314964
1,0.12027,8.91892e-06,0.313433
1,0.12027,9.05405e-06,0.313327
1,0.12027,9.18919e-06,0.316251
1,0.12027,9.32432e-06,0.320709
1,0.12027,9.45946e-06,0.318434
1,0.12027,9.59459e-06,0.320244
1,0.12027,9.72973e-06,0.322999
1,0.12027,9.86486e-06,0.314885
1,0.12027,1e-05,0.323631
1,0.12027,1.01351e-05,0.321216
1,0.12027,1.02703e-05,0.317594
1,0.12027,1.04054e-05,0.323114
1,0.12027,1.05405e-05,0.321513
1,0.12027,1.06757e-05,0.31899
1,0.12027,1.08108e-05,0.323868
1,0.12027,1.09459e-05,0.321905
1,0.12027,1.10811e-05,0.324072
1,0.12027,1.12162e-05,0.323113
1,0.12027,1.13514e-05,0.318662
1,0.12027,1.14865e-05,0.318731
1,0.12027,1.16216e-05,0.320914
1,0.12027,1.17568e-05,0.323899
1,0.12027,1.18919e-05,0.317308
1,0.12027,1.2027e-05,0.325839
1,0.12027,1.21622e-05,0.323406
1,0.12027,1.22973e-05,0.326521
1,0.12027,1.24324e-05,0.325177
1,0.12027,1.25676e-05,0.324593
1,0.12027,1.27027e-05,0.322209
1,0.12027,1.28378e-05,0.325962
1,0.12027,1.2973e-05,0.318353
1,0.12027,1.31081e-05,0.324009
1,0.12027,1.32432e-05,0.329571
1,0.12027,1.33784e-05,0.32189
1,0.12027,1.35135e-05,0.319952
1,0.12027,1.36486e-05,0.324662
1,0.12027,1.37838e-05,0.321327
1,0.12027,1.39189e-05,0.320767
1,0.12027,1.40541e-05,0.318062
1,0.12027,1.41892e-05,0.321782
1,0.12027,1.43243e-05,0.321905
1,0.12027,1.44595e-05,0.323707
1,0.12027,1.45946e-05,0.322434
1,0.12027,1.47297e-05,0.326313
1,0.12027,1.48649e-05,0.322908
1,0.12027,1.5e-05,0.326534
1,0.122973,5e-06,0.311168
1,0.122973,5.13514e-06,0.313546
1,0.122973,5.27027e-06,0.310815
1,0.122973,5.40541e-06,0.307807
1,0.122973,5.54054e-06,0.315664
1,0.122973,5.67568e-06,0.309571
1,0.122973,5.81081e-06,0.310453
1,0.122973,5.94595e-06,0.314708
1,0.122973,6.08108e-06,0.313596
1,0.122973,6.21622e-06,0.3131
1,0.122973,6.35135e-06,0.31052
1,0.122973,6.48649e-06,0.306928
1,0.122973,6.62162e-06,0.312757
1,0.122973,6.75676e-06,0.316817
1,0.122973,6.89189e-06,0.317114
1,0.122973,7.02703e-06,0.311726
1,0.122973,7.16216e-06,0.315663
1,0.122973,7.2973e-06,0.321592
