omega,alpha,beta,t
0.8,0.201351,9.45946e-06,1.37118e+06
0.8,0.201351,9.59459e-06,1.36491e+06
0.8,0.201351,9.72973e-06,1.33731e+06
0.8,0.201351,9.86486e-06,1.33955e+06
0.8,0.201351,1e-05,1.30855e+06
0.8,0.201351,1.01351e-05,1.2721e+06
0.8,0.201351,1.02703e-05,1.26888e+06
0.8,0.201351,1.04054e-05,1.26819e+06
0.8,0.201351,1.05405e-05,1.24408e+06
0.8,0.201351,1.06757e-05,1.26668e+06
0.8,0.201351,1.08108e-05,1.23022e+06
0.8,0.201351,1.09459e-05,1.22862e+06
0.8,0.201351,1.10811e-05,1.21567e+06
0.8,0.201351,1.12162e-05,1.21142e+06
0.8,0.201351,1.13514e-05,1.213e+06
0.8,0.201351,1.14865e-05,1.18756e+06
0.8,0.201351,1.16216e-05,1.1715e+06
0.8,0.201351,1.17568e-05,1.18192e+06
0.8,0.201351,1.18919e-05,1.14223e+06
0.8,0.201351,1.2027e-05,1.15998e+06
0.8,0.201351,1.21622e-05,1.15003e+06
0.8,0.201351,1.22973e-05,1.11336e+06
0.8,0.201351,1.24324e-05,1.12045e+06
0.8,0.201351,1.25676e-05,1.08991e+06
0.8,0.201351,1.27027e-05,1.11656e+06
0.8,0.201351,1.28378e-05,1.08914e+06
0.8,0.201351,1.2973e-05,1.10868e+06
0.8,0.201351,1.31081e-05,1.11737e+06
0.8,0.201351,1.32432e-05,1.09191e+06
0.8,0.201351,1.33784e-05,1.09672e+06
0.8,0.201351,1.35135e-05,1.07663e+06
0.8,0.201351,1.36486e-05,1.04651e+06
0.8,0.201351,1.37838e-05,1.08644e+06
0.8,0.201351,1.39189e-05,1.03655e+06
0.8,0.201351,1.40541e-05,1.01812e+06
0.8,0.201351,1.41892e-05,1.04384e+06
0.8,0.201351,1.43243e-05,1.03022e+06
0.8,0.201351,1.44595e-05,1.01556e+06
0.8,0.201351,1.45946e-05,999674
0.8,0.201351,1.47297e-05,1.00168e+06
0.8,0.201351,1.48649e-05,1.00184e+06
0.8,0.201351,1.5e-05,988002
0.8,0.204054,5e-06,2.30951e+06
0.8,0.204054,5.13514e-06,2.23733e+06
0.8,0.204054,5.27027e-06,2.21566e+06
0.8,0.204054,5.40541e-06,2.15236e+06
0.8,0.204054,5.54054e-06,2.12744e+06
0.8,0.204054,5.67568e-06,2.1106e+06
0.8,0.204054,5.81081e-06,2.03387e+06
0.8,0.204054,5.94595e-06,2.00542e+06
0.8,0.204054,6.08108e-06,1.93376e+06
0.8,0.204054,6.21622e-06,1.91533e+06
0.8,0.204054,6.35135e-06,1.85938e+06
0.8,0.204054,6.48649e-06,1.83615e+06
0.8,0.204054,6.62162e-06,1.80017e+06
0.8,0.204054,6.75676e-06,1.79571e+06
0.8,0.204054,6.89189e-06,1.73451e+06
0.8,0.204054,7.02703e-06,1.72877e+06
0.8,0.204054,7.16216e-06,1.68612e+06
0.8,0.204054,7.2973e-06,1.6571e+06
0.8,0.204054,7.43243e-06,1.64907e+06
0.8,0.204054,7.56757e-06,1.67707e+06
0.8,0.204054,7.7027e-06,1.59634e+06
0.8,0.204054,7.83784e-06,1.56077e+06
0.8,0.204054,7.97297e-06,1.54349e+06
0.8,0.204054,8.10811e-06,1.51914e+06
0.8,0.204054,8.24324e-06,1.50174e+06
0.8,0.204054,8.37838e-06,1.49276e+06
0.8,0.204054,8.51351e-06,1.47728e+06
0.8,0.204054,8.64865e-06,1.45613e+06
0.8,0.204054,8.78378e-06,1.43429e+06
0.8,0.204054,8.91892e-06,1.41655e+06
0.8,0.204054,9.05405e-06,1.40893e+06
0.8,0.204054,9.18919e-06,1.42422e+06
0.8,0.204054,9.32432e-06,1.38818e+06
0.8,0.204054,9.45946e-06,1.37404e+06
0.8,0.204054,9.59459e-06,1.30888e+06
0.8,0.204054,9.72973e-06,1.34731e+06
0.8,0.204054,9.86486e-06,1.30925e+06
0.8,0.204054,1e-05,1.31188e+06
0.8,0.204054,1.01351e-05,1.29888e+06
0.8,0.204054,1.02703e-05,1.29118e+06
0.8,0.204054,1.04054e-05,1.30507e+06
0.8,0.204054,1.05405e-05,1.25938e+06
0.8,0.204054,1.06757e-05,1.2376e+06
0.8,0.204054,1.08108e-05,1.23434e+06
0.8,0.204054,1.09459e-05,1.20773e+06
0.8,0.204054,1.10811e-05,1.21766e+06
0.8,0.204054,1.12162e-05,1.17654e+06
0.8,0.204054,1.13514e-05,1.17451e+06
0.8,0.204054,1.14865e-05,1.17142e+06
0.8,0.204054,1.16216e-05,1.18846e+06
0.8,0.204054,1.17568e-05,1.15148e+06
0.8,0.204054,1.18919e-05,1.15201e+06
0.8,0.204054,1.2027e-05,1.15291e+06
0.8,0.204054,1.21622e-05,1.14642e+06
0.8,0.204054,1.22973e-05,1.12544e+06
0.8,0.204054,1.24324e-05,1.11095e+06
0.8,0.204054,1.25676e-05,1.126e+06
0.8,0.204054,1.27027e-05,1.10127e+06
0.8,0.204054,1.28378e-05,1.1183e+06
0.8,0.204054,1.2973e-05,1.07733e+06
0.8,0.204054,1.31081e-05,1.08428e+06
0.8,0.204054,1.32432e-05,1.06516e+06
0.8,0.204054,1.33784e-05,1.08437e+06
0.8,0.204054,1.35135e-05,1.07408e+06
0.8,0.204054,1.36486e-05,1.08354e+06
0.8,0.204054,1.37838e-05,1.04464e+06
0.8,0.204054,1.39189e-05,1.04091e+06
0.8,0.204054,1.40541e-05,1.01921e+06
0.8,0.204054,1.41892e-05,1.0631e+06
0.8,0.204054,1.43243e-05,1.00277e+06
0.8,0.204054,1.44595e-05,1.01019e+06
0.8,0.204054,1.45946e-05,1.06241e+06
0.8,0.204054,1.47297e-05,1.0059e+06
0.8,0.204054,1.48649e-05,1.01059e+06
0.8,0.204054,1.5e-05,1.00064e+06
0.8,0.206757,5e-06,2.32707e+06
0.8,0.206757,5.13514e-06,2.25676e+06
0.8,0.206757,5.27027e-06,2.19506e+06
0.8,0.206757,5.40541e-06,2.16586e+06
0.8,0.206757,5.54054e-06,2.13244e+06
0.8,0.206757,5.67568e-06,2.05516e+06
0.8,0.206757,5.81081e-06,2.04016e+06
0.8,0.206757,5.94595e-06,2.03782e+06
0.8,0.206757,6.08108e-06,1.9574e+06
0.8,0.206757,6.21622e-06,1.94624e+06
0.8,0.206757,6.35135e-06,1.87001e+06
0.8,0.206757,6.48649e-06,1.86746e+06
0.8,0.206757,6.62162e-06,1.81273e+06
0.8,0.206757,6.75676e-06,1.79773e+06
0.8,0.206757,6.89189e-06,1.78219e+06
0.8,0.206757,7.02703e-06,1.72076e+06
0.8,0.206757,7.16216e-06,1.67817e+06
0.8,0.206757,7.2973e-06,1.70883e+06
0.8,0.206757,7.43243e-06,1.64268e+06
0.8,0.206757,7.56757e-06,1.63156e+06
0.8,0.206757,7.7027e-06,1.60546e+06
0.8,0.206757,7.83784e-06,1.59972e+06
0.8,0.206757,7.97297e-06,1.5668e+06
0.8,0.206757,8.10811e-06,1.52841e+06
0.8,0.206757,8.24324e-06,1.5155e+06
0.8,0.206757,8.37838e-06,1.48488e+06
0.8,0.206757,8.51351e-06,1.53951e+06
0.8,0.206757,8.64865e-06,1.48321e+06
0.8,0.206757,8.78378e-06,1.45327e+06
0.8,0.206757,8.91892e-06,1.3983e+06
0.8,0.206757,9.05405e-06,1.37857e+06
0.8,0.206757,9.18919e-06,1.41723e+06
0.8,0.206757,9.32432e-06,1.38412e+06
0.8,0.206757,9.45946e-06,1.40087e+06
0.8,0.206757,9.59459e-06,1.35571e+06
0.8,0.206757,9.72973e-06,1.32816e+06
0.8,0.206757,9.86486e-06,1.29273e+06
0.8,0.206757,1e-05,1.32075e+06
0.8,0.206757,1.01351e-05,1.29522e+06
0.8,0.206757,1.02703e-05,1.24958e+06
0.8,0.206757,1.04054e-05,1.25494e+06
0.8,0.206757,1.05405e-05,1.23236e+06
0.8,0.206757,1.06757e-05,1.23893e+06
0.8,0.206757,1.08108e-05,1.24514e+06
0.8,0.206757,1.09459e-05,1.22482e+06
0.8,0.206757,1.10811e-05,1.21667e+06
0.8,0.206757,1.12162e-05,1.18108e+06
0.8,0.206757,1.13514e-05,1.20305e+06
0.8,0.206757,1.14865e-05,1.18135e+06
0.8,0.206757,1.16216e-05,1.14748e+06
0.8,0.206757,1.17568e-05,1.16217e+06
0.8,0.206757,1.18919e-05,1.17908e+06
0.8,0.206757,1.2027e-05,1.17295e+06
0.8,0.206757,1.21622e-05,1.15882e+06
0.8,0.206757,1.22973e-05,1.12064e+06
0.8,0.206757,1.24324e-05,1.15576e+06
0.8,0.206757,1.25676e-05,1.14141e+06
0.8,0.206757,1.27027e-05,1.11224e+06
0.8,0.206757,1.28378e-05,1.13754e+06
0.8,0.206757,1.2973e-05,1.11884e+06
0.8,0.206757,1.31081e-05,1.05326e+06
0.8,0.206757,1.32432e-05,1.1094e+06
0.8,0.206757,1.33784e-05,1.0736e+06
0.8,0.206757,1.35135e-05,1.03777e+06
0.8,0.206757,1.36486e-05,1.07781e+06
0.8,0.206757,1.37838e-05,1.05701e+06
0.8,0.206757,1.39189e-05,1.08942e+06
0.8,0.206757,1.40541e-05,1.02144e+06
0.8,0.206757,1.41892e-05,1.06274e+06
0.8,0.206757,1.43243e-05,1.02311e+06
0.8,0.206757,1.44595e-05,1.02022e+06
0.8,0.206757,1.45946e-05,1.03203e+06
0.8,0.206757,1.47297e-05,1.02506e+06
0.8,0.206757,1.48649e-05,1.01822e+06
0.8,0.206757,1.5e-05,997155
0.8,0.209459,5e-06,2.32502e+06
0.8,0.209459,5.13514e-06,2.27631e+06
0.8,0.209459,5.27027e-06,2.21804e+06
0.8,0.209459,5.40541e-06,2.17508e+06
0.8,0.209459,5.54054e-06,2.12406e+06
0.8,0.209459,5.67568e-06,2.04904e+06
0.8,0.209459,5.81081e-06,2.0152e+06
0.8,0.209459,5.94595e-06,2.02868e+06
0.8,0.209459,6.08108e-06,1.95299e+06
0.8,0.209459,6.21622e-06,1.91104e+06
0.8,0.209459,6.35135e-06,1.87384e+06
0.8,0.209459,6.48649e-06,1.87514e+06
0.8,0.209459,6.62162e-06,1.81061e+06
0.8,0.209459,6.75676e-06,1.77408e+06
0.8,0.209459,6.89189e-06,1.77018e+06
0.8,0.209459,7.02703e-06,1.73691e+06
0.8,0.209459,7.16216e-06,1.70822e+06
0.8,0.209459,7.2973e-06,1.69124e+06
0.8,0.209459,7.43243e-06,1.6565e+06
0.8,0.209459,7.56757e-06,1.61439e+06
0.8,0.209459,7.7027e-06,1.60528e+06
0.8,0.209459,7.83784e-06,1.58169e+06
0.8,0.209459,7.97297e-06,1.55449e+06
0.8,0.209459,8.10811e-06,1.52492e+06
0.8,0.209459,8.24324e-06,1.50656e+06
0.8,0.209459,8.37838e-06,1.51713e+06
0.8,0.209459,8.51351e-06,1.51402e+06
0.8,0.209459,8.64865e-06,1.43996e+06
0.8,0.209459,8.78378e-06,1.42753e+06
0.8,0.209459,8.91892e-06,1.41221e+06
0.8,0.209459,9.05405e-06,1.42834e+06
0.8,0.209459,9.18919e-06,1.41157e+06
0.8,0.209459,9.32432e-06,1.40751e+06
0.8,0.209459,9.45946e-06,1.35439e+06
0.8,0.209459,9.59459e-06,1.36415e+06
0.8,0.209459,9.72973e-06,1.34502e+06
0.8,0.209459,9.86486e-06,1.30535e+06
0.8,0.209459,1e-05,1.31537e+06
0.8,0.209459,1.01351e-05,1.29959e+06
0.8,0.209459,1.02703e-05,1.26509e+06
0.8,0.209459,1.04054e-05,1.29087e+06
0.8,0.209459,1.05405e-05,1.32438e+06
0.8,0.209459,1.06757e-05,1.23365e+06
0.8,0.209459,1.08108e-05,1.23657e+06
0.8,0.209459,1.09459e-05,1.24004e+06
0.8,0.209459,1.10811e-05,1.25048e+06
0.8,0.209459,1.12162e-05,1.21774e+06
0.8,0.209459,1.13514e-05,1.22146e+06
0.8,0.209459,1.14865e-05,1.1857e+06
0.8,0.209459,1.16216e-05,1.17217e+06
0.8,0.209459,1.17568e-05,1.18597e+06
0.8,0.209459,1.18919e-05,1.15854e+06
0.8,0.209459,1.2027e-05,1.1198e+06
0.8,0.209459,1.21622e-05,1.12962e+06
0.8,0.209459,1.22973e-05,1.14707e+06
0.8,0.209459,1.24324e-05,1.14893e+06
0.8,0.209459,1.25676e-05,1.1281e+06
0.8,0.209459,1.27027e-05,1.0892e+06
0.8,0.209459,1.28378e-05,1.13273e+06
0.8,0.209459,1.2973e-05,1.12412e+06
0.8,0.209459,1.31081e-05,1.11857e+06
0.8,0.209459,1.32432e-05,1.08485e+06
0.8,0.209459,1.33784e-05,1.04851e+06
0.8,0.209459,1.35135e-05,1.10906e+06
0.8,0.209459,1.36486e-05,1.09256e+06
0.8,0.209459,1.37838e-05,1.03052e+06
0.8,0.209459,1.39189e-05,1.06271e+06
0.8,0.209459,1.40541e-05,1.05032e+06
0.8,0.209459,1.41892e-05,1.0463e+06
0.8,0.209459,1.43243e-05,1.02178e+06
0.8,0.209459,1.44595e-05,995151
0.8,0.209459,1.45946e-05,1.01808e+06
0.8,0.209459,1.47297e-05,1.03382e+06
0.8,0.209459,1.48649e-05,1.00643e+06
0.8,0.209459,1.5e-05,1.02251e+06
0.8,0.212162,5e-06,2.32677e+06
0.8,0.212162,5.13514e-06,2.26117e+06
0.8,0.212162,5.27027e-06,2.20256e+06
0.8,0.212162,5.40541e-06,2.17514e+06
0.8,0.212162,5.54054e-06,2.10282e+06
0.8,0.212162,5.67568e-06,2.06968e+06
0.8,0.212162,5.81081e-06,2.03422e+06
0.8,0.212162,5.94595e-06,1.96452e+06
0.8,0.212162,6.08108e-06,1.97078e+06
0.8,0.212162,6.21622e-06,1.91934e+06
0.8,0.212162,6.35135e-06,1.84387e+06
0.8,0.212162,6.48649e-06,1.8434e+06
0.8,0.212162,6.62162e-06,1.81464e+06
0.8,0.212162,6.75676e-06,1.77339e+06
0.8,0.212162,6.89189e-06,1.80334e+06
0.8,0.212162,7.02703e-06,1.77193e+06
0.8,0.212162,7.16216e-06,1.70268e+06
0.8,0.212162,7.2973e-06,1.69793e+06
0.8,0.212162,7.43243e-06,1.6671e+06
0.8,0.212162,7.56757e-06,1.63081e+06
0.8,0.212162,7.7027e-06,1.59254e+06
0.8,0.212162,7.83784e-06,1.60115e+06
0.8,0.212162,7.97297e-06,1.57114e+06
0.8,0.212162,8.10811e-06,1.56402e+06
0.8,0.212162,8.24324e-06,1.50237e+06
0.8,0.212162,8.37838e-06,1.47684e+06
0.8,0.212162,8.51351e-06,1.45214e+06
0.8,0.212162,8.64865e-06,1.48097e+06
0.8,0.212162,8.78378e-06,1.44708e+06
0.8,0.212162,8.91892e-06,1.42548e+06
0.8,0.212162,9.05405e-06,1.38744e+06
0.8,0.212162,9.18919e-06,1.40046e+06
0.8,0.212162,9.32432e-06,1.41839e+06
0.8,0.212162,9.45946e-06,1.3834e+06
0.8,0.212162,9.59459e-06,1.34236e+06
0.8,0.212162,9.72973e-06,1.33005e+06
0.8,0.212162,9.86486e-06,1.32556e+06
0.8,0.212162,1e-05,1.28341e+06
0.8,0.212162,1.01351e-05,1.30388e+06
0.8,0.212162,1.02703e-05,1.28119e+06
0.8,0.212162,1.04054e-05,1.24797e+06
0.8,0.212162,1.05405e-05,1.25004e+06
0.8,0.212162,1.06757e-05,1.26032e+06
0.8,0.212162,1.08108e-05,1.20981e+06
0.8,0.212162,1.09459e-05,1.19414e+06
0.8,0.212162,1.10811e-05,1.20222e+06
0.8,0.212162,1.12162e-05,1.21559e+06
0.8,0.212162,1.13514e-05,1.19541e+06
0.8,0.212162,1.14865e-05,1.19193e+06
0.8,0.212162,1.16216e-05,1.1715e+06
0.8,0.212162,1.17568e-05,1.15826e+06
0.8,0.212162,1.18919e-05,1.18816e+06
0.8,0.212162,1.2027e-05,1.14449e+06
0.8,0.212162,1.21622e-05,1.13424e+06
0.8,0.212162,1.22973e-05,1.13468e+06
0.8,0.212162,1.24324e-05,1.11379e+06
0.8,0.212162,1.25676e-05,1.12921e+06
0.8,0.212162,1.27027e-05,1.09817e+06
0.8,0.212162,1.28378e-05,1.10038e+06
0.8,0.212162,1.2973e-05,1.09468e+06
0.8,0.212162,1.31081e-05,1.0874e+06
0.8,0.212162,1.32432e-05,1.09651e+06
0.8,0.212162,1.33784e-05,1.07022e+06
0.8,0.212162,1.35135e-05,1.06139e+06
0.8,0.212162,1.36486e-05,1.06366e+06
0.8,0.212162,1.37838e-05,1.04737e+06
0.8,0.212162,1.39189e-05,1.02945e+06
0.8,0.212162,1.40541e-05,1.07496e+06
0.8,0.212162,1.41892e-05,1.02008e+06
0.8,0.212162,1.43243e-05,1.01563e+06
0.8,0.212162,1.44595e-05,1.02684e+06
0.8,0.212162,1.45946e-05,1.02058e+06
0.8,0.212162,1.47297e-05,988336
0.8,0.212162,1.48649e-05,1.00357e+06
0.8,0.212162,1.5e-05,992604
0.8,0.214865,5e-06,2.31235e+06
0.8,0.214865,5.13514e-06,2.27941e+06
0.8,0.214865,5.27027e-06,2.20971e+06
0.8,0.214865,5.40541e-06,2.18528e+06
0.8,0.214865,5.54054e-06,2.10606e+06
0.8,0.214865,5.67568e-06,2.06541e+06
0.8,0.214865,5.81081e-06,2.01831e+06
0.8,0.214865,5.94595e-06,2.01588e+06
0.8,0.214865,6.08108e-06,1.96743e+06
0.8,0.214865,6.21622e-06,1.92389e+06
0.8,0.214865,6.35135e-06,1.87747e+06
0.8,0.214865,6.48649e-06,1.86109e+06
0.8,0.214865,6.62162e-06,1.82332e+06
0.8,0.214865,6.75676e-06,1.78458e+06
0.8,0.214865,6.89189e-06,1.79502e+06
0.8,0.214865,7.02703e-06,1.72878e+06
0.8,0.214865,7.16216e-06,1.70037e+06
0.8,0.214865,7.2973e-06,1.6714e+06
0.8,0.214865,7.43243e-06,1.63766e+06
0.8,0.214865,7.56757e-06,1.63049e+06
0.8,0.214865,7.7027e-06,1.61769e+06
0.8,0.214865,7.83784e-06,1.59858e+06
0.8,0.214865,7.97297e-06,1.56355e+06
0.8,0.214865,8.10811e-06,1.54732e+06
0.8,0.214865,8.24324e-06,1.53116e+06
0.8,0.214865,8.37838e-06,1.47166e+06
0.8,0.214865,8.51351e-06,1.50709e+06
0.8,0.214865,8.64865e-06,1.4837e+06
0.8,0.214865,8.78378e-06,1.42063e+06
0.8,0.214865,8.91892e-06,1.40203e+06
0.8,0.214865,9.05405e-06,1.40002e+06
0.8,0.214865,9.18919e-06,1.37954e+06
0.8,0.214865,9.32432e-06,1.36667e+06
0.8,0.214865,9.45946e-06,1.37134e+06
0.8,0.214865,9.59459e-06,1.34279e+06
0.8,0.214865,9.72973e-06,1.31478e+06
0.8,0.214865,9.86486e-06,1.33664e+06
0.8,0.214865,1e-05,1.31158e+06
0.8,0.214865,1.01351e-05,1.31245e+06
0.8,0.214865,1.02703e-05,1.25278e+06
0.8,0.214865,1.04054e-05,1.26235e+06
0.8,0.214865,1.05405e-05,1.26985e+06
0.8,0.214865,1.06757e-05,1.24067e+06
0.8,0.214865,1.08108e-05,1.22623e+06
0.8,0.214865,1.09459e-05,1.23705e+06
0.8,0.214865,1.10811e-05,1.20272e+06
0.8,0.214865,1.12162e-05,1.1835e+06
0.8,0.214865,1.13514e-05,1.17128e+06
0.8,0.214865,1.14865e-05,1.20357e+06
0.8,0.214865,1.16216e-05,1.19031e+06
0.8,0.214865,1.17568e-05,1.15499e+06
0.8,0.214865,1.18919e-05,1.20124e+06
0.8,0.214865,1.2027e-05,1.18414e+06
0.8,0.214865,1.21622e-05,1.11582e+06
0.8,0.214865,1.22973e-05,1.13026e+06
0.8,0.214865,1.24324e-05,1.12482e+06
0.8,0.214865,1.25676e-05,1.11671e+06
0.8,0.214865,1.27027e-05,1.13449e+06
0.8,0.214865,1.28378e-05,1.12266e+06
0.8,0.214865,1.2973e-05,1.08054e+06
0.8,0.214865,1.31081e-05,1.08059e+06
0.8,0.214865,1.32432e-05,1.0796e+06
0.8,0.214865,1.33784e-05,1.10422e+06
0.8,0.214865,1.35135e-05,1.05936e+06
0.8,0.214865,1.36486e-05,1.05401e+06
0.8,0.214865,1.37838e-05,1.07891e+06
0.8,0.214865,1.39189e-05,1.04829e+06
0.8,0.214865,1.40541e-05,1.03524e+06
0.8,0.214865,1.41892e-05,1.01299e+06
0.8,0.214865,1.43243e-05,1.03776e+06
0.8,0.214865,1.44595e-05,1.01284e+06
0.8,0.214865,1.45946e-05,1.00256e+06
0.8,0.214865,1.47297e-05,985432
0.8,0.214865,1.48649e-05,1.03519e+06
0.8,0.214865,1.5e-05,965905
0.8,0.217568,5e-06,2.30775e+06
0.8,0.217568,5.13514e-06,2.28817e+06
0.8,0.217568,5.27027e-06,2.21464e+06
0.8,0.217568,5.40541e-06,2.19329e+06
0.8,0.217568,5.54054e-06,2.12106e+06
0.8,0.217568,5.67568e-06,2.06852e+06
0.8,0.217568,5.81081e-06,2.04149e+06
0.8,0.217568,5.94595e-06,2.02508e+06
0.8,0.217568,6.08108e-06,1.96155e+06
0.8,0.217568,6.21622e-06,1.93157e+06
0.8,0.217568,6.35135e-06,1.88904e+06
0.8,0.217568,6.48649e-06,1.84761e+06
0.8,0.217568,6.62162e-06,1.81534e+06
0.8,0.217568,6.75676e-06,1.7869e+06
0.8,0.217568,6.89189e-06,1.76907e+06
0.8,0.217568,7.02703e-06,1.73352e+06
0.8,0.217568,7.16216e-06,1.70079e+06
0.8,0.217568,7.2973e-06,1.66309e+06
0.8,0.217568,7.43243e-06,1.65037e+06
0.8,0.217568,7.56757e-06,1.63635e+06
0.8,0.217568,7.7027e-06,1.61251e+06
0.8,0.217568,7.83784e-06,1.62126e+06
0.8,0.217568,7.97297e-06,1.55818e+06
0.8,0.217568,8.10811e-06,1.52311e+06
0.8,0.217568,8.24324e-06,1.4959e+06
0.8,0.217568,8.37838e-06,1.5268e+06
0.8,0.217568,8.51351e-06,1.46872e+06
0.8,0.217568,8.64865e-06,1.47081e+06
0.8,0.217568,8.78378e-06,1.46188e+06
0.8,0.217568,8.91892e-06,1.42384e+06
0.8,0.217568,9.05405e-06,1.40893e+06
0.8,0.217568,9.18919e-06,1.38713e+06
0.8,0.217568,9.32432e-06,1.3861e+06
0.8,0.217568,9.45946e-06,1.34122e+06
0.8,0.217568,9.59459e-06,1.34086e+06
0.8,0.217568,9.72973e-06,1.32962e+06
0.8,0.217568,9.86486e-06,1.30961e+06
0.8,0.217568,1e-05,1.27452e+06
0.8,0.217568,1.01351e-05,1.2899e+06
0.8,0.217568,1.02703e-05,1.26303e+06
0.8,0.217568,1.04054e-05,1.2773e+06
0.8,0.217568,1.05405e-05,1.29096e+06
0.8,0.217568,1.06757e-05,1.22723e+06
0.8,0.217568,1.08108e-05,1.22884e+06
0.8,0.217568,1.09459e-05,1.25257e+06
0.8,0.217568,1.10811e-05,1.20433e+06
0.8,0.217568,1.12162e-05,1.22867e+06
0.8,0.217568,1.13514e-05,1.16518e+06
0.8,0.217568,1.14865e-05,1.17834e+06
0.8,0.217568,1.16216e-05,1.20639e+06
0.8,0.217568,1.17568e-05,1.17736e+06
0.8,0.217568,1.18919e-05,1.15876e+06
0.8,0.217568,1.2027e-05,1.1419e+06
0.8,0.217568,1.21622e-05,1.14334e+06
0.8,0.217568,1.22973e-05,1.12558e+06
0.8,0.217568,1.24324e-05,1.12605e+06
0.8,0.217568,1.25676e-05,1.13899e+06
0.8,0.217568,1.27027e-05,1.13774e+06
0.8,0.217568,1.28378e-05,1.06943e+06
0.8,0.217568,1.2973e-05,1.07734e+06
0.8,0.217568,1.31081e-05,1.05844e+06
0.8,0.217568,1.32432e-05,1.07174e+06
0.8,0.217568,1.33784e-05,1.10159e+06
0.8,0.217568,1.35135e-05,1.0647e+06
0.8,0.217568,1.36486e-05,1.08348e+06
0.8,0.217568,1.37838e-05,1.05359e+06
0.8,0.217568,1.39189e-05,1.02082e+06
0.8,0.217568,1.40541e-05,1.07375e+06
0.8,0.217568,1.41892e-05,1.03726e+06
0.8,0.217568,1.43243e-05,978551
0.8,0.217568,1.44595e-05,985051
0.8,0.217568,1.45946e-05,983592
0.8,0.217568,1.47297e-05,989256
0.8,0.217568,1.48649e-05,1.01575e+06
0.8,0.217568,1.5e-05,961738
0.8,0.22027,5e-06,2.33011e+06
0.8,0.22027,5.13514e-06,2.26146e+06
0.8,0.22027,5.27027e-06,2.20245e+06
0.8,0.22027,5.40541e-06,2.16899e+06
0.8,0.22027,5.54054e-06,2.15099e+06
0.8,0.22027,5.67568e-06,2.11072e+06
0.8,0.22027,5.81081e-06,2.05691e+06
0.8,0.22027,5.94595e-06,1.9796e+06
0.8,0.22027,6.08108e-06,1.98514e+06
0.8,0.22027,6.21622e-06,1.9318e+06
0.8,0.22027,6.35135e-06,1.87709e+06
0.8,0.22027,6.48649e-06,1.87217e+06
0.8,0.22027,6.62162e-06,1.8267e+06
0.8,0.22027,6.75676e-06,1.77876e+06
0.8,0.22027,6.89189e-06,1.75914e+06
0.8,0.22027,7.02703e-06,1.7478e+06
0.8,0.22027,7.16216e-06,1.6785e+06
0.8,0.22027,7.2973e-06,1.70291e+06
0.8,0.22027,7.43243e-06,1.65015e+06
0.8,0.22027,7.56757e-06,1.59334e+06
0.8,0.22027,7.7027e-06,1.61641e+06
0.8,0.22027,7.83784e-06,1.59198e+06
0.8,0.22027,7.97297e-06,1.57213e+06
0.8,0.22027,8.10811e-06,1.51244e+06
0.8,0.22027,8.24324e-06,1.5279e+06
0.8,0.22027,8.37838e-06,1.53202e+06
0.8,0.22027,8.51351e-06,1.44848e+06
0.8,0.22027,8.64865e-06,1.45877e+06
0.8,0.22027,8.78378e-06,1.44466e+06
0.8,0.22027,8.91892e-06,1.44293e+06
0.8,0.22027,9.05405e-06,1.3648e+06
0.8,0.22027,9.18919e-06,1.40914e+06
0.8,0.22027,9.32432e-06,1.38682e+06
0.8,0.22027,9.45946e-06,1.3624e+06
0.8,0.22027,9.59459e-06,1.36756e+06
0.8,0.22027,9.72973e-06,1.32009e+06
0.8,0.22027,9.86486e-06,1.34482e+06
0.8,0.22027,1e-05,1.31185e+06
0.8,0.22027,1.01351e-05,1.30322e+06
0.8,0.22027,1.02703e-05,1.26362e+06
0.8,0.22027,1.04054e-05,1.27174e+06
0.8,0.22027,1.05405e-05,1.27226e+06
0.8,0.22027,1.06757e-05,1.2489e+06
0.8,0.22027,1.08108e-05,1.22838e+06
0.8,0.22027,1.09459e-05,1.22667e+06
0.8,0.22027,1.10811e-05,1.18477e+06
0.8,0.22027,1.12162e-05,1.19988e+06
0.8,0.22027,1.13514e-05,1.17372e+06
0.8,0.22027,1.14865e-05,1.16133e+06
0.8,0.22027,1.16216e-05,1.17531e+06
0.8,0.22027,1.17568e-05,1.16028e+06
0.8,0.22027,1.18919e-05,1.16978e+06
0.8,0.22027,1.2027e-05,1.16928e+06
0.8,0.22027,1.21622e-05,1.13352e+06
0.8,0.22027,1.22973e-05,1.15423e+06
0.8,0.22027,1.24324e-05,1.11464e+06
0.8,0.22027,1.25676e-05,1.08585e+06
0.8,0.22027,1.27027e-05,1.07957e+06
0.8,0.22027,1.28378e-05,1.08327e+06
0.8,0.22027,1.2973e-05,1.07436e+06
0.8,0.22027,1.31081e-05,1.0641e+06
0.8,0.22027,1.32432e-05,1.10857e+06
0.8,0.22027,1.33784e-05,1.11878e+06
0.8,0.22027,1.35135e-05,1.05633e+06
0.8,0.22027,1.36486e-05,1.05491e+06
0.8,0.22027,1.37838e-05,1.07133e+06
0.8,0.22027,1.39189e-05,1.05758e+06
0.8,0.22027,1.40541e-05,1.02752e+06
0.8,0.22027,1.41892e-05,1.03617e+06
0.8,0.22027,1.43243e-05,1.02002e+06
0.8,0.22027,1.44595e-05,1.0634e+06
0.8,0.22027,1.45946e-05,1.04529e+06
