omega,alpha,beta,cs
0.8,0.15,1.13514e-05,0.354028
0.8,0.15,1.14865e-05,0.353942
0.8,0.15,1.16216e-05,0.355553
0.8,0.15,1.17568e-05,0.355946
0.8,0.15,1.18919e-05,0.354892
0.8,0.15,1.2027e-05,0.352681
0.8,0.15,1.21622e-05,0.356852
0.8,0.15,1.22973e-05,0.356761
0.8,0.15,1.24324e-05,0.355439
0.8,0.15,1.25676e-05,0.353805
0.8,0.15,1.27027e-05,0.35512
0.8,0.15,1.28378e-05,0.354015
0.8,0.15,1.2973e-05,0.357815
0.8,0.15,1.31081e-05,0.358039
0.8,0.15,1.32432e-05,0.354503
0.8,0.15,1.33784e-05,0.357073
0.8,0.15,1.35135e-05,0.356322
0.8,0.15,1.36486e-05,0.356617
0.8,0.15,1.37838e-05,0.356816
0.8,0.15,1.39189e-05,0.357139
0.8,0.15,1.40541e-05,0.357092
0.8,0.15,1.41892e-05,0.355837
0.8,0.15,1.43243e-05,0.35472
0.8,0.15,1.44595e-05,0.357352
0.8,0.15,1.45946e-05,0.355367
0.8,0.15,1.47297e-05,0.352456
0.8,0.15,1.48649e-05,0.353745
0.8,0.15,1.5e-05,0.359164
0.8,0.152703,5e-06,0.339637
0.8,0.152703,5.13514e-06,0.344516
0.8,0.152703,5.27027e-06,0.340406
0.8,0.152703,5.40541e-06,0.343286
0.8,0.152703,5.54054e-06,0.343547
0.8,0.152703,5.67568e-06,0.342872
0.8,0.152703,5.81081e-06,0.346843
0.8,0.152703,5.94595e-06,0.342958
0.8,0.152703,6.08108e-06,0.345534
0.8,0.152703,6.21622e-06,0.346793
0.8,0.152703,6.35135e-06,0.345263
0.8,0.152703,6.48649e-06,0.349294
0.8,0.152703,6.62162e-06,0.347745
0.8,0.152703,6.75676e-06,0.346872
0.8,0.152703,6.89189e-06,0.347469
0.8,0.152703,7.02703e-06,0.349714
0.8,0.152703,7.16216e-06,0.349893
0.8,0.152703,7.2973e-06,0.347657
0.8,0.152703,7.43243e-06,0.349258
0.8,0.152703,7.56757e-06,0.3501
0.8,0.152703,7.7027e-06,0.351118
0.8,0.152703,7.83784e-06,0.348888
0.8,0.152703,7.97297e-06,0.349369
0.8,0.152703,8.10811e-06,0.352415
0.8,0.152703,8.24324e-06,0.349252
0.8,0.152703,8.37838e-06,0.351543
0.8,0.152703,8.51351e-06,0.351941
0.8,0.152703,8.64865e-06,0.352093
0.8,0.152703,8.78378e-06,0.353782
0.8,0.152703,8.91892e-06,0.353655
0.8,0.152703,9.05405e-06,0.353234
0.8,0.152703,9.18919e-06,0.351034
0.8,0.152703,9.32432e-06,0.349389
0.8,0.152703,9.45946e-06,0.352572
0.8,0.152703,9.59459e-06,0.353044
0.8,0.152703,9.72973e-06,0.354343
0.8,0.152703,9.86486e-06,0.355348
0.8,0.152703,1e-05,0.352436
0.8,0.152703,1.01351e-05,0.353966
0.8,0.152703,1.02703e-05,0.351424
0.8,0.152703,1.04054e-05,0.351299
0.8,0.152703,1.05405e-05,0.351676
0.8,0.152703,1.06757e-05,0.35709
0.8,0.152703,1.08108e-05,0.353884
0.8,0.152703,1.09459e-05,0.353283
0.8,0.152703,1.10811e-05,0.357034
0.8,0.152703,1.12162e-05,0.35322
0.8,0.152703,1.13514e-05,0.35885
0.8,0.152703,1.14865e-05,0.353358
0.8,0.152703,1.16216e-05,0.353268
0.8,0.152703,1.17568e-05,0.356845
0.8,0.152703,1.18919e-05,0.360911
0.8,0.152703,1.2027e-05,0.355217
0.8,0.152703,1.21622e-05,0.354173
0.8,0.152703,1.22973e-05,0.355586
0.8,0.152703,1.24324e-05,0.357098
0.8,0.152703,1.25676e-05,0.356933
0.8,0.152703,1.27027e-05,0.355983
0.8,0.152703,1.28378e-05,0.354564
0.8,0.152703,1.2973e-05,0.358625
0.8,0.152703,1.31081e-05,0.352462
0.8,0.152703,1.32432e-05,0.357408
0.8,0.152703,1.33784e-05,0.35619
0.8,0.152703,1.35135e-05,0.356417
0.8,0.152703,1.36486e-05,0.35576
0.8,0.152703,1.37838e-05,0.354235
0.8,0.152703,1.39189e-05,0.357837
0.8,0.152703,1.40541e-05,0.357743
0.8,0.152703,1.41892e-05,0.354471
0.8,0.152703,1.43243e-05,0.356592
0.8,0.152703,1.44595e-05,0.353247
0.8,0.152703,1.45946e-05,0.358236
0.8,0.152703,1.47297e-05,0.355567
0.8,0.152703,1.48649e-05,0.35666
0.8,0.152703,1.5e-05,0.354911
0.8,0.155405,5e-06,0.339471
0.8,0.155405,5.13514e-06,0.338556
0.8,0.155405,5.27027e-06,0.344527
0.8,0.155405,5.40541e-06,0.345316
0.8,0.155405,5.54054e-06,0.344306
0.8,0.155405,5.67568e-06,0.342968
0.8,0.155405,5.81081e-06,0.342101
0.8,0.155405,5.94595e-06,0.347094
0.8,0.155405,6.08108e-06,0.34478
0.8,0.155405,6.21622e-06,0.348357
0.8,0.155405,6.35135e-06,0.34609
0.8,0.155405,6.48649e-06,0.346818
0.8,0.155405,6.62162e-06,0.348385
0.8,0.155405,6.75676e-06,0.34533
0.8,0.155405,6.89189e-06,0.3484
0.8,0.155405,7.02703e-06,0.349678
0.8,0.155405,7.16216e-06,0.349869
0.8,0.155405,7.2973e-06,0.347001
0.8,0.155405,7.43243e-06,0.351604
0.8,0.155405,7.56757e-06,0.350252
0.8,0.155405,7.7027e-06,0.345305
0.8,0.155405,7.83784e-06,0.349356
0.8,0.155405,7.97297e-06,0.353631
0.8,0.155405,8.10811e-06,0.35077
0.8,0.155405,8.24324e-06,0.350217
0.8,0.155405,8.37838e-06,0.351119
0.8,0.155405,8.51351e-06,0.350648
0.8,0.155405,8.64865e-06,0.3509
0.8,0.155405,8.78378e-06,0.353281
0.8,0.155405,8.91892e-06,0.35386
0.8,0.155405,9.05405e-06,0.352693
0.8,0.155405,9.18919e-06,0.350968
0.8,0.155405,9.32432e-06,0.352628
0.8,0.155405,9.45946e-06,0.35186
0.8,0.155405,9.59459e-06,0.351874
0.8,0.155405,9.72973e-06,0.354777
0.8,0.155405,9.86486e-06,0.355745
0.8,0.155405,1e-05,0.354867
0.8,0.155405,1.01351e-05,0.35465
0.8,0.155405,1.02703e-05,0.351343
0.8,0.155405,1.04054e-05,0.353182
0.8,0.155405,1.05405e-05,0.356973
0.8,0.155405,1.06757e-05,0.355303
0.8,0.155405,1.08108e-05,0.352724
0.8,0.155405,1.09459e-05,0.351937
0.8,0.155405,1.10811e-05,0.351207
0.8,0.155405,1.12162e-05,0.355424
0.8,0.155405,1.13514e-05,0.358035
0.8,0.155405,1.14865e-05,0.356193
0.8,0.155405,1.16216e-05,0.355458
0.8,0.155405,1.17568e-05,0.354027
0.8,0.155405,1.18919e-05,0.356198
0.8,0.155405,1.2027e-05,0.355843
0.8,0.155405,1.21622e-05,0.355752
0.8,0.155405,1.22973e-05,0.357722
0.8,0.155405,1.24324e-05,0.358867
0.8,0.155405,1.25676e-05,0.357724
0.8,0.155405,1.27027e-05,0.354185
0.8,0.155405,1.28378e-05,0.356761
0.8,0.155405,1.2973e-05,0.354792
0.8,0.155405,1.31081e-05,0.358423
0.8,0.155405,1.32432e-05,0.354833
0.8,0.155405,1.33784e-05,0.359082
0.8,0.155405,1.35135e-05,0.357321
0.8,0.155405,1.36486e-05,0.353879
0.8,0.155405,1.37838e-05,0.357327
0.8,0.155405,1.39189e-05,0.358993
0.8,0.155405,1.40541e-05,0.356227
0.8,0.155405,1.41892e-05,0.358756
0.8,0.155405,1.43243e-05,0.355887
0.8,0.155405,1.44595e-05,0.357027
0.8,0.155405,1.45946e-05,0.356901
0.8,0.155405,1.47297e-05,0.355716
0.8,0.155405,1.48649e-05,0.35837
0.8,0.155405,1.5e-05,0.355776
0.8,0.158108,5e-06,0.339526
0.8,0.158108,5.13514e-06,0.341129
0.8,0.158108,5.27027e-06,0.341974
0.8,0.158108,5.40541e-06,0.341334
0.8,0.158108,5.54054e-06,0.340722
0.8,0.158108,5.67568e-06,0.341383
0.8,0.158108,5.81081e-06,0.343122
0.8,0.158108,5.94595e-06,0.346414
0.8,0.158108,6.08108e-06,0.345008
0.8,0.158108,6.21622e-06,0.343919
0.8,0.158108,6.35135e-06,0.346694
0.8,0.158108,6.48649e-06,0.347876
0.8,0.158108,6.62162e-06,0.346765
0.8,0.158108,6.75676e-06,0.349573
0.8,0.158108,6.89189e-06,0.348287
0.8,0.158108,7.02703e-06,0.349374
0.8,0.158108,7.16216e-06,0.348094
0.8,0.158108,7.2973e-06,0.348976
0.8,0.158108,7.43243e-06,0.348244
0.8,0.158108,7.56757e-06,0.350441
0.8,0.158108,7.7027e-06,0.34843
0.8,0.158108,7.83784e-06,0.348362
0.8,0.158108,7.97297e-06,0.352016
0.8,0.158108,8.10811e-06,0.352209
0.8,0.158108,8.24324e-06,0.349605
0.8,0.158108,8.37838e-06,0.350954
0.8,0.158108,8.51351e-06,0.353054
0.8,0.158108,8.64865e-06,0.349261
0.8,0.158108,8.78378e-06,0.352814
0.8,0.158108,8.91892e-06,0.354623
0.8,0.158108,9.05405e-06,0.354577
0.8,0.158108,9.18919e-06,0.352558
0.8,0.158108,9.32432e-06,0.35144
0.8,0.158108,9.45946e-06,0.349975
0.8,0.158108,9.59459e-06,0.349894
0.8,0.158108,9.72973e-06,0.355441
0.8,0.158108,9.86486e-06,0.35525
0.8,0.158108,1e-05,0.353101
0.8,0.158108,1.01351e-05,0.353027
0.8,0.158108,1.02703e-05,0.351761
0.8,0.158108,1.04054e-05,0.352853
0.8,0.158108,1.05405e-05,0.357197
0.8,0.158108,1.06757e-05,0.35592
0.8,0.158108,1.08108e-05,0.356877
0.8,0.158108,1.09459e-05,0.354941
0.8,0.158108,1.10811e-05,0.356564
0.8,0.158108,1.12162e-05,0.353979
0.8,0.158108,1.13514e-05,0.35445
0.8,0.158108,1.14865e-05,0.355434
0.8,0.158108,1.16216e-05,0.355811
0.8,0.158108,1.17568e-05,0.357086
0.8,0.158108,1.18919e-05,0.355754
0.8,0.158108,1.2027e-05,0.355013
0.8,0.158108,1.21622e-05,0.356257
0.8,0.158108,1.22973e-05,0.358262
0.8,0.158108,1.24324e-05,0.355795
0.8,0.158108,1.25676e-05,0.359898
0.8,0.158108,1.27027e-05,0.352573
0.8,0.158108,1.28378e-05,0.353615
0.8,0.158108,1.2973e-05,0.35671
0.8,0.158108,1.31081e-05,0.354297
0.8,0.158108,1.32432e-05,0.357635
0.8,0.158108,1.33784e-05,0.354733
0.8,0.158108,1.35135e-05,0.357984
0.8,0.158108,1.36486e-05,0.355196
0.8,0.158108,1.37838e-05,0.355764
0.8,0.158108,1.39189e-05,0.359098
0.8,0.158108,1.40541e-05,0.357561
0.8,0.158108,1.41892e-05,0.358854
0.8,0.158108,1.43243e-05,0.360725
0.8,0.158108,1.44595e-05,0.358884
0.8,0.158108,1.45946e-05,0.359154
0.8,0.158108,1.47297e-05,0.35484
0.8,0.158108,1.48649e-05,0.359335
0.8,0.158108,1.5e-05,0.357153
0.8,0.160811,5e-06,0.338537
0.8,0.160811,5.13514e-06,0.341475
0.8,0.160811,5.27027e-06,0.345548
0.8,0.160811,5.40541e-06,0.344251
0.8,0.160811,5.54054e-06,0.344442
0.8,0.160811,5.67568e-06,0.349077
0.8,0.160811,5.81081e-06,0.341569
0.8,0.160811,5.94595e-06,0.34865
0.8,0.160811,6.08108e-06,0.343662
0.8,0.160811,6.21622e-06,0.346886
0.8,0.160811,6.35135e-06,0.349229
0.8,0.160811,6.48649e-06,0.347762
0.8,0.160811,6.62162e-06,0.348305
0.8,0.160811,6.75676e-06,0.34772
0.8,0.160811,6.89189e-06,0.347393
0.8,0.160811,7.02703e-06,0.34822
0.8,0.160811,7.16216e-06,0.353086
0.8,0.160811,7.2973e-06,0.35175
0.8,0.160811,7.43243e-06,0.347585
0.8,0.160811,7.56757e-06,0.351577
0.8,0.160811,7.7027e-06,0.35
0.8,0.160811,7.83784e-06,0.347956
0.8,0.160811,7.97297e-06,0.349833
0.8,0.160811,8.10811e-06,0.352138
0.8,0.160811,8.24324e-06,0.350954
0.8,0.160811,8.37838e-06,0.353068
0.8,0.160811,8.51351e-06,0.352101
0.8,0.160811,8.64865e-06,0.352795
0.8,0.160811,8.78378e-06,0.350951
0.8,0.160811,8.91892e-06,0.357394
0.8,0.160811,9.05405e-06,0.351892
0.8,0.160811,9.18919e-06,0.356442
0.8,0.160811,9.32432e-06,0.353634
0.8,0.160811,9.45946e-06,0.352202
0.8,0.160811,9.59459e-06,0.355897
0.8,0.160811,9.72973e-06,0.35507
0.8,0.160811,9.86486e-06,0.353184
0.8,0.160811,1e-05,0.354471
0.8,0.160811,1.01351e-05,0.354198
0.8,0.160811,1.02703e-05,0.354725
0.8,0.160811,1.04054e-05,0.35287
0.8,0.160811,1.05405e-05,0.353014
0.8,0.160811,1.06757e-05,0.354425
0.8,0.160811,1.08108e-05,0.356464
0.8,0.160811,1.09459e-05,0.355808
0.8,0.160811,1.10811e-05,0.357051
0.8,0.160811,1.12162e-05,0.353392
0.8,0.160811,1.13514e-05,0.358816
0.8,0.160811,1.14865e-05,0.354396
0.8,0.160811,1.16216e-05,0.355257
0.8,0.160811,1.17568e-05,0.355807
0.8,0.160811,1.18919e-05,0.35531
0.8,0.160811,1.2027e-05,0.354921
0.8,0.160811,1.21622e-05,0.356597
0.8,0.160811,1.22973e-05,0.357383
0.8,0.160811,1.24324e-05,0.355573
0.8,0.160811,1.25676e-05,0.355957
0.8,0.160811,1.27027e-05,0.356486
0.8,0.160811,1.28378e-05,0.356655
0.8,0.160811,1.2973e-05,0.358458
0.8,0.160811,1.31081e-05,0.358703
0.8,0.160811,1.32432e-05,0.355097
0.8,0.160811,1.33784e-05,0.356679
0.8,0.160811,1.35135e-05,0.354706
0.8,0.160811,1.36486e-05,0.35917
0.8,0.160811,1.37838e-05,0.353725
0.8,0.160811,1.39189e-05,0.359793
0.8,0.160811,1.40541e-05,0.357454
0.8,0.160811,1.41892e-05,0.357627
0.8,0.160811,1.43243e-05,0.358298
0.8,0.160811,1.44595e-05,0.355741
0.8,0.160811,1.45946e-05,0.356247
0.8,0.160811,1.47297e-05,0.355769
0.8,0.160811,1.48649e-05,0.358553
0.8,0.160811,1.5e-05,0.358913
0.8,0.163514,5e-06,0.341867
0.8,0.163514,5.13514e-06,0.341185
0.8,0.163514,5.27027e-06,0.34203
0.8,0.163514,5.40541e-06,0.345611
0.8,0.163514,5.54054e-06,0.346257
0.8,0.163514,5.67568e-06,0.346176
0.8,0.163514,5.81081e-06,0.347783
0.8,0.163514,5.94595e-06,0.347019
0.8,0.163514,6.08108e-06,0.347322
0.8,0.163514,6.21622e-06,0.347924
0.8,0.163514,6.35135e-06,0.348264
0.8,0.163514,6.48649e-06,0.348213
0.8,0.163514,6.62162e-06,0.348857
0.8,0.163514,6.75676e-06,0.35212
0.8,0.163514,6.89189e-06,0.347396
0.8,0.163514,7.02703e-06,0.350698
0.8,0.163514,7.16216e-06,0.349725
0.8,0.163514,7.2973e-06,0.352034
0.8,0.163514,7.43243e-06,0.34964
0.8,0.163514,7.56757e-06,0.35162
0.8,0.163514,7.7027e-06,0.352035
0.8,0.163514,7.83784e-06,0.349404
0.8,0.163514,7.97297e-06,0.353254
0.8,0.163514,8.10811e-06,0.351661
0.8,0.163514,8.24324e-06,0.351691
0.8,0.163514,8.37838e-06,0.354041
0.8,0.163514,8.51351e-06,0.351483
0.8,0.163514,8.64865e-06,0.354064
0.8,0.163514,8.78378e-06,0.351774
0.8,0.163514,8.91892e-06,0.352957
0.8,0.163514,9.05405e-06,0.352923
0.8,0.163514,9.18919e-06,0.353006
0.8,0.163514,9.32432e-06,0.354302
0.8,0.163514,9.45946e-06,0.355277
0.8,0.163514,9.59459e-06,0.354615
0.8,0.163514,9.72973e-06,0.353068
0.8,0.163514,9.86486e-06,0.354028
0.8,0.163514,1e-05,0.353514
0.8,0.163514,1.01351e-05,0.354405
0.8,0.163514,1.02703e-05,0.354201
0.8,0.163514,1.04054e-05,0.354964
0.8,0.163514,1.05405e-05,0.357356
0.8,0.163514,1.06757e-05,0.353616
0.8,0.163514,1.08108e-05,0.355462
0.8,0.163514,1.09459e-05,0.355436
0.8,0.163514,1.10811e-05,0.354752
0.8,0.163514,1.12162e-05,0.355566
0.8,0.163514,1.13514e-05,0.354653
0.8,0.163514,1.14865e-05,0.35654
0.8,0.163514,1.16216e-05,0.355458
0.8,0.163514,1.17568e-05,0.356033
0.8,0.163514,1.18919e-05,0.355816
0.8,0.163514,1.2027e-05,0.35579
0.8,0.163514,1.21622e-05,0.357275
0.8,0.163514,1.22973e-05,0.355647
0.8,0.163514,1.24324e-05,0.356161
0.8,0.163514,1.25676e-05,0.356817
0.8,0.163514,1.27027e-05,0.356215
0.8,0.163514,1.28378e-05,0.354748
0.8,0.163514,1.2973e-05,0.355986
0.8,0.163514,1.31081e-05,0.353984
0.8,0.163514,1.32432e-05,0.354978
0.8,0.163514,1.33784e-05,0.356604
0.8,0.163514,1.35135e-05,0.361155
0.8,0.163514,1.36486e-05,0.357499
0.8,0.163514,1.37838e-05,0.358007
0.8,0.163514,1.39189e-05,0.355898
0.8,0.163514,1.40541e-05,0.357868
0.8,0.163514,1.41892e-05,0.356789
0.8,0.163514,1.43243e-05,0.357141
0.8,0.163514,1.44595e-05,0.355665
0.8,0.163514,1.45946e-05,0.356404
0.8,0.163514,1.47297e-05,0.357305
0.8,0.163514,1.48649e-05,0.355751
0.8,0.163514,1.5e-05,0.357427
0.8,0.166216,5e-06,0.342869
0.8,0.166216,5.13514e-06,0.343199
0.8,0.166216,5.27027e-06,0.343708
0.8,0.166216,5.40541e-06,0.346937
0.8,0.166216,5.54054e-06,0.343013
0.8,0.166216,5.67568e-06,0.344543
0.8,0.166216,5.81081e-06,0.344868
0.8,0.166216,5.94595e-06,0.346774
0.8,0.166216,6.08108e-06,0.348725
0.8,0.166216,6.21622e-06,0.346524
0.8,0.166216,6.35135e-06,0.346428
0.8,0.166216,6.48649e-06,0.347283
0.8,0.166216,6.62162e-06,0.34599
0.8,0.166216,6.75676e-06,0.347377
0.8,0.166216,6.89189e-06,0.348726
0.8,0.166216,7.02703e-06,0.347928
0.8,0.166216,7.16216e-06,0.34918
0.8,0.166216,7.2973e-06,0.350465
0.8,0.166216,7.43243e-06,0.34956
0.8,0.166216,7.56757e-06,0.349751
0.8,0.166216,7.7027e-06,0.350945
0.8,0.166216,7.83784e-06,0.350421
0.8,0.166216,7.97297e-06,0.350301
0.8,0.166216,8.10811e-06,0.351741
0.8,0.166216,8.24324e-06,0.350191
0.8,0.166216,8.37838e-06,0.351869
0.8,0.166216,8.51351e-06,0.350429
0.8,0.166216,8.64865e-06,0.353488
0.8,0.166216,8.78378e-06,0.351523
0.8,0.166216,8.91892e-06,0.355346
0.8,0.166216,9.05405e-06,0.355548
0.8,0.166216,9.18919e-06,0.353205
0.8,0.166216,9.32432e-06,0.351072
0.8,0.166216,9.45946e-06,0.354665
0.8,0.166216,9.59459e-06,0.356764
0.8,0.166216,9.72973e-06,0.35092
0.8,0.166216,9.86486e-06,0.35387
0.8,0.166216,1e-05,0.354883
0.8,0.166216,1.01351e-05,0.355148
0.8,0.166216,1.02703e-05,0.353829
0.8,0.166216,1.04054e-05,0.357563
0.8,0.166216,1.05405e-05,0.357272
0.8,0.166216,1.06757e-05,0.353831
0.8,0.166216,1.08108e-05,0.353592
0.8,0.166216,1.09459e-05,0.358138
0.8,0.166216,1.10811e-05,0.359025
0.8,0.166216,1.12162e-05,0.357421
0.8,0.166216,1.13514e-05,0.355627
0.8,0.166216,1.14865e-05,0.35627
0.8,0.166216,1.16216e-05,0.354578
0.8,0.166216,1.17568e-05,0.355808
0.8,0.166216,1.18919e-05,0.358247
0.8,0.166216,1.2027e-05,0.355286
0.8,0.166216,1.21622e-05,0.35614
0.8,0.166216,1.22973e-05,0.358626
0.8,0.166216,1.24324e-05,0.357431
0.8,0.166216,1.25676e-05,0.357153
0.8,0.166216,1.27027e-05,0.357024
0.8,0.166216,1.28378e-05,0.359713
0.8,0.166216,1.2973e-05,0.359558
0.8,0.166216,1.31081e-05,0.352521
0.8,0.166216,1.32432e-05,0.362744
0.8,0.166216,1.33784e-05,0.358758
0.8,0.166216,1.35135e-05,0.357478
0.8,0.166216,1.36486e-05,0.359134
0.8,0.166216,1.37838e-05,0.357606
0.8,0.166216,1.39189e-05,0.355842
0.8,0.166216,1.40541e-05,0.359096
0.8,0.166216,1.41892e-05,0.358867
0.8,0.166216,1.43243e-05,0.359678
0.8,0.166216,1.44595e-05,0.357374
0.8,0.166216,1.45946e-05,0.357127
0.8,0.166216,1.47297e-05,0.358726
0.8,0.166216,1.48649e-05,0.35616
0.8,0.166216,1.5e-05,0.360777
0.8,0.168919,5e-06,0.342186
0.8,0.168919,5.13514e-06,0.340855
0.8,0.168919,5.27027e-06,0.344691
0.8,0.168919,5.40541e-06,0.344977
0.8,0.168919,5.54054e-06,0.345837
0.8,0.168919,5.67568e-06,0.346278
0.8,0.168919,5.81081e-06,0.347653
0.8,0.168919,5.94595e-06,0.347577
0.8,0.168919,6.08108e-06,0.34622
0.8,0.168919,6.21622e-06,0.346583
0.8,0.168919,6.35135e-06,0.344203
0.8,0.168919,6.48649e-06,0.348394
0.8,0.168919,6.62162e-06,0.347751
0.8,0.168919,6.75676e-06,0.348073
0.8,0.168919,6.89189e-06,0.348862
0.8,0.168919,7.02703e-06,0.350996
0.8,0.168919,7.16216e-06,0.350034
0.8,0.168919,7.2973e-06,0.349398
0.8,0.168919,7.43243e-06,0.34921
0.8,0.168919,7.56757e-06,0.35039
0.8,0.168919,7.7027e-06,0.349929
0.8,0.168919,7.83784e-06,0.35031
0.8,0.168919,7.97297e-06,0.349527
0.8,0.168919,8.10811e-06,0.353241
0.8,0.168919,8.24324e-06,0.352817
0.8,0.168919,8.37838e-06,0.354578
0.8,0.168919,8.51351e-06,0.355787
0.8,0.168919,8.64865e-06,0.352693
0.8,0.168919,8.78378e-06,0.353474
0.8,0.168919,8.91892e-06,0.350909
0.8,0.168919,9.05405e-06,0.355896
0.8,0.168919,9.18919e-06,0.351136
0.8,0.168919,9.32432e-06,0.353185
0.8,0.168919,9.45946e-06,0.358466
0.8,0.168919,9.59459e-06,0.351152
0.8,0.168919,9.72973e-06,0.352759
0.8,0.168919,9.86486e-06,0.355736
0.8,0.168919,1e-05,0.351472
0.8,0.168919,1.01351e-05,0.35314
0.8,0.168919,1.02703e-05,0.355977
0.8,0.168919,1.04054e-05,0.355024
0.8,0.168919,1.05405e-05,0.353774
0.8,0.168919,1.06757e-05,0.356133
0.8,0.168919,1.08108e-05,0.358072
0.8,0.168919,1.09459e-05,0.357182
0.8,0.168919,1.10811e-05,0.35605
0.8,0.168919,1.12162e-05,0.357813
0.8,0.168919,1.13514e-05,0.357995
0.8,0.168919,1.14865e-05,0.355262
0.8,0.168919,1.16216e-05,0.35578
0.8,0.168919,1.17568e-05,0.357023
0.8,0.168919,1.18919e-05,0.356968
0.8,0.168919,1.2027e-05,0.356208
0.8,0.168919,1.21622e-05,0.357546
0.8,0.168919,1.22973e-05,0.35736
0.8,0.168919,1.24324e-05,0.357622
0.8,0.168919,1.25676e-05,0.358591
0.8,0.168919,1.27027e-05,0.355134
0.8,0.168919,1.28378e-05,0.358759
0.8,0.168919,1.2973e-05,0.359869
0.8,0.168919,1.31081e-05,0.357495
0.8,0.168919,1.32432e-05,0.359383
0.8,0.168919,1.33784e-05,0.355554
0.8,0.168919,1.35135e-05,0.356864
0.8,0.168919,1.36486e-05,0.358773
0.8,0.168919,1.37838e-05,0.356792
0.8,0.168919,1.39189e-05,0.358176
0.8,0.168919,1.40541e-05,0.360142
0.8,0.168919,1.41892e-05,0.355502
0.8,0.168919,1.43243e-05,0.358694
0.8,0.168919,1.44595e-05,0.358179
0.8,0.168919,1.45946e-05,0.356747
0.8,0.168919,1.47297e-05,0.355779
0.8,0.168919,1.48649e-05,0.358331
0.8,0.168919,1.5e-05,0.357899
0.8,0.171622,5e-06,0.341213
0.8,0.171622,5.13514e-06,0.344599
0.8,0.171622,5.27027e-06,0.34305
0.8,0.171622,5.40541e-06,0.34365
0.8,0.171622,5.54054e-06,0.3453
0.8,0.171622,5.67568e-06,0.345405
0.8,0.171622,5.81081e-06,0.34609
0.8,0.171622,5.94595e-06,0.344933
0.8,0.171622,6.08108e-06,0.347595
0.8,0.171622,6.21622e-06,0.348306
0.8,0.171622,6.35135e-06,0.348714
0.8,0.171622,6.48649e-06,0.347119
0.8,0.171622,6.62162e-06,0.349552
0.8,0.171622,6.75676e-06,0.34771
0.8,0.171622,6.89189e-06,0.347609
0.8,0.171622,7.02703e-06,0.350962
0.8,0.171622,7.16216e-06,0.349927
0.8,0.171622,7.2973e-06,0.352665
0.8,0.171622,7.43243e-06,0.352937
0.8,0.171622,7.56757e-06,0.348638
0.8,0.171622,7.7027e-06,0.349819
0.8,0.171622,7.83784e-06,0.350252
0.8,0.171622,7.97297e-06,0.351505
0.8,0.171622,8.10811e-06,0.352268
0.8,0.171622,8.24324e-06,0.352117
0.8,0.171622,8.37838e-06,0.352153
0.8,0.171622,8.51351e-06,0.353146
0.8,0.171622,8.64865e-06,0.353346
0.8,0.171622,8.78378e-06,0.352417
0.8,0.171622,8.91892e-06,0.351549
0.8,0.171622,9.05405e-06,0.35268
0.8,0.171622,9.18919e-06,0.352752
0.8,0.171622,9.32432e-06,0.353727
0.8,0.171622,9.45946e-06,0.355291
0.8,0.171622,9.59459e-06,0.35347
0.8,0.171622,9.72973e-06,0.35387
0.8,0.171622,9.86486e-06,0.355925
0.8,0.171622,1e-05,0.352905
0.8,0.171622,1.01351e-05,0.357029
0.8,0.171622,1.02703e-05,0.352882
0.8,0.171622,1.04054e-05,0.352061
0.8,0.171622,1.05405e-05,0.357005
0.8,0.171622,1.06757e-05,0.356679
0.8,0.171622,1.08108e-05,0.355065
0.8,0.171622,1.09459e-05,0.354921
0.8,0.171622,1.10811e-05,0.355606
0.8,0.171622,1.12162e-05,0.359641
0.8,0.171622,1.13514e-05,0.356251
0.8,0.171622,1.14865e-05,0.35652
0.8,0.171622,1.16216e-05,0.355806
0.8,0.171622,1.17568e-05,0.355337
0.8,0.171622,1.18919e-05,0.359646
0.8,0.171622,1.2027e-05,0.355336
0.8,0.171622,1.21622e-05,0.356178
0.8,0.171622,1.22973e-05,0.357994
0.8,0.171622,1.24324e-05,0.35637
0.8,0.171622,1.25676e-05,0.356291
0.8,0.171622,1.27027e-05,0.361328
0.8,0.171622,1.28378e-05,0.354941
0.8,0.171622,1.2973e-05,0.357463
0.8,0.171622,1.31081e-05,0.357851
0.8,0.171622,1.32432e-05,0.360985
0.8,0.171622,1.33784e-05,0.359649
0.8,0.171622,1.35135e-05,0.356069
0.8,0.171622,1.36486e-05,0.359362
0.8,0.171622,1.37838e-05,0.362966
0.8,0.171622,1.39189e-05,0.356464
0.8,0.171622,1.40541e-05,0.359226
0.8,0.171622,1.41892e-05,0.357738
0.8,0.171622,1.43243e-05,0.358923
0.8,0.171622,1.44595e-05,0.359295
0.8,0.171622,1.45946e-05,0.358738
0.8,0.171622,1.47297e-05,0.361518
0.8,0.171622,1.48649e-05,0.359284
0.8,0.171622,1.5e-05,0.35821
0.8,0.174324,5e-06,0.344065
0.8,0.174324,5.13514e-06,0.343758
0.8,0.174324,5.27027e-06,0.344699
0.8,0.174324,5.40541e-06,0.345919
0.8,0.174324,5.54054e-06,0.346935
0.8,0.174324,5.67568e-06,0.347674
0.8,0.174324,5.81081e-06,0.348205
0.8,0.174324,5.94595e-06,0.34749
0.8,0.174324,6.08108e-06,0.344629
0.8,0.174324,6.21622e-06,0.345525
0.8,0.174324,6.35135e-06,0.349255
