omega,gamma,beta,action,Count
0.8,0.0890937,1.25151e-05,4,0.0624152
0.8,0.0890937,1.27071e-05,1,0.0548191
0.8,0.0890937,1.27071e-05,2,0.872049
0.8,0.0890937,1.27071e-05,3,0.0186875
0.8,0.0890937,1.27071e-05,4,0.0544441
0.8,0.0890937,1.2899e-05,1,0.0605764
0.8,0.0890937,1.2899e-05,2,0.872762
0.8,0.0890937,1.2899e-05,3,0.005928
0.8,0.0890937,1.2899e-05,4,0.060734
0.8,0.0890937,1.30909e-05,1,0.0495032
0.8,0.0890937,1.30909e-05,2,0.878677
0.8,0.0890937,1.30909e-05,3,0.0227497
0.8,0.0890937,1.30909e-05,4,0.0490698
0.8,0.0890937,1.32828e-05,1,0.0503781
0.8,0.0890937,1.32828e-05,2,0.881761
0.8,0.0890937,1.32828e-05,3,0.0175228
0.8,0.0890937,1.32828e-05,4,0.0503376
0.8,0.0890937,1.34747e-05,1,0.0637256
0.8,0.0890937,1.34747e-05,2,0.864385
0.8,0.0890937,1.34747e-05,3,0.0081312
0.8,0.0890937,1.34747e-05,4,0.0637578
0.8,0.0890937,1.36667e-05,1,0.0564368
0.8,0.0890937,1.36667e-05,2,0.867802
0.8,0.0890937,1.36667e-05,3,0.0193117
0.8,0.0890937,1.36667e-05,4,0.05645
0.8,0.0890937,1.38586e-05,1,0.0559747
0.8,0.0890937,1.38586e-05,2,0.880521
0.8,0.0890937,1.38586e-05,3,0.0058026
0.8,0.0890937,1.38586e-05,4,0.0577019
0.8,0.0890937,1.40505e-05,1,0.0460606
0.8,0.0890937,1.40505e-05,2,0.896718
0.8,0.0890937,1.40505e-05,3,0.0111606
0.8,0.0890937,1.40505e-05,4,0.0460606
0.8,0.0890937,1.42424e-05,1,0.0596274
0.8,0.0890937,1.42424e-05,2,0.874427
0.8,0.0890937,1.42424e-05,3,0.0047215
0.8,0.0890937,1.42424e-05,4,0.061224
0.8,0.0890937,1.44343e-05,1,0.0459622
0.8,0.0890937,1.44343e-05,2,0.894683
0.8,0.0890937,1.44343e-05,3,0.0135291
0.8,0.0890937,1.44343e-05,4,0.0458254
0.8,0.0890937,1.46262e-05,1,0.043995
0.8,0.0890937,1.46262e-05,2,0.904868
0.8,0.0890937,1.46262e-05,3,0.0071342
0.8,0.0890937,1.46262e-05,4,0.0440026
0.8,0.0890937,1.48182e-05,1,0.0532861
0.8,0.0890937,1.48182e-05,2,0.880958
0.8,0.0890937,1.48182e-05,3,0.0122369
0.8,0.0890937,1.48182e-05,4,0.0535189
0.8,0.0890937,1.50101e-05,1,0.0440353
0.8,0.0890937,1.50101e-05,2,0.904457
0.8,0.0890937,1.50101e-05,3,0.0075837
0.8,0.0890937,1.50101e-05,4,0.0439236
0.8,0.0890937,1.5202e-05,1,0.0368932
0.8,0.0890937,1.5202e-05,2,0.922636
0.8,0.0890937,1.5202e-05,3,0.0038365
0.8,0.0890937,1.5202e-05,4,0.0366344
0.8,0.0920229,5.798e-06,1,0.107463
0.8,0.0920229,5.798e-06,2,0.758301
0.8,0.0920229,5.798e-06,3,0.0265644
0.8,0.0920229,5.798e-06,4,0.107672
0.8,0.0920229,5.98992e-06,1,0.0919128
0.8,0.0920229,5.98992e-06,2,0.79672
0.8,0.0920229,5.98992e-06,3,0.0194578
0.8,0.0920229,5.98992e-06,4,0.0919092
0.8,0.0920229,6.18184e-06,1,0.0989496
0.8,0.0920229,6.18184e-06,2,0.767844
0.8,0.0920229,6.18184e-06,3,0.0342564
0.8,0.0920229,6.18184e-06,4,0.0989502
0.8,0.0920229,6.37376e-06,1,0.0911407
0.8,0.0920229,6.37376e-06,2,0.79306
0.8,0.0920229,6.37376e-06,3,0.0246594
0.8,0.0920229,6.37376e-06,4,0.0911396
0.8,0.0920229,6.56567e-06,1,0.116943
0.8,0.0920229,6.56567e-06,2,0.755454
0.8,0.0920229,6.56567e-06,3,0.0081699
0.8,0.0920229,6.56567e-06,4,0.119433
0.8,0.0920229,6.75759e-06,1,0.067101
0.8,0.0920229,6.75759e-06,2,0.853314
0.8,0.0920229,6.75759e-06,3,0.0133899
0.8,0.0920229,6.75759e-06,4,0.0661948
0.8,0.0920229,6.94951e-06,1,0.0724916
0.8,0.0920229,6.94951e-06,2,0.825363
0.8,0.0920229,6.94951e-06,3,0.0286043
0.8,0.0920229,6.94951e-06,4,0.0735407
0.8,0.0920229,7.14143e-06,1,0.0837407
0.8,0.0920229,7.14143e-06,2,0.822616
0.8,0.0920229,7.14143e-06,3,0.0098842
0.8,0.0920229,7.14143e-06,4,0.0837595
0.8,0.0920229,7.33335e-06,1,0.0937264
0.8,0.0920229,7.33335e-06,2,0.798809
0.8,0.0920229,7.33335e-06,3,0.0141511
0.8,0.0920229,7.33335e-06,4,0.0933134
0.8,0.0920229,7.52527e-06,1,0.049877
0.8,0.0920229,7.52527e-06,2,0.885209
0.8,0.0920229,7.52527e-06,3,0.0150381
0.8,0.0920229,7.52527e-06,4,0.0498761
0.8,0.0920229,7.71718e-06,1,0.0590009
0.8,0.0920229,7.71718e-06,2,0.876593
0.8,0.0920229,7.71718e-06,3,0.0037352
0.8,0.0920229,7.71718e-06,4,0.060671
0.8,0.0920229,7.9091e-06,1,0.0892973
0.8,0.0920229,7.9091e-06,2,0.79616
0.8,0.0920229,7.9091e-06,3,0.0226333
0.8,0.0920229,7.9091e-06,4,0.0919095
0.8,0.0920229,8.10102e-06,1,0.127225
0.8,0.0920229,8.10102e-06,2,0.727085
0.8,0.0920229,8.10102e-06,3,0.0184686
0.8,0.0920229,8.10102e-06,4,0.127222
0.8,0.0920229,8.29294e-06,1,0.0877615
0.8,0.0920229,8.29294e-06,2,0.804518
0.8,0.0920229,8.29294e-06,3,0.0231683
0.8,0.0920229,8.29294e-06,4,0.0845523
0.8,0.0920229,8.48486e-06,1,0.0864916
0.8,0.0920229,8.48486e-06,2,0.814599
0.8,0.0920229,8.48486e-06,3,0.0122804
0.8,0.0920229,8.48486e-06,4,0.0866291
0.8,0.0920229,8.67678e-06,1,0.0868688
0.8,0.0920229,8.67678e-06,2,0.811317
0.8,0.0920229,8.67678e-06,3,0.0150244
0.8,0.0920229,8.67678e-06,4,0.0867895
0.8,0.0920229,8.86869e-06,1,0.0754366
0.8,0.0920229,8.86869e-06,2,0.841086
0.8,0.0920229,8.86869e-06,3,0.0080268
0.8,0.0920229,8.86869e-06,4,0.0754505
0.8,0.0920229,9.06061e-06,1,0.054223
0.8,0.0920229,9.06061e-06,2,0.881718
0.8,0.0920229,9.06061e-06,3,0.0098201
0.8,0.0920229,9.06061e-06,4,0.0542389
0.8,0.0920229,9.25253e-06,1,0.0798979
0.8,0.0920229,9.25253e-06,2,0.822639
0.8,0.0920229,9.25253e-06,3,0.0158846
0.8,0.0920229,9.25253e-06,4,0.0815787
0.8,0.0920229,9.44445e-06,1,0.066506
0.8,0.0920229,9.44445e-06,2,0.841135
0.8,0.0920229,9.44445e-06,3,0.0260095
0.8,0.0920229,9.44445e-06,4,0.0663491
0.8,0.0920229,9.63637e-06,1,0.0791121
0.8,0.0920229,9.63637e-06,2,0.833408
0.8,0.0920229,9.63637e-06,3,0.008367
0.8,0.0920229,9.63637e-06,4,0.0791131
0.8,0.0920229,9.82829e-06,1,0.0708835
0.8,0.0920229,9.82829e-06,2,0.837946
0.8,0.0920229,9.82829e-06,3,0.0210394
0.8,0.0920229,9.82829e-06,4,0.0701315
0.8,0.0920229,1.00202e-05,1,0.0677798
0.8,0.0920229,1.00202e-05,2,0.859691
0.8,0.0920229,1.00202e-05,3,0.0048722
0.8,0.0920229,1.00202e-05,4,0.0676572
0.8,0.0920229,1.02121e-05,1,0.0878075
0.8,0.0920229,1.02121e-05,2,0.805127
0.8,0.0920229,1.02121e-05,3,0.0193139
0.8,0.0920229,1.02121e-05,4,0.0877517
0.8,0.0920229,1.0404e-05,1,0.0784164
0.8,0.0920229,1.0404e-05,2,0.835483
0.8,0.0920229,1.0404e-05,3,0.0060021
0.8,0.0920229,1.0404e-05,4,0.080098
0.8,0.0920229,1.0596e-05,1,0.0996494
0.8,0.0920229,1.0596e-05,2,0.775303
0.8,0.0920229,1.0596e-05,3,0.0241228
0.8,0.0920229,1.0596e-05,4,0.100925
0.8,0.0920229,1.07879e-05,1,0.0586923
0.8,0.0920229,1.07879e-05,2,0.876811
0.8,0.0920229,1.07879e-05,3,0.0058156
0.8,0.0920229,1.07879e-05,4,0.0586811
0.8,0.0920229,1.09798e-05,1,0.070693
0.8,0.0920229,1.09798e-05,2,0.841254
0.8,0.0920229,1.09798e-05,3,0.0153599
0.8,0.0920229,1.09798e-05,4,0.0726927
0.8,0.0920229,1.11717e-05,1,0.0750394
0.8,0.0920229,1.11717e-05,2,0.834917
0.8,0.0920229,1.11717e-05,3,0.0148052
0.8,0.0920229,1.11717e-05,4,0.0752387
0.8,0.0920229,1.13636e-05,1,0.0540174
0.8,0.0920229,1.13636e-05,2,0.863847
0.8,0.0920229,1.13636e-05,3,0.0281193
0.8,0.0920229,1.13636e-05,4,0.0540163
0.8,0.0920229,1.15556e-05,1,0.07322
0.8,0.0920229,1.15556e-05,2,0.835149
0.8,0.0920229,1.15556e-05,3,0.0184179
0.8,0.0920229,1.15556e-05,4,0.0732136
0.8,0.0920229,1.17475e-05,1,0.0673558
0.8,0.0920229,1.17475e-05,2,0.846776
0.8,0.0920229,1.17475e-05,3,0.0184907
0.8,0.0920229,1.17475e-05,4,0.0673778
0.8,0.0920229,1.19394e-05,1,0.0615281
0.8,0.0920229,1.19394e-05,2,0.862404
0.8,0.0920229,1.19394e-05,3,0.0108634
0.8,0.0920229,1.19394e-05,4,0.0652045
0.8,0.0920229,1.21313e-05,1,0.0574578
0.8,0.0920229,1.21313e-05,2,0.875374
0.8,0.0920229,1.21313e-05,3,0.0109574
0.8,0.0920229,1.21313e-05,4,0.0562112
0.8,0.0920229,1.23232e-05,1,0.0634698
0.8,0.0920229,1.23232e-05,2,0.857231
0.8,0.0920229,1.23232e-05,3,0.0135611
0.8,0.0920229,1.23232e-05,4,0.0657378
0.8,0.0920229,1.25151e-05,1,0.057813
0.8,0.0920229,1.25151e-05,2,0.869524
0.8,0.0920229,1.25151e-05,3,0.0149786
0.8,0.0920229,1.25151e-05,4,0.057684
0.8,0.0920229,1.27071e-05,1,0.0844646
0.8,0.0920229,1.27071e-05,2,0.82269
0.8,0.0920229,1.27071e-05,3,0.0083824
0.8,0.0920229,1.27071e-05,4,0.084463
0.8,0.0920229,1.2899e-05,1,0.0732535
0.8,0.0920229,1.2899e-05,2,0.827495
0.8,0.0920229,1.2899e-05,3,0.0236826
0.8,0.0920229,1.2899e-05,4,0.0755689
0.8,0.0920229,1.30909e-05,1,0.042957
0.8,0.0920229,1.30909e-05,2,0.899109
0.8,0.0920229,1.30909e-05,3,0.0144744
0.8,0.0920229,1.30909e-05,4,0.0434597
0.8,0.0920229,1.32828e-05,1,0.0580344
0.8,0.0920229,1.32828e-05,2,0.868749
0.8,0.0920229,1.32828e-05,3,0.014965
0.8,0.0920229,1.32828e-05,4,0.0582517
0.8,0.0920229,1.34747e-05,1,0.066024
0.8,0.0920229,1.34747e-05,2,0.848519
0.8,0.0920229,1.34747e-05,3,0.0193554
0.8,0.0920229,1.34747e-05,4,0.066102
0.8,0.0920229,1.36667e-05,1,0.0398828
0.8,0.0920229,1.36667e-05,2,0.889835
0.8,0.0920229,1.36667e-05,3,0.0304021
0.8,0.0920229,1.36667e-05,4,0.0398799
0.8,0.0920229,1.38586e-05,1,0.0609981
0.8,0.0920229,1.38586e-05,2,0.869523
0.8,0.0920229,1.38586e-05,3,0.008186
0.8,0.0920229,1.38586e-05,4,0.0612929
0.8,0.0920229,1.40505e-05,1,0.0558143
0.8,0.0920229,1.40505e-05,2,0.881348
0.8,0.0920229,1.40505e-05,3,0.0081405
0.8,0.0920229,1.40505e-05,4,0.0546967
0.8,0.0920229,1.42424e-05,1,0.0550166
0.8,0.0920229,1.42424e-05,2,0.869882
0.8,0.0920229,1.42424e-05,3,0.0200816
0.8,0.0920229,1.42424e-05,4,0.0550197
0.8,0.0920229,1.44343e-05,1,0.0624177
0.8,0.0920229,1.44343e-05,2,0.8717
0.8,0.0920229,1.44343e-05,3,0.0034591
0.8,0.0920229,1.44343e-05,4,0.062423
0.8,0.0920229,1.46262e-05,1,0.0507873
0.8,0.0920229,1.46262e-05,2,0.88469
0.8,0.0920229,1.46262e-05,3,0.0141169
0.8,0.0920229,1.46262e-05,4,0.0504055
0.8,0.0920229,1.48182e-05,1,0.0504591
0.8,0.0920229,1.48182e-05,2,0.882507
0.8,0.0920229,1.48182e-05,3,0.0164967
0.8,0.0920229,1.48182e-05,4,0.0505374
0.8,0.0920229,1.50101e-05,1,0.0529061
0.8,0.0920229,1.50101e-05,2,0.890078
0.8,0.0920229,1.50101e-05,3,0.0041863
0.8,0.0920229,1.50101e-05,4,0.0528293
0.8,0.0920229,1.5202e-05,1,0.0522066
0.8,0.0920229,1.5202e-05,2,0.880698
0.8,0.0920229,1.5202e-05,3,0.0150664
0.8,0.0920229,1.5202e-05,4,0.0520286
0.8,0.0949521,5.798e-06,1,0.105391
0.8,0.0949521,5.798e-06,2,0.777198
0.8,0.0949521,5.798e-06,3,0.0119068
0.8,0.0949521,5.798e-06,4,0.105504
0.8,0.0949521,5.98992e-06,1,0.13405
0.8,0.0949521,5.98992e-06,2,0.717176
0.8,0.0949521,5.98992e-06,3,0.0147123
0.8,0.0949521,5.98992e-06,4,0.134063
0.8,0.0949521,6.18184e-06,1,0.104874
0.8,0.0949521,6.18184e-06,2,0.7838
0.8,0.0949521,6.18184e-06,3,0.0064495
0.8,0.0949521,6.18184e-06,4,0.104877
0.8,0.0949521,6.37376e-06,1,0.130387
0.8,0.0949521,6.37376e-06,2,0.725859
0.8,0.0949521,6.37376e-06,3,0.0133646
0.8,0.0949521,6.37376e-06,4,0.130389
0.8,0.0949521,6.56567e-06,1,0.0679824
0.8,0.0949521,6.56567e-06,2,0.837809
0.8,0.0949521,6.56567e-06,3,0.0245594
0.8,0.0949521,6.56567e-06,4,0.0696493
0.8,0.0949521,6.75759e-06,1,0.0927922
0.8,0.0949521,6.75759e-06,2,0.79214
0.8,0.0949521,6.75759e-06,3,0.0221955
0.8,0.0949521,6.75759e-06,4,0.0928721
0.8,0.0949521,6.94951e-06,1,0.0869117
0.8,0.0949521,6.94951e-06,2,0.815253
0.8,0.0949521,6.94951e-06,3,0.0109385
0.8,0.0949521,6.94951e-06,4,0.0868972
0.8,0.0949521,7.14143e-06,1,0.102754
0.8,0.0949521,7.14143e-06,2,0.783178
0.8,0.0949521,7.14143e-06,3,0.0127338
0.8,0.0949521,7.14143e-06,4,0.101333
0.8,0.0949521,7.33335e-06,1,0.0777566
0.8,0.0949521,7.33335e-06,2,0.81544
0.8,0.0949521,7.33335e-06,3,0.0277931
0.8,0.0949521,7.33335e-06,4,0.0790098
0.8,0.0949521,7.52527e-06,1,0.0992202
0.8,0.0949521,7.52527e-06,2,0.784216
0.8,0.0949521,7.52527e-06,3,0.0173419
0.8,0.0949521,7.52527e-06,4,0.0992224
0.8,0.0949521,7.71718e-06,1,0.0465899
0.8,0.0949521,7.71718e-06,2,0.904204
0.8,0.0949521,7.71718e-06,3,0.0026089
0.8,0.0949521,7.71718e-06,4,0.0465977
0.8,0.0949521,7.9091e-06,1,0.0493289
0.8,0.0949521,7.9091e-06,2,0.879914
0.8,0.0949521,7.9091e-06,3,0.0214804
0.8,0.0949521,7.9091e-06,4,0.0492766
0.8,0.0949521,8.10102e-06,1,0.0823966
0.8,0.0949521,8.10102e-06,2,0.830383
0.8,0.0949521,8.10102e-06,3,0.0048186
0.8,0.0949521,8.10102e-06,4,0.0824015
0.8,0.0949521,8.29294e-06,1,0.07187
0.8,0.0949521,8.29294e-06,2,0.849177
0.8,0.0949521,8.29294e-06,3,0.0070834
0.8,0.0949521,8.29294e-06,4,0.0718693
0.8,0.0949521,8.48486e-06,1,0.0880952
0.8,0.0949521,8.48486e-06,2,0.810253
0.8,0.0949521,8.48486e-06,3,0.0155606
0.8,0.0949521,8.48486e-06,4,0.0860911
0.8,0.0949521,8.67678e-06,1,0.0961563
0.8,0.0949521,8.67678e-06,2,0.802516
0.8,0.0949521,8.67678e-06,3,0.0051728
0.8,0.0949521,8.67678e-06,4,0.0961549
0.8,0.0949521,8.86869e-06,1,0.104009
0.8,0.0949521,8.86869e-06,2,0.780202
0.8,0.0949521,8.86869e-06,3,0.0118831
0.8,0.0949521,8.86869e-06,4,0.103906
0.8,0.0949521,9.06061e-06,1,0.0716475
0.8,0.0949521,9.06061e-06,2,0.834025
0.8,0.0949521,9.06061e-06,3,0.0226833
0.8,0.0949521,9.06061e-06,4,0.0716443
0.8,0.0949521,9.25253e-06,1,0.0700343
0.8,0.0949521,9.25253e-06,2,0.848628
0.8,0.0949521,9.25253e-06,3,0.0096374
0.8,0.0949521,9.25253e-06,4,0.0717002
0.8,0.0949521,9.44445e-06,1,0.0859745
0.8,0.0949521,9.44445e-06,2,0.812272
0.8,0.0949521,9.44445e-06,3,0.0160393
0.8,0.0949521,9.44445e-06,4,0.0857142
0.8,0.0949521,9.63637e-06,1,0.0731782
0.8,0.0949521,9.63637e-06,2,0.839955
0.8,0.0949521,9.63637e-06,3,0.0136875
0.8,0.0949521,9.63637e-06,4,0.0731788
0.8,0.0949521,9.82829e-06,1,0.0586749
0.8,0.0949521,9.82829e-06,2,0.882155
0.8,0.0949521,9.82829e-06,3,0.0004905
0.8,0.0949521,9.82829e-06,4,0.0586792
0.8,0.0949521,1.00202e-05,1,0.0779619
0.8,0.0949521,1.00202e-05,2,0.818476
0.8,0.0949521,1.00202e-05,3,0.02561
0.8,0.0949521,1.00202e-05,4,0.0779526
0.8,0.0949521,1.02121e-05,1,0.0434114
0.8,0.0949521,1.02121e-05,2,0.907256
0.8,0.0949521,1.02121e-05,3,0.0062646
0.8,0.0949521,1.02121e-05,4,0.043068
0.8,0.0949521,1.0404e-05,1,0.0798121
0.8,0.0949521,1.0404e-05,2,0.829844
0.8,0.0949521,1.0404e-05,3,0.0105315
0.8,0.0949521,1.0404e-05,4,0.0798126
0.8,0.0949521,1.0596e-05,1,0.0749059
0.8,0.0949521,1.0596e-05,2,0.838455
0.8,0.0949521,1.0596e-05,3,0.0117421
0.8,0.0949521,1.0596e-05,4,0.0748974
0.8,0.0949521,1.07879e-05,1,0.073236
0.8,0.0949521,1.07879e-05,2,0.843271
0.8,0.0949521,1.07879e-05,3,0.0102412
0.8,0.0949521,1.07879e-05,4,0.0732517
0.8,0.0949521,1.09798e-05,1,0.0651832
0.8,0.0949521,1.09798e-05,2,0.858375
0.8,0.0949521,1.09798e-05,3,0.01126
0.8,0.0949521,1.09798e-05,4,0.0651819
0.8,0.0949521,1.11717e-05,1,0.0637049
0.8,0.0949521,1.11717e-05,2,0.847347
0.8,0.0949521,1.11717e-05,3,0.0252311
0.8,0.0949521,1.11717e-05,4,0.0637169
0.8,0.0949521,1.13636e-05,1,0.0747311
0.8,0.0949521,1.13636e-05,2,0.835021
0.8,0.0949521,1.13636e-05,3,0.0155166
0.8,0.0949521,1.13636e-05,4,0.0747313
0.8,0.0949521,1.15556e-05,1,0.064722
0.8,0.0949521,1.15556e-05,2,0.853215
0.8,0.0949521,1.15556e-05,3,0.0163509
0.8,0.0949521,1.15556e-05,4,0.0657122
0.8,0.0949521,1.17475e-05,1,0.0550121
0.8,0.0949521,1.17475e-05,2,0.885099
0.8,0.0949521,1.17475e-05,3,0.0061433
0.8,0.0949521,1.17475e-05,4,0.0537456
0.8,0.0949521,1.19394e-05,1,0.0713489
0.8,0.0949521,1.19394e-05,2,0.84619
0.8,0.0949521,1.19394e-05,3,0.01069
0.8,0.0949521,1.19394e-05,4,0.0717711
0.8,0.0949521,1.21313e-05,1,0.0634936
0.8,0.0949521,1.21313e-05,2,0.855946
0.8,0.0949521,1.21313e-05,3,0.0170618
0.8,0.0949521,1.21313e-05,4,0.0634984
0.8,0.0949521,1.23232e-05,1,0.0700788
0.8,0.0949521,1.23232e-05,2,0.852217
0.8,0.0949521,1.23232e-05,3,0.0076255
0.8,0.0949521,1.23232e-05,4,0.070079
0.8,0.0949521,1.25151e-05,1,0.0629412
0.8,0.0949521,1.25151e-05,2,0.867165
0.8,0.0949521,1.25151e-05,3,0.0074434
0.8,0.0949521,1.25151e-05,4,0.0624501
0.8,0.0949521,1.27071e-05,1,0.0772204
0.8,0.0949521,1.27071e-05,2,0.825038
0.8,0.0949521,1.27071e-05,3,0.0205225
0.8,0.0949521,1.27071e-05,4,0.0772187
0.8,0.0949521,1.2899e-05,1,0.0602154
0.8,0.0949521,1.2899e-05,2,0.874487
0.8,0.0949521,1.2899e-05,3,0.0050582
0.8,0.0949521,1.2899e-05,4,0.0602391
0.8,0.0949521,1.30909e-05,1,0.0648639
0.8,0.0949521,1.30909e-05,2,0.868728
0.8,0.0949521,1.30909e-05,3,0.0013352
0.8,0.0949521,1.30909e-05,4,0.0650728
0.8,0.0949521,1.32828e-05,1,0.0617709
0.8,0.0949521,1.32828e-05,2,0.869679
0.8,0.0949521,1.32828e-05,3,0.0067838
0.8,0.0949521,1.32828e-05,4,0.061766
0.8,0.0949521,1.34747e-05,1,0.0521026
0.8,0.0949521,1.34747e-05,2,0.891504
0.8,0.0949521,1.34747e-05,3,0.0044292
0.8,0.0949521,1.34747e-05,4,0.0519642
0.8,0.0949521,1.36667e-05,1,0.0576689
0.8,0.0949521,1.36667e-05,2,0.880508
0.8,0.0949521,1.36667e-05,3,0.0041302
0.8,0.0949521,1.36667e-05,4,0.0576926
0.8,0.0949521,1.38586e-05,1,0.0368414
0.8,0.0949521,1.38586e-05,2,0.91538
0.8,0.0949521,1.38586e-05,3,0.0123313
0.8,0.0949521,1.38586e-05,4,0.0354471
0.8,0.0949521,1.40505e-05,1,0.0627043
0.8,0.0949521,1.40505e-05,2,0.850298
0.8,0.0949521,1.40505e-05,3,0.0239559
0.8,0.0949521,1.40505e-05,4,0.0630414
0.8,0.0949521,1.42424e-05,1,0.0386555
0.8,0.0949521,1.42424e-05,2,0.918792
0.8,0.0949521,1.42424e-05,3,0.0038952
0.8,0.0949521,1.42424e-05,4,0.0386571
0.8,0.0949521,1.44343e-05,1,0.0419334
0.8,0.0949521,1.44343e-05,2,0.909679
0.8,0.0949521,1.44343e-05,3,0.0064656
0.8,0.0949521,1.44343e-05,4,0.0419218
0.8,0.0949521,1.46262e-05,1,0.0460522
0.8,0.0949521,1.46262e-05,2,0.901331
0.8,0.0949521,1.46262e-05,3,0.0063267
0.8,0.0949521,1.46262e-05,4,0.0462898
0.8,0.0949521,1.48182e-05,1,0.0546518
0.8,0.0949521,1.48182e-05,2,0.879114
0.8,0.0949521,1.48182e-05,3,0.009694
0.8,0.0949521,1.48182e-05,4,0.0565402
0.8,0.0949521,1.50101e-05,1,0.051568
0.8,0.0949521,1.50101e-05,2,0.887495
0.8,0.0949521,1.50101e-05,3,0.0084784
0.8,0.0949521,1.50101e-05,4,0.0524591
0.8,0.0949521,1.5202e-05,1,0.0416842
0.8,0.0949521,1.5202e-05,2,0.904113
0.8,0.0949521,1.5202e-05,3,0.0125917
0.8,0.0949521,1.5202e-05,4,0.0416112
0.8,0.0978812,5.798e-06,1,0.0872337
0.8,0.0978812,5.798e-06,2,0.807722
0.8,0.0978812,5.798e-06,3,0.017803
0.8,0.0978812,5.798e-06,4,0.0872414
0.8,0.0978812,5.98992e-06,1,0.0690042
0.8,0.0978812,5.98992e-06,2,0.851237
0.8,0.0978812,5.98992e-06,3,0.0087549
0.8,0.0978812,5.98992e-06,4,0.0710037
0.8,0.0978812,6.18184e-06,1,0.0837131
0.8,0.0978812,6.18184e-06,2,0.806135
0.8,0.0978812,6.18184e-06,3,0.0253642
0.8,0.0978812,6.18184e-06,4,0.0847873
0.8,0.0978812,6.37376e-06,1,0.0707575
0.8,0.0978812,6.37376e-06,2,0.844257
0.8,0.0978812,6.37376e-06,3,0.0141823
0.8,0.0978812,6.37376e-06,4,0.0708033
0.8,0.0978812,6.56567e-06,1,0.0966402
0.8,0.0978812,6.56567e-06,2,0.800927
0.8,0.0978812,6.56567e-06,3,0.0057985
0.8,0.0978812,6.56567e-06,4,0.0966341
0.8,0.0978812,6.75759e-06,1,0.101428
0.8,0.0978812,6.75759e-06,2,0.789053
0.8,0.0978812,6.75759e-06,3,0.0064262
0.8,0.0978812,6.75759e-06,4,0.103093
0.8,0.0978812,6.94951e-06,1,0.0718836
0.8,0.0978812,6.94951e-06,2,0.830052
0.8,0.0978812,6.94951e-06,3,0.0261798
0.8,0.0978812,6.94951e-06,4,0.0718844
0.8,0.0978812,7.14143e-06,1,0.091788
0.8,0.0978812,7.14143e-06,2,0.797726
0.8,0.0978812,7.14143e-06,3,0.0186997
0.8,0.0978812,7.14143e-06,4,0.0917862
0.8,0.0978812,7.33335e-06,1,0.0688405
0.8,0.0978812,7.33335e-06,2,0.836485
0.8,0.0978812,7.33335e-06,3,0.0258229
0.8,0.0978812,7.33335e-06,4,0.0688511
0.8,0.0978812,7.52527e-06,1,0.0692023
0.8,0.0978812,7.52527e-06,2,0.849762
0.8,0.0978812,7.52527e-06,3,0.0113908
0.8,0.0978812,7.52527e-06,4,0.069645
0.8,0.0978812,7.71718e-06,1,0.106947
0.8,0.0978812,7.71718e-06,2,0.771658
0.8,0.0978812,7.71718e-06,3,0.0124359
0.8,0.0978812,7.71718e-06,4,0.10896
0.8,0.0978812,7.9091e-06,1,0.0700914
0.8,0.0978812,7.9091e-06,2,0.842438
0.8,0.0978812,7.9091e-06,3,0.0193788
0.8,0.0978812,7.9091e-06,4,0.0680915
0.8,0.0978812,8.10102e-06,1,0.0610245
0.8,0.0978812,8.10102e-06,2,0.853397
0.8,0.0978812,8.10102e-06,3,0.0245558
0.8,0.0978812,8.10102e-06,4,0.0610228
0.8,0.0978812,8.29294e-06,1,0.0679701
0.8,0.0978812,8.29294e-06,2,0.850935
0.8,0.0978812,8.29294e-06,3,0.0143745
0.8,0.0978812,8.29294e-06,4,0.0667207
0.8,0.0978812,8.48486e-06,1,0.0554567
0.8,0.0978812,8.48486e-06,2,0.871803
0.8,0.0978812,8.48486e-06,3,0.0172894
0.8,0.0978812,8.48486e-06,4,0.0554513
0.8,0.0978812,8.67678e-06,1,0.0754043
0.8,0.0978812,8.67678e-06,2,0.819694
0.8,0.0978812,8.67678e-06,3,0.0254771
0.8,0.0978812,8.67678e-06,4,0.079425
0.8,0.0978812,8.86869e-06,1,0.10661
0.8,0.0978812,8.86869e-06,2,0.766158
0.8,0.0978812,8.86869e-06,3,0.0191918
0.8,0.0978812,8.86869e-06,4,0.108041
0.8,0.0978812,9.06061e-06,1,0.0527707
0.8,0.0978812,9.06061e-06,2,0.866908
0.8,0.0978812,9.06061e-06,3,0.0275492
0.8,0.0978812,9.06061e-06,4,0.0527719
0.8,0.0978812,9.25253e-06,1,0.0804382
0.8,0.0978812,9.25253e-06,2,0.817895
0.8,0.0978812,9.25253e-06,3,0.0199837
0.8,0.0978812,9.25253e-06,4,0.0816831
0.8,0.0978812,9.44445e-06,1,0.0696998
0.8,0.0978812,9.44445e-06,2,0.856061
0.8,0.0978812,9.44445e-06,3,0.0045449
0.8,0.0978812,9.44445e-06,4,0.0696947
0.8,0.0978812,9.63637e-06,1,0.0665662
0.8,0.0978812,9.63637e-06,2,0.853359
0.8,0.0978812,9.63637e-06,3,0.016006
0.8,0.0978812,9.63637e-06,4,0.0640685
0.8,0.0978812,9.82829e-06,1,0.0636584
0.8,0.0978812,9.82829e-06,2,0.849657
0.8,0.0978812,9.82829e-06,3,0.0210308
0.8,0.0978812,9.82829e-06,4,0.0656534
0.8,0.0978812,1.00202e-05,1,0.0716489
