omega,alpha,beta,firm,profit
0.8,0.139189,1.21622e-05,1,0.128777
0.8,0.139189,1.21622e-05,2,0.128257
0.8,0.139189,1.22973e-05,1,0.127542
0.8,0.139189,1.22973e-05,2,0.128679
0.8,0.139189,1.24324e-05,1,0.12832
0.8,0.139189,1.24324e-05,2,0.12674
0.8,0.139189,1.25676e-05,1,0.128295
0.8,0.139189,1.25676e-05,2,0.129042
0.8,0.139189,1.27027e-05,1,0.129233
0.8,0.139189,1.27027e-05,2,0.128753
0.8,0.139189,1.28378e-05,1,0.12842
0.8,0.139189,1.28378e-05,2,0.128093
0.8,0.139189,1.2973e-05,1,0.127299
0.8,0.139189,1.2973e-05,2,0.128485
0.8,0.139189,1.31081e-05,1,0.128565
0.8,0.139189,1.31081e-05,2,0.128474
0.8,0.139189,1.32432e-05,1,0.128975
0.8,0.139189,1.32432e-05,2,0.128953
0.8,0.139189,1.33784e-05,1,0.128134
0.8,0.139189,1.33784e-05,2,0.128301
0.8,0.139189,1.35135e-05,1,0.128412
0.8,0.139189,1.35135e-05,2,0.128395
0.8,0.139189,1.36486e-05,1,0.128185
0.8,0.139189,1.36486e-05,2,0.128022
0.8,0.139189,1.37838e-05,1,0.129218
0.8,0.139189,1.37838e-05,2,0.128815
0.8,0.139189,1.39189e-05,1,0.128578
0.8,0.139189,1.39189e-05,2,0.129136
0.8,0.139189,1.40541e-05,1,0.128429
0.8,0.139189,1.40541e-05,2,0.12775
0.8,0.139189,1.41892e-05,1,0.12879
0.8,0.139189,1.41892e-05,2,0.12733
0.8,0.139189,1.43243e-05,1,0.127762
0.8,0.139189,1.43243e-05,2,0.127663
0.8,0.139189,1.44595e-05,1,0.129829
0.8,0.139189,1.44595e-05,2,0.129108
0.8,0.139189,1.45946e-05,1,0.128558
0.8,0.139189,1.45946e-05,2,0.128347
0.8,0.139189,1.47297e-05,1,0.128406
0.8,0.139189,1.47297e-05,2,0.127786
0.8,0.139189,1.48649e-05,1,0.128
0.8,0.139189,1.48649e-05,2,0.128869
0.8,0.139189,1.5e-05,1,0.128377
0.8,0.139189,1.5e-05,2,0.127471
0.8,0.141892,5e-06,1,0.12846
0.8,0.141892,5e-06,2,0.128879
0.8,0.141892,5.13514e-06,1,0.128604
0.8,0.141892,5.13514e-06,2,0.129662
0.8,0.141892,5.27027e-06,1,0.127792
0.8,0.141892,5.27027e-06,2,0.128005
0.8,0.141892,5.40541e-06,1,0.128105
0.8,0.141892,5.40541e-06,2,0.127444
0.8,0.141892,5.54054e-06,1,0.12712
0.8,0.141892,5.54054e-06,2,0.128075
0.8,0.141892,5.67568e-06,1,0.127505
0.8,0.141892,5.67568e-06,2,0.1277
0.8,0.141892,5.81081e-06,1,0.127893
0.8,0.141892,5.81081e-06,2,0.128317
0.8,0.141892,5.94595e-06,1,0.127044
0.8,0.141892,5.94595e-06,2,0.128213
0.8,0.141892,6.08108e-06,1,0.128415
0.8,0.141892,6.08108e-06,2,0.128682
0.8,0.141892,6.21622e-06,1,0.12843
0.8,0.141892,6.21622e-06,2,0.128658
0.8,0.141892,6.35135e-06,1,0.127964
0.8,0.141892,6.35135e-06,2,0.127404
0.8,0.141892,6.48649e-06,1,0.127445
0.8,0.141892,6.48649e-06,2,0.128391
0.8,0.141892,6.62162e-06,1,0.127612
0.8,0.141892,6.62162e-06,2,0.127443
0.8,0.141892,6.75676e-06,1,0.127706
0.8,0.141892,6.75676e-06,2,0.1262
0.8,0.141892,6.89189e-06,1,0.127271
0.8,0.141892,6.89189e-06,2,0.127787
0.8,0.141892,7.02703e-06,1,0.127531
0.8,0.141892,7.02703e-06,2,0.127306
0.8,0.141892,7.16216e-06,1,0.127959
0.8,0.141892,7.16216e-06,2,0.128243
0.8,0.141892,7.2973e-06,1,0.128391
0.8,0.141892,7.2973e-06,2,0.127528
0.8,0.141892,7.43243e-06,1,0.127206
0.8,0.141892,7.43243e-06,2,0.128115
0.8,0.141892,7.56757e-06,1,0.128393
0.8,0.141892,7.56757e-06,2,0.129138
0.8,0.141892,7.7027e-06,1,0.128258
0.8,0.141892,7.7027e-06,2,0.128652
0.8,0.141892,7.83784e-06,1,0.127322
0.8,0.141892,7.83784e-06,2,0.128733
0.8,0.141892,7.97297e-06,1,0.128185
0.8,0.141892,7.97297e-06,2,0.12764
0.8,0.141892,8.10811e-06,1,0.127935
0.8,0.141892,8.10811e-06,2,0.129008
0.8,0.141892,8.24324e-06,1,0.128058
0.8,0.141892,8.24324e-06,2,0.127633
0.8,0.141892,8.37838e-06,1,0.127915
0.8,0.141892,8.37838e-06,2,0.128617
0.8,0.141892,8.51351e-06,1,0.12724
0.8,0.141892,8.51351e-06,2,0.128153
0.8,0.141892,8.64865e-06,1,0.128329
0.8,0.141892,8.64865e-06,2,0.127175
0.8,0.141892,8.78378e-06,1,0.128211
0.8,0.141892,8.78378e-06,2,0.127606
0.8,0.141892,8.91892e-06,1,0.127403
0.8,0.141892,8.91892e-06,2,0.127787
0.8,0.141892,9.05405e-06,1,0.128062
0.8,0.141892,9.05405e-06,2,0.128058
0.8,0.141892,9.18919e-06,1,0.128899
0.8,0.141892,9.18919e-06,2,0.127657
0.8,0.141892,9.32432e-06,1,0.128043
0.8,0.141892,9.32432e-06,2,0.127341
0.8,0.141892,9.45946e-06,1,0.128299
0.8,0.141892,9.45946e-06,2,0.127383
0.8,0.141892,9.59459e-06,1,0.127134
0.8,0.141892,9.59459e-06,2,0.127474
0.8,0.141892,9.72973e-06,1,0.12835
0.8,0.141892,9.72973e-06,2,0.127842
0.8,0.141892,9.86486e-06,1,0.127592
0.8,0.141892,9.86486e-06,2,0.127689
0.8,0.141892,1e-05,1,0.126103
0.8,0.141892,1e-05,2,0.127556
0.8,0.141892,1.01351e-05,1,0.127785
0.8,0.141892,1.01351e-05,2,0.127547
0.8,0.141892,1.02703e-05,1,0.129067
0.8,0.141892,1.02703e-05,2,0.127881
0.8,0.141892,1.04054e-05,1,0.129277
0.8,0.141892,1.04054e-05,2,0.127738
0.8,0.141892,1.05405e-05,1,0.129169
0.8,0.141892,1.05405e-05,2,0.12738
0.8,0.141892,1.06757e-05,1,0.127669
0.8,0.141892,1.06757e-05,2,0.128513
0.8,0.141892,1.08108e-05,1,0.128957
0.8,0.141892,1.08108e-05,2,0.128483
0.8,0.141892,1.09459e-05,1,0.128527
0.8,0.141892,1.09459e-05,2,0.12941
0.8,0.141892,1.10811e-05,1,0.128742
0.8,0.141892,1.10811e-05,2,0.128073
0.8,0.141892,1.12162e-05,1,0.12788
0.8,0.141892,1.12162e-05,2,0.126532
0.8,0.141892,1.13514e-05,1,0.127926
0.8,0.141892,1.13514e-05,2,0.129093
0.8,0.141892,1.14865e-05,1,0.127546
0.8,0.141892,1.14865e-05,2,0.127108
0.8,0.141892,1.16216e-05,1,0.128179
0.8,0.141892,1.16216e-05,2,0.127658
0.8,0.141892,1.17568e-05,1,0.127201
0.8,0.141892,1.17568e-05,2,0.127343
0.8,0.141892,1.18919e-05,1,0.128417
0.8,0.141892,1.18919e-05,2,0.12928
0.8,0.141892,1.2027e-05,1,0.127353
0.8,0.141892,1.2027e-05,2,0.128955
0.8,0.141892,1.21622e-05,1,0.12737
0.8,0.141892,1.21622e-05,2,0.128642
0.8,0.141892,1.22973e-05,1,0.128519
0.8,0.141892,1.22973e-05,2,0.127406
0.8,0.141892,1.24324e-05,1,0.127458
0.8,0.141892,1.24324e-05,2,0.12726
0.8,0.141892,1.25676e-05,1,0.128899
0.8,0.141892,1.25676e-05,2,0.127891
0.8,0.141892,1.27027e-05,1,0.127611
0.8,0.141892,1.27027e-05,2,0.126632
0.8,0.141892,1.28378e-05,1,0.126974
0.8,0.141892,1.28378e-05,2,0.127331
0.8,0.141892,1.2973e-05,1,0.128041
0.8,0.141892,1.2973e-05,2,0.128768
0.8,0.141892,1.31081e-05,1,0.128577
0.8,0.141892,1.31081e-05,2,0.128364
0.8,0.141892,1.32432e-05,1,0.127038
0.8,0.141892,1.32432e-05,2,0.126442
0.8,0.141892,1.33784e-05,1,0.128916
0.8,0.141892,1.33784e-05,2,0.128942
0.8,0.141892,1.35135e-05,1,0.128463
0.8,0.141892,1.35135e-05,2,0.128386
0.8,0.141892,1.36486e-05,1,0.129031
0.8,0.141892,1.36486e-05,2,0.127728
0.8,0.141892,1.37838e-05,1,0.128081
0.8,0.141892,1.37838e-05,2,0.128801
0.8,0.141892,1.39189e-05,1,0.127797
0.8,0.141892,1.39189e-05,2,0.127941
0.8,0.141892,1.40541e-05,1,0.127958
0.8,0.141892,1.40541e-05,2,0.127931
0.8,0.141892,1.41892e-05,1,0.128662
0.8,0.141892,1.41892e-05,2,0.127615
0.8,0.141892,1.43243e-05,1,0.129036
0.8,0.141892,1.43243e-05,2,0.127666
0.8,0.141892,1.44595e-05,1,0.128026
0.8,0.141892,1.44595e-05,2,0.128557
0.8,0.141892,1.45946e-05,1,0.128234
0.8,0.141892,1.45946e-05,2,0.127964
0.8,0.141892,1.47297e-05,1,0.128693
0.8,0.141892,1.47297e-05,2,0.128944
0.8,0.141892,1.48649e-05,1,0.12842
0.8,0.141892,1.48649e-05,2,0.128683
0.8,0.141892,1.5e-05,1,0.127302
0.8,0.141892,1.5e-05,2,0.128653
0.8,0.144595,5e-06,1,0.127113
0.8,0.144595,5e-06,2,0.126521
0.8,0.144595,5.13514e-06,1,0.128439
0.8,0.144595,5.13514e-06,2,0.129277
0.8,0.144595,5.27027e-06,1,0.129071
0.8,0.144595,5.27027e-06,2,0.128341
0.8,0.144595,5.40541e-06,1,0.127475
0.8,0.144595,5.40541e-06,2,0.128528
0.8,0.144595,5.54054e-06,1,0.129736
0.8,0.144595,5.54054e-06,2,0.128695
0.8,0.144595,5.67568e-06,1,0.127817
0.8,0.144595,5.67568e-06,2,0.129014
0.8,0.144595,5.81081e-06,1,0.127617
0.8,0.144595,5.81081e-06,2,0.128445
0.8,0.144595,5.94595e-06,1,0.12704
0.8,0.144595,5.94595e-06,2,0.127463
0.8,0.144595,6.08108e-06,1,0.129113
0.8,0.144595,6.08108e-06,2,0.127538
0.8,0.144595,6.21622e-06,1,0.129264
0.8,0.144595,6.21622e-06,2,0.12874
0.8,0.144595,6.35135e-06,1,0.126746
0.8,0.144595,6.35135e-06,2,0.127798
0.8,0.144595,6.48649e-06,1,0.128619
0.8,0.144595,6.48649e-06,2,0.127736
0.8,0.144595,6.62162e-06,1,0.127866
0.8,0.144595,6.62162e-06,2,0.126772
0.8,0.144595,6.75676e-06,1,0.127752
0.8,0.144595,6.75676e-06,2,0.129751
0.8,0.144595,6.89189e-06,1,0.126971
0.8,0.144595,6.89189e-06,2,0.12831
0.8,0.144595,7.02703e-06,1,0.127689
0.8,0.144595,7.02703e-06,2,0.127266
0.8,0.144595,7.16216e-06,1,0.127906
0.8,0.144595,7.16216e-06,2,0.126757
0.8,0.144595,7.2973e-06,1,0.127374
0.8,0.144595,7.2973e-06,2,0.127715
0.8,0.144595,7.43243e-06,1,0.129323
0.8,0.144595,7.43243e-06,2,0.127416
0.8,0.144595,7.56757e-06,1,0.128605
0.8,0.144595,7.56757e-06,2,0.129245
0.8,0.144595,7.7027e-06,1,0.129562
0.8,0.144595,7.7027e-06,2,0.127255
0.8,0.144595,7.83784e-06,1,0.12662
0.8,0.144595,7.83784e-06,2,0.127965
0.8,0.144595,7.97297e-06,1,0.128098
0.8,0.144595,7.97297e-06,2,0.127607
0.8,0.144595,8.10811e-06,1,0.127597
0.8,0.144595,8.10811e-06,2,0.127338
0.8,0.144595,8.24324e-06,1,0.127485
0.8,0.144595,8.24324e-06,2,0.126851
0.8,0.144595,8.37838e-06,1,0.127935
0.8,0.144595,8.37838e-06,2,0.129161
0.8,0.144595,8.51351e-06,1,0.127535
0.8,0.144595,8.51351e-06,2,0.127508
0.8,0.144595,8.64865e-06,1,0.129125
0.8,0.144595,8.64865e-06,2,0.1275
0.8,0.144595,8.78378e-06,1,0.128203
0.8,0.144595,8.78378e-06,2,0.1272
0.8,0.144595,8.91892e-06,1,0.127321
0.8,0.144595,8.91892e-06,2,0.127487
0.8,0.144595,9.05405e-06,1,0.128827
0.8,0.144595,9.05405e-06,2,0.128623
0.8,0.144595,9.18919e-06,1,0.127695
0.8,0.144595,9.18919e-06,2,0.127493
0.8,0.144595,9.32432e-06,1,0.127581
0.8,0.144595,9.32432e-06,2,0.12783
0.8,0.144595,9.45946e-06,1,0.128778
0.8,0.144595,9.45946e-06,2,0.128362
0.8,0.144595,9.59459e-06,1,0.128674
0.8,0.144595,9.59459e-06,2,0.128258
0.8,0.144595,9.72973e-06,1,0.128103
0.8,0.144595,9.72973e-06,2,0.128059
0.8,0.144595,9.86486e-06,1,0.128721
0.8,0.144595,9.86486e-06,2,0.127465
0.8,0.144595,1e-05,1,0.129082
0.8,0.144595,1e-05,2,0.128676
0.8,0.144595,1.01351e-05,1,0.128685
0.8,0.144595,1.01351e-05,2,0.127331
0.8,0.144595,1.02703e-05,1,0.126534
0.8,0.144595,1.02703e-05,2,0.126361
0.8,0.144595,1.04054e-05,1,0.127615
0.8,0.144595,1.04054e-05,2,0.127731
0.8,0.144595,1.05405e-05,1,0.12755
0.8,0.144595,1.05405e-05,2,0.127822
0.8,0.144595,1.06757e-05,1,0.128794
0.8,0.144595,1.06757e-05,2,0.12694
0.8,0.144595,1.08108e-05,1,0.127816
0.8,0.144595,1.08108e-05,2,0.12887
0.8,0.144595,1.09459e-05,1,0.126863
0.8,0.144595,1.09459e-05,2,0.126815
0.8,0.144595,1.10811e-05,1,0.128071
0.8,0.144595,1.10811e-05,2,0.128079
0.8,0.144595,1.12162e-05,1,0.127501
0.8,0.144595,1.12162e-05,2,0.126512
0.8,0.144595,1.13514e-05,1,0.127798
0.8,0.144595,1.13514e-05,2,0.129069
0.8,0.144595,1.14865e-05,1,0.128669
0.8,0.144595,1.14865e-05,2,0.127173
0.8,0.144595,1.16216e-05,1,0.128876
0.8,0.144595,1.16216e-05,2,0.128356
0.8,0.144595,1.17568e-05,1,0.127433
0.8,0.144595,1.17568e-05,2,0.128726
0.8,0.144595,1.18919e-05,1,0.127073
0.8,0.144595,1.18919e-05,2,0.127516
0.8,0.144595,1.2027e-05,1,0.127309
0.8,0.144595,1.2027e-05,2,0.12807
0.8,0.144595,1.21622e-05,1,0.12746
0.8,0.144595,1.21622e-05,2,0.128029
0.8,0.144595,1.22973e-05,1,0.127041
0.8,0.144595,1.22973e-05,2,0.127845
0.8,0.144595,1.24324e-05,1,0.128561
0.8,0.144595,1.24324e-05,2,0.129197
0.8,0.144595,1.25676e-05,1,0.127935
0.8,0.144595,1.25676e-05,2,0.127618
0.8,0.144595,1.27027e-05,1,0.127616
0.8,0.144595,1.27027e-05,2,0.126884
0.8,0.144595,1.28378e-05,1,0.127883
0.8,0.144595,1.28378e-05,2,0.127895
0.8,0.144595,1.2973e-05,1,0.128275
0.8,0.144595,1.2973e-05,2,0.128465
0.8,0.144595,1.31081e-05,1,0.126725
0.8,0.144595,1.31081e-05,2,0.126477
0.8,0.144595,1.32432e-05,1,0.126908
0.8,0.144595,1.32432e-05,2,0.128503
0.8,0.144595,1.33784e-05,1,0.128038
0.8,0.144595,1.33784e-05,2,0.128163
0.8,0.144595,1.35135e-05,1,0.12641
0.8,0.144595,1.35135e-05,2,0.127482
0.8,0.144595,1.36486e-05,1,0.126849
0.8,0.144595,1.36486e-05,2,0.127657
0.8,0.144595,1.37838e-05,1,0.127213
0.8,0.144595,1.37838e-05,2,0.1272
0.8,0.144595,1.39189e-05,1,0.129062
0.8,0.144595,1.39189e-05,2,0.129009
0.8,0.144595,1.40541e-05,1,0.128107
0.8,0.144595,1.40541e-05,2,0.127538
0.8,0.144595,1.41892e-05,1,0.128938
0.8,0.144595,1.41892e-05,2,0.127431
0.8,0.144595,1.43243e-05,1,0.128063
0.8,0.144595,1.43243e-05,2,0.12705
0.8,0.144595,1.44595e-05,1,0.127871
0.8,0.144595,1.44595e-05,2,0.12685
0.8,0.144595,1.45946e-05,1,0.128217
0.8,0.144595,1.45946e-05,2,0.128953
0.8,0.144595,1.47297e-05,1,0.126871
0.8,0.144595,1.47297e-05,2,0.127428
0.8,0.144595,1.48649e-05,1,0.128026
0.8,0.144595,1.48649e-05,2,0.1268
0.8,0.144595,1.5e-05,1,0.128708
0.8,0.144595,1.5e-05,2,0.12784
0.8,0.147297,5e-06,1,0.128142
0.8,0.147297,5e-06,2,0.127172
0.8,0.147297,5.13514e-06,1,0.128001
0.8,0.147297,5.13514e-06,2,0.127955
0.8,0.147297,5.27027e-06,1,0.128774
0.8,0.147297,5.27027e-06,2,0.128008
0.8,0.147297,5.40541e-06,1,0.128176
0.8,0.147297,5.40541e-06,2,0.127269
0.8,0.147297,5.54054e-06,1,0.128122
0.8,0.147297,5.54054e-06,2,0.128534
0.8,0.147297,5.67568e-06,1,0.127219
0.8,0.147297,5.67568e-06,2,0.126675
0.8,0.147297,5.81081e-06,1,0.12894
0.8,0.147297,5.81081e-06,2,0.129561
0.8,0.147297,5.94595e-06,1,0.127189
0.8,0.147297,5.94595e-06,2,0.127769
0.8,0.147297,6.08108e-06,1,0.128232
0.8,0.147297,6.08108e-06,2,0.126982
0.8,0.147297,6.21622e-06,1,0.129706
0.8,0.147297,6.21622e-06,2,0.130036
0.8,0.147297,6.35135e-06,1,0.126768
0.8,0.147297,6.35135e-06,2,0.12636
0.8,0.147297,6.48649e-06,1,0.129017
0.8,0.147297,6.48649e-06,2,0.128344
0.8,0.147297,6.62162e-06,1,0.127476
0.8,0.147297,6.62162e-06,2,0.128286
0.8,0.147297,6.75676e-06,1,0.128671
0.8,0.147297,6.75676e-06,2,0.1289
0.8,0.147297,6.89189e-06,1,0.128454
0.8,0.147297,6.89189e-06,2,0.128923
0.8,0.147297,7.02703e-06,1,0.127758
0.8,0.147297,7.02703e-06,2,0.127735
0.8,0.147297,7.16216e-06,1,0.127481
0.8,0.147297,7.16216e-06,2,0.128117
0.8,0.147297,7.2973e-06,1,0.128227
0.8,0.147297,7.2973e-06,2,0.128952
0.8,0.147297,7.43243e-06,1,0.128895
0.8,0.147297,7.43243e-06,2,0.12872
0.8,0.147297,7.56757e-06,1,0.127632
0.8,0.147297,7.56757e-06,2,0.126663
0.8,0.147297,7.7027e-06,1,0.127956
0.8,0.147297,7.7027e-06,2,0.127372
0.8,0.147297,7.83784e-06,1,0.127055
0.8,0.147297,7.83784e-06,2,0.128263
0.8,0.147297,7.97297e-06,1,0.128388
0.8,0.147297,7.97297e-06,2,0.127394
0.8,0.147297,8.10811e-06,1,0.128823
0.8,0.147297,8.10811e-06,2,0.128512
0.8,0.147297,8.24324e-06,1,0.12873
0.8,0.147297,8.24324e-06,2,0.127743
0.8,0.147297,8.37838e-06,1,0.129075
0.8,0.147297,8.37838e-06,2,0.126548
0.8,0.147297,8.51351e-06,1,0.129394
0.8,0.147297,8.51351e-06,2,0.128673
0.8,0.147297,8.64865e-06,1,0.126743
0.8,0.147297,8.64865e-06,2,0.128115
0.8,0.147297,8.78378e-06,1,0.127261
0.8,0.147297,8.78378e-06,2,0.128061
0.8,0.147297,8.91892e-06,1,0.128052
0.8,0.147297,8.91892e-06,2,0.129133
0.8,0.147297,9.05405e-06,1,0.128523
0.8,0.147297,9.05405e-06,2,0.127935
0.8,0.147297,9.18919e-06,1,0.129459
0.8,0.147297,9.18919e-06,2,0.129173
0.8,0.147297,9.32432e-06,1,0.128926
0.8,0.147297,9.32432e-06,2,0.128324
0.8,0.147297,9.45946e-06,1,0.128411
0.8,0.147297,9.45946e-06,2,0.127893
0.8,0.147297,9.59459e-06,1,0.127912
0.8,0.147297,9.59459e-06,2,0.127421
0.8,0.147297,9.72973e-06,1,0.127293
0.8,0.147297,9.72973e-06,2,0.127677
0.8,0.147297,9.86486e-06,1,0.12755
0.8,0.147297,9.86486e-06,2,0.127273
0.8,0.147297,1e-05,1,0.128307
0.8,0.147297,1e-05,2,0.127706
0.8,0.147297,1.01351e-05,1,0.127914
0.8,0.147297,1.01351e-05,2,0.127049
0.8,0.147297,1.02703e-05,1,0.129105
0.8,0.147297,1.02703e-05,2,0.128786
0.8,0.147297,1.04054e-05,1,0.127529
0.8,0.147297,1.04054e-05,2,0.127224
0.8,0.147297,1.05405e-05,1,0.127558
0.8,0.147297,1.05405e-05,2,0.127861
0.8,0.147297,1.06757e-05,1,0.127701
0.8,0.147297,1.06757e-05,2,0.127207
0.8,0.147297,1.08108e-05,1,0.127003
0.8,0.147297,1.08108e-05,2,0.126457
0.8,0.147297,1.09459e-05,1,0.127153
0.8,0.147297,1.09459e-05,2,0.127684
0.8,0.147297,1.10811e-05,1,0.127188
0.8,0.147297,1.10811e-05,2,0.128174
0.8,0.147297,1.12162e-05,1,0.128185
0.8,0.147297,1.12162e-05,2,0.127267
0.8,0.147297,1.13514e-05,1,0.126558
0.8,0.147297,1.13514e-05,2,0.127161
0.8,0.147297,1.14865e-05,1,0.128292
0.8,0.147297,1.14865e-05,2,0.127083
0.8,0.147297,1.16216e-05,1,0.126324
0.8,0.147297,1.16216e-05,2,0.12697
0.8,0.147297,1.17568e-05,1,0.128047
0.8,0.147297,1.17568e-05,2,0.127488
0.8,0.147297,1.18919e-05,1,0.129103
0.8,0.147297,1.18919e-05,2,0.12927
0.8,0.147297,1.2027e-05,1,0.127105
0.8,0.147297,1.2027e-05,2,0.127797
0.8,0.147297,1.21622e-05,1,0.127522
0.8,0.147297,1.21622e-05,2,0.127409
0.8,0.147297,1.22973e-05,1,0.126976
0.8,0.147297,1.22973e-05,2,0.12718
0.8,0.147297,1.24324e-05,1,0.129258
0.8,0.147297,1.24324e-05,2,0.127546
0.8,0.147297,1.25676e-05,1,0.128415
0.8,0.147297,1.25676e-05,2,0.127619
0.8,0.147297,1.27027e-05,1,0.128465
0.8,0.147297,1.27027e-05,2,0.12933
0.8,0.147297,1.28378e-05,1,0.127201
0.8,0.147297,1.28378e-05,2,0.128244
0.8,0.147297,1.2973e-05,1,0.12643
0.8,0.147297,1.2973e-05,2,0.126952
0.8,0.147297,1.31081e-05,1,0.12898
0.8,0.147297,1.31081e-05,2,0.127563
0.8,0.147297,1.32432e-05,1,0.127864
0.8,0.147297,1.32432e-05,2,0.127978
0.8,0.147297,1.33784e-05,1,0.126844
0.8,0.147297,1.33784e-05,2,0.127817
0.8,0.147297,1.35135e-05,1,0.127488
0.8,0.147297,1.35135e-05,2,0.127763
0.8,0.147297,1.36486e-05,1,0.127298
0.8,0.147297,1.36486e-05,2,0.128316
0.8,0.147297,1.37838e-05,1,0.128902
0.8,0.147297,1.37838e-05,2,0.128518
0.8,0.147297,1.39189e-05,1,0.128316
0.8,0.147297,1.39189e-05,2,0.127734
0.8,0.147297,1.40541e-05,1,0.12814
0.8,0.147297,1.40541e-05,2,0.127896
0.8,0.147297,1.41892e-05,1,0.127494
0.8,0.147297,1.41892e-05,2,0.128888
0.8,0.147297,1.43243e-05,1,0.128008
0.8,0.147297,1.43243e-05,2,0.12737
0.8,0.147297,1.44595e-05,1,0.127755
0.8,0.147297,1.44595e-05,2,0.1282
0.8,0.147297,1.45946e-05,1,0.126512
0.8,0.147297,1.45946e-05,2,0.126243
0.8,0.147297,1.47297e-05,1,0.128155
0.8,0.147297,1.47297e-05,2,0.128321
0.8,0.147297,1.48649e-05,1,0.128575
0.8,0.147297,1.48649e-05,2,0.127879
0.8,0.147297,1.5e-05,1,0.129427
0.8,0.147297,1.5e-05,2,0.12847
0.8,0.15,5e-06,1,0.129266
0.8,0.15,5e-06,2,0.128468
0.8,0.15,5.13514e-06,1,0.127255
0.8,0.15,5.13514e-06,2,0.128096
0.8,0.15,5.27027e-06,1,0.127434
0.8,0.15,5.27027e-06,2,0.128162
0.8,0.15,5.40541e-06,1,0.127531
0.8,0.15,5.40541e-06,2,0.127052
0.8,0.15,5.54054e-06,1,0.127357
0.8,0.15,5.54054e-06,2,0.128005
0.8,0.15,5.67568e-06,1,0.127175
0.8,0.15,5.67568e-06,2,0.127746
0.8,0.15,5.81081e-06,1,0.127163
0.8,0.15,5.81081e-06,2,0.127872
0.8,0.15,5.94595e-06,1,0.128434
0.8,0.15,5.94595e-06,2,0.127549
0.8,0.15,6.08108e-06,1,0.128659
0.8,0.15,6.08108e-06,2,0.12775
0.8,0.15,6.21622e-06,1,0.127401
0.8,0.15,6.21622e-06,2,0.126986
0.8,0.15,6.35135e-06,1,0.128088
0.8,0.15,6.35135e-06,2,0.127939
0.8,0.15,6.48649e-06,1,0.128355
0.8,0.15,6.48649e-06,2,0.127646
0.8,0.15,6.62162e-06,1,0.128896
0.8,0.15,6.62162e-06,2,0.127913
0.8,0.15,6.75676e-06,1,0.127368
0.8,0.15,6.75676e-06,2,0.127814
0.8,0.15,6.89189e-06,1,0.127021
0.8,0.15,6.89189e-06,2,0.126707
0.8,0.15,7.02703e-06,1,0.128218
0.8,0.15,7.02703e-06,2,0.127645
0.8,0.15,7.16216e-06,1,0.128174
0.8,0.15,7.16216e-06,2,0.128064
0.8,0.15,7.2973e-06,1,0.127864
0.8,0.15,7.2973e-06,2,0.128691
0.8,0.15,7.43243e-06,1,0.126844
0.8,0.15,7.43243e-06,2,0.128153
0.8,0.15,7.56757e-06,1,0.127999
0.8,0.15,7.56757e-06,2,0.127936
0.8,0.15,7.7027e-06,1,0.127481
0.8,0.15,7.7027e-06,2,0.128479
0.8,0.15,7.83784e-06,1,0.128408
0.8,0.15,7.83784e-06,2,0.126743
0.8,0.15,7.97297e-06,1,0.127335
0.8,0.15,7.97297e-06,2,0.12686
0.8,0.15,8.10811e-06,1,0.128608
0.8,0.15,8.10811e-06,2,0.128173
0.8,0.15,8.24324e-06,1,0.127752
0.8,0.15,8.24324e-06,2,0.127953
0.8,0.15,8.37838e-06,1,0.126481
0.8,0.15,8.37838e-06,2,0.127225
0.8,0.15,8.51351e-06,1,0.126904
0.8,0.15,8.51351e-06,2,0.126368
0.8,0.15,8.64865e-06,1,0.126827
0.8,0.15,8.64865e-06,2,0.127638
0.8,0.15,8.78378e-06,1,0.128978
0.8,0.15,8.78378e-06,2,0.129321
0.8,0.15,8.91892e-06,1,0.127343
0.8,0.15,8.91892e-06,2,0.128882
0.8,0.15,9.05405e-06,1,0.129383
0.8,0.15,9.05405e-06,2,0.129098
0.8,0.15,9.18919e-06,1,0.128238
0.8,0.15,9.18919e-06,2,0.127738
0.8,0.15,9.32432e-06,1,0.128739
0.8,0.15,9.32432e-06,2,0.128206
0.8,0.15,9.45946e-06,1,0.126995
0.8,0.15,9.45946e-06,2,0.12767
0.8,0.15,9.59459e-06,1,0.127786
0.8,0.15,9.59459e-06,2,0.127753
0.8,0.15,9.72973e-06,1,0.128656
0.8,0.15,9.72973e-06,2,0.12761
0.8,0.15,9.86486e-06,1,0.127221
0.8,0.15,9.86486e-06,2,0.12756
0.8,0.15,1e-05,1,0.127618
0.8,0.15,1e-05,2,0.127897
0.8,0.15,1.01351e-05,1,0.128502
0.8,0.15,1.01351e-05,2,0.128106
0.8,0.15,1.02703e-05,1,0.127087
0.8,0.15,1.02703e-05,2,0.127288
0.8,0.15,1.04054e-05,1,0.128451
0.8,0.15,1.04054e-05,2,0.128781
0.8,0.15,1.05405e-05,1,0.126575
0.8,0.15,1.05405e-05,2,0.127169
0.8,0.15,1.06757e-05,1,0.127523
0.8,0.15,1.06757e-05,2,0.12778
0.8,0.15,1.08108e-05,1,0.126631
0.8,0.15,1.08108e-05,2,0.126841
0.8,0.15,1.09459e-05,1,0.127867
0.8,0.15,1.09459e-05,2,0.12724
0.8,0.15,1.10811e-05,1,0.128086
0.8,0.15,1.10811e-05,2,0.127724
0.8,0.15,1.12162e-05,1,0.128117
0.8,0.15,1.12162e-05,2,0.127965
0.8,0.15,1.13514e-05,1,0.127944
