omega,alpha,beta,cs
0,0.0959459,1.47297e-05,0.343146
0,0.0959459,1.48649e-05,0.346215
0,0.0959459,1.5e-05,0.343177
0,0.0986486,5e-06,0.349689
0,0.0986486,5.13514e-06,0.350166
0,0.0986486,5.27027e-06,0.34822
0,0.0986486,5.40541e-06,0.350579
0,0.0986486,5.54054e-06,0.348862
0,0.0986486,5.67568e-06,0.350191
0,0.0986486,5.81081e-06,0.350752
0,0.0986486,5.94595e-06,0.350745
0,0.0986486,6.08108e-06,0.351022
0,0.0986486,6.21622e-06,0.349231
0,0.0986486,6.35135e-06,0.348933
0,0.0986486,6.48649e-06,0.350865
0,0.0986486,6.62162e-06,0.352898
0,0.0986486,6.75676e-06,0.350659
0,0.0986486,6.89189e-06,0.34906
0,0.0986486,7.02703e-06,0.351602
0,0.0986486,7.16216e-06,0.351385
0,0.0986486,7.2973e-06,0.350443
0,0.0986486,7.43243e-06,0.351246
0,0.0986486,7.56757e-06,0.352371
0,0.0986486,7.7027e-06,0.351012
0,0.0986486,7.83784e-06,0.349657
0,0.0986486,7.97297e-06,0.35292
0,0.0986486,8.10811e-06,0.352271
0,0.0986486,8.24324e-06,0.350673
0,0.0986486,8.37838e-06,0.350221
0,0.0986486,8.51351e-06,0.348364
0,0.0986486,8.64865e-06,0.347657
0,0.0986486,8.78378e-06,0.351111
0,0.0986486,8.91892e-06,0.348035
0,0.0986486,9.05405e-06,0.350825
0,0.0986486,9.18919e-06,0.350811
0,0.0986486,9.32432e-06,0.347685
0,0.0986486,9.45946e-06,0.348349
0,0.0986486,9.59459e-06,0.350631
0,0.0986486,9.72973e-06,0.349648
0,0.0986486,9.86486e-06,0.348026
0,0.0986486,1e-05,0.347358
0,0.0986486,1.01351e-05,0.346804
0,0.0986486,1.02703e-05,0.347304
0,0.0986486,1.04054e-05,0.348496
0,0.0986486,1.05405e-05,0.348833
0,0.0986486,1.06757e-05,0.349381
0,0.0986486,1.08108e-05,0.349152
0,0.0986486,1.09459e-05,0.348669
0,0.0986486,1.10811e-05,0.346471
0,0.0986486,1.12162e-05,0.349138
0,0.0986486,1.13514e-05,0.347237
0,0.0986486,1.14865e-05,0.347327
0,0.0986486,1.16216e-05,0.34626
0,0.0986486,1.17568e-05,0.347837
0,0.0986486,1.18919e-05,0.34824
0,0.0986486,1.2027e-05,0.346333
0,0.0986486,1.21622e-05,0.346924
0,0.0986486,1.22973e-05,0.347896
0,0.0986486,1.24324e-05,0.347681
0,0.0986486,1.25676e-05,0.346616
0,0.0986486,1.27027e-05,0.345765
0,0.0986486,1.28378e-05,0.346186
0,0.0986486,1.2973e-05,0.347933
0,0.0986486,1.31081e-05,0.346076
0,0.0986486,1.32432e-05,0.346029
0,0.0986486,1.33784e-05,0.343057
0,0.0986486,1.35135e-05,0.344532
0,0.0986486,1.36486e-05,0.345941
0,0.0986486,1.37838e-05,0.346004
0,0.0986486,1.39189e-05,0.345055
0,0.0986486,1.40541e-05,0.346034
0,0.0986486,1.41892e-05,0.347813
0,0.0986486,1.43243e-05,0.342729
0,0.0986486,1.44595e-05,0.346521
0,0.0986486,1.45946e-05,0.345316
0,0.0986486,1.47297e-05,0.34778
0,0.0986486,1.48649e-05,0.342809
0,0.0986486,1.5e-05,0.345409
0,0.101351,5e-06,0.35237
0,0.101351,5.13514e-06,0.350515
0,0.101351,5.27027e-06,0.349374
0,0.101351,5.40541e-06,0.351494
0,0.101351,5.54054e-06,0.350533
0,0.101351,5.67568e-06,0.351774
0,0.101351,5.81081e-06,0.349676
0,0.101351,5.94595e-06,0.352091
0,0.101351,6.08108e-06,0.34947
0,0.101351,6.21622e-06,0.34865
0,0.101351,6.35135e-06,0.352722
0,0.101351,6.48649e-06,0.352216
0,0.101351,6.62162e-06,0.350137
0,0.101351,6.75676e-06,0.352426
0,0.101351,6.89189e-06,0.352456
0,0.101351,7.02703e-06,0.350445
0,0.101351,7.16216e-06,0.352521
0,0.101351,7.2973e-06,0.350626
0,0.101351,7.43243e-06,0.349442
0,0.101351,7.56757e-06,0.351067
0,0.101351,7.7027e-06,0.349828
0,0.101351,7.83784e-06,0.349146
0,0.101351,7.97297e-06,0.350012
0,0.101351,8.10811e-06,0.353293
0,0.101351,8.24324e-06,0.353786
0,0.101351,8.37838e-06,0.35088
0,0.101351,8.51351e-06,0.351377
0,0.101351,8.64865e-06,0.348987
0,0.101351,8.78378e-06,0.350399
0,0.101351,8.91892e-06,0.350007
0,0.101351,9.05405e-06,0.350298
0,0.101351,9.18919e-06,0.352493
0,0.101351,9.32432e-06,0.349612
0,0.101351,9.45946e-06,0.351349
0,0.101351,9.59459e-06,0.350128
0,0.101351,9.72973e-06,0.350888
0,0.101351,9.86486e-06,0.350134
0,0.101351,1e-05,0.350532
0,0.101351,1.01351e-05,0.349484
0,0.101351,1.02703e-05,0.348797
0,0.101351,1.04054e-05,0.350439
0,0.101351,1.05405e-05,0.34887
0,0.101351,1.06757e-05,0.349371
0,0.101351,1.08108e-05,0.348647
0,0.101351,1.09459e-05,0.349449
0,0.101351,1.10811e-05,0.349103
0,0.101351,1.12162e-05,0.349325
0,0.101351,1.13514e-05,0.349985
0,0.101351,1.14865e-05,0.347613
0,0.101351,1.16216e-05,0.348196
0,0.101351,1.17568e-05,0.347272
0,0.101351,1.18919e-05,0.34947
0,0.101351,1.2027e-05,0.348448
0,0.101351,1.21622e-05,0.347767
0,0.101351,1.22973e-05,0.349658
0,0.101351,1.24324e-05,0.346297
0,0.101351,1.25676e-05,0.348009
0,0.101351,1.27027e-05,0.348729
0,0.101351,1.28378e-05,0.34509
0,0.101351,1.2973e-05,0.34875
0,0.101351,1.31081e-05,0.347004
0,0.101351,1.32432e-05,0.347593
0,0.101351,1.33784e-05,0.346075
0,0.101351,1.35135e-05,0.34674
0,0.101351,1.36486e-05,0.346787
0,0.101351,1.37838e-05,0.34541
0,0.101351,1.39189e-05,0.346066
0,0.101351,1.40541e-05,0.34637
0,0.101351,1.41892e-05,0.345095
0,0.101351,1.43243e-05,0.346205
0,0.101351,1.44595e-05,0.344956
0,0.101351,1.45946e-05,0.348434
0,0.101351,1.47297e-05,0.344262
0,0.101351,1.48649e-05,0.346039
0,0.101351,1.5e-05,0.345517
0,0.104054,5e-06,0.348895
0,0.104054,5.13514e-06,0.350605
0,0.104054,5.27027e-06,0.351724
0,0.104054,5.40541e-06,0.350845
0,0.104054,5.54054e-06,0.353608
0,0.104054,5.67568e-06,0.350698
0,0.104054,5.81081e-06,0.349971
0,0.104054,5.94595e-06,0.34974
0,0.104054,6.08108e-06,0.352644
0,0.104054,6.21622e-06,0.349389
0,0.104054,6.35135e-06,0.350494
0,0.104054,6.48649e-06,0.35231
0,0.104054,6.62162e-06,0.351161
0,0.104054,6.75676e-06,0.352953
0,0.104054,6.89189e-06,0.351952
0,0.104054,7.02703e-06,0.352463
0,0.104054,7.16216e-06,0.349856
0,0.104054,7.2973e-06,0.352045
0,0.104054,7.43243e-06,0.35182
0,0.104054,7.56757e-06,0.351694
0,0.104054,7.7027e-06,0.351384
0,0.104054,7.83784e-06,0.352034
0,0.104054,7.97297e-06,0.354084
0,0.104054,8.10811e-06,0.351073
0,0.104054,8.24324e-06,0.349511
0,0.104054,8.37838e-06,0.35198
0,0.104054,8.51351e-06,0.351069
0,0.104054,8.64865e-06,0.35185
0,0.104054,8.78378e-06,0.352096
0,0.104054,8.91892e-06,0.351219
0,0.104054,9.05405e-06,0.350739
0,0.104054,9.18919e-06,0.35181
0,0.104054,9.32432e-06,0.350604
0,0.104054,9.45946e-06,0.350392
0,0.104054,9.59459e-06,0.351979
0,0.104054,9.72973e-06,0.350638
0,0.104054,9.86486e-06,0.35236
0,0.104054,1e-05,0.352226
0,0.104054,1.01351e-05,0.352332
0,0.104054,1.02703e-05,0.349929
0,0.104054,1.04054e-05,0.35152
0,0.104054,1.05405e-05,0.351445
0,0.104054,1.06757e-05,0.350289
0,0.104054,1.08108e-05,0.352303
0,0.104054,1.09459e-05,0.349263
0,0.104054,1.10811e-05,0.351906
0,0.104054,1.12162e-05,0.350538
0,0.104054,1.13514e-05,0.348746
0,0.104054,1.14865e-05,0.348418
0,0.104054,1.16216e-05,0.34943
0,0.104054,1.17568e-05,0.348085
0,0.104054,1.18919e-05,0.350148
0,0.104054,1.2027e-05,0.347806
0,0.104054,1.21622e-05,0.350634
0,0.104054,1.22973e-05,0.349002
0,0.104054,1.24324e-05,0.34986
0,0.104054,1.25676e-05,0.348708
0,0.104054,1.27027e-05,0.347428
0,0.104054,1.28378e-05,0.349333
0,0.104054,1.2973e-05,0.349906
0,0.104054,1.31081e-05,0.346071
0,0.104054,1.32432e-05,0.34834
0,0.104054,1.33784e-05,0.347876
0,0.104054,1.35135e-05,0.344765
0,0.104054,1.36486e-05,0.349135
0,0.104054,1.37838e-05,0.348756
0,0.104054,1.39189e-05,0.347468
0,0.104054,1.40541e-05,0.346244
0,0.104054,1.41892e-05,0.344994
0,0.104054,1.43243e-05,0.34794
0,0.104054,1.44595e-05,0.345645
0,0.104054,1.45946e-05,0.348538
0,0.104054,1.47297e-05,0.346597
0,0.104054,1.48649e-05,0.345129
0,0.104054,1.5e-05,0.345168
0,0.106757,5e-06,0.349522
0,0.106757,5.13514e-06,0.351085
0,0.106757,5.27027e-06,0.347933
0,0.106757,5.40541e-06,0.349778
0,0.106757,5.54054e-06,0.350974
0,0.106757,5.67568e-06,0.352913
0,0.106757,5.81081e-06,0.352706
0,0.106757,5.94595e-06,0.350507
0,0.106757,6.08108e-06,0.352609
0,0.106757,6.21622e-06,0.352909
0,0.106757,6.35135e-06,0.354652
0,0.106757,6.48649e-06,0.352571
0,0.106757,6.62162e-06,0.354338
0,0.106757,6.75676e-06,0.351781
0,0.106757,6.89189e-06,0.352072
0,0.106757,7.02703e-06,0.356076
0,0.106757,7.16216e-06,0.353047
0,0.106757,7.2973e-06,0.355076
0,0.106757,7.43243e-06,0.351744
0,0.106757,7.56757e-06,0.354082
0,0.106757,7.7027e-06,0.351489
0,0.106757,7.83784e-06,0.353355
0,0.106757,7.97297e-06,0.351099
0,0.106757,8.10811e-06,0.352891
0,0.106757,8.24324e-06,0.352814
0,0.106757,8.37838e-06,0.349414
0,0.106757,8.51351e-06,0.351251
0,0.106757,8.64865e-06,0.352966
0,0.106757,8.78378e-06,0.354564
0,0.106757,8.91892e-06,0.353541
0,0.106757,9.05405e-06,0.352412
0,0.106757,9.18919e-06,0.355658
0,0.106757,9.32432e-06,0.355235
0,0.106757,9.45946e-06,0.352392
0,0.106757,9.59459e-06,0.353268
0,0.106757,9.72973e-06,0.353068
0,0.106757,9.86486e-06,0.352352
0,0.106757,1e-05,0.348618
0,0.106757,1.01351e-05,0.352435
0,0.106757,1.02703e-05,0.353565
0,0.106757,1.04054e-05,0.349802
0,0.106757,1.05405e-05,0.348996
0,0.106757,1.06757e-05,0.350852
0,0.106757,1.08108e-05,0.350665
0,0.106757,1.09459e-05,0.350268
0,0.106757,1.10811e-05,0.348706
0,0.106757,1.12162e-05,0.350761
0,0.106757,1.13514e-05,0.349758
0,0.106757,1.14865e-05,0.351866
0,0.106757,1.16216e-05,0.349112
0,0.106757,1.17568e-05,0.352612
0,0.106757,1.18919e-05,0.349498
0,0.106757,1.2027e-05,0.351092
0,0.106757,1.21622e-05,0.350836
0,0.106757,1.22973e-05,0.34961
0,0.106757,1.24324e-05,0.348424
0,0.106757,1.25676e-05,0.349891
0,0.106757,1.27027e-05,0.348303
0,0.106757,1.28378e-05,0.349155
0,0.106757,1.2973e-05,0.348121
0,0.106757,1.31081e-05,0.347389
0,0.106757,1.32432e-05,0.34926
0,0.106757,1.33784e-05,0.34713
0,0.106757,1.35135e-05,0.347735
0,0.106757,1.36486e-05,0.349504
0,0.106757,1.37838e-05,0.348359
0,0.106757,1.39189e-05,0.346664
0,0.106757,1.40541e-05,0.347842
0,0.106757,1.41892e-05,0.346666
0,0.106757,1.43243e-05,0.348752
0,0.106757,1.44595e-05,0.347296
0,0.106757,1.45946e-05,0.347319
0,0.106757,1.47297e-05,0.34869
0,0.106757,1.48649e-05,0.34797
0,0.106757,1.5e-05,0.345439
0,0.109459,5e-06,0.351313
0,0.109459,5.13514e-06,0.351505
0,0.109459,5.27027e-06,0.351509
0,0.109459,5.40541e-06,0.350858
0,0.109459,5.54054e-06,0.35123
0,0.109459,5.67568e-06,0.352256
0,0.109459,5.81081e-06,0.354477
0,0.109459,5.94595e-06,0.354301
0,0.109459,6.08108e-06,0.353464
0,0.109459,6.21622e-06,0.353353
0,0.109459,6.35135e-06,0.352492
0,0.109459,6.48649e-06,0.351327
0,0.109459,6.62162e-06,0.35615
0,0.109459,6.75676e-06,0.35313
0,0.109459,6.89189e-06,0.353558
0,0.109459,7.02703e-06,0.353816
0,0.109459,7.16216e-06,0.35326
0,0.109459,7.2973e-06,0.352102
0,0.109459,7.43243e-06,0.353914
0,0.109459,7.56757e-06,0.354367
0,0.109459,7.7027e-06,0.356338
0,0.109459,7.83784e-06,0.354612
0,0.109459,7.97297e-06,0.35498
0,0.109459,8.10811e-06,0.353168
0,0.109459,8.24324e-06,0.353091
0,0.109459,8.37838e-06,0.352584
0,0.109459,8.51351e-06,0.35402
0,0.109459,8.64865e-06,0.355152
0,0.109459,8.78378e-06,0.354377
0,0.109459,8.91892e-06,0.351579
0,0.109459,9.05405e-06,0.355568
0,0.109459,9.18919e-06,0.354512
0,0.109459,9.32432e-06,0.356712
0,0.109459,9.45946e-06,0.351844
0,0.109459,9.59459e-06,0.354612
0,0.109459,9.72973e-06,0.351744
0,0.109459,9.86486e-06,0.353519
0,0.109459,1e-05,0.352498
0,0.109459,1.01351e-05,0.350191
0,0.109459,1.02703e-05,0.351644
0,0.109459,1.04054e-05,0.351276
0,0.109459,1.05405e-05,0.352927
0,0.109459,1.06757e-05,0.351381
0,0.109459,1.08108e-05,0.353133
0,0.109459,1.09459e-05,0.350711
0,0.109459,1.10811e-05,0.351351
0,0.109459,1.12162e-05,0.350774
0,0.109459,1.13514e-05,0.352323
0,0.109459,1.14865e-05,0.349245
0,0.109459,1.16216e-05,0.352977
0,0.109459,1.17568e-05,0.351303
0,0.109459,1.18919e-05,0.353453
0,0.109459,1.2027e-05,0.352408
0,0.109459,1.21622e-05,0.347587
0,0.109459,1.22973e-05,0.353143
0,0.109459,1.24324e-05,0.350502
0,0.109459,1.25676e-05,0.348999
0,0.109459,1.27027e-05,0.351731
0,0.109459,1.28378e-05,0.347974
0,0.109459,1.2973e-05,0.350024
0,0.109459,1.31081e-05,0.351296
0,0.109459,1.32432e-05,0.349212
0,0.109459,1.33784e-05,0.351226
0,0.109459,1.35135e-05,0.346809
0,0.109459,1.36486e-05,0.352402
0,0.109459,1.37838e-05,0.348951
0,0.109459,1.39189e-05,0.347713
0,0.109459,1.40541e-05,0.348304
0,0.109459,1.41892e-05,0.349115
0,0.109459,1.43243e-05,0.350262
0,0.109459,1.44595e-05,0.347325
0,0.109459,1.45946e-05,0.347838
0,0.109459,1.47297e-05,0.348665
0,0.109459,1.48649e-05,0.34694
0,0.109459,1.5e-05,0.348262
0,0.112162,5e-06,0.353451
0,0.112162,5.13514e-06,0.350985
0,0.112162,5.27027e-06,0.354205
0,0.112162,5.40541e-06,0.353574
0,0.112162,5.54054e-06,0.350382
0,0.112162,5.67568e-06,0.351682
0,0.112162,5.81081e-06,0.354688
0,0.112162,5.94595e-06,0.353263
0,0.112162,6.08108e-06,0.351855
0,0.112162,6.21622e-06,0.35677
0,0.112162,6.35135e-06,0.354581
0,0.112162,6.48649e-06,0.354144
0,0.112162,6.62162e-06,0.355847
0,0.112162,6.75676e-06,0.353095
0,0.112162,6.89189e-06,0.353074
0,0.112162,7.02703e-06,0.355147
0,0.112162,7.16216e-06,0.35301
0,0.112162,7.2973e-06,0.356257
0,0.112162,7.43243e-06,0.353858
0,0.112162,7.56757e-06,0.355528
0,0.112162,7.7027e-06,0.353169
0,0.112162,7.83784e-06,0.354392
0,0.112162,7.97297e-06,0.351981
0,0.112162,8.10811e-06,0.352704
0,0.112162,8.24324e-06,0.352834
0,0.112162,8.37838e-06,0.353194
0,0.112162,8.51351e-06,0.354098
0,0.112162,8.64865e-06,0.356858
0,0.112162,8.78378e-06,0.355141
0,0.112162,8.91892e-06,0.354723
0,0.112162,9.05405e-06,0.352467
0,0.112162,9.18919e-06,0.354266
0,0.112162,9.32432e-06,0.353579
0,0.112162,9.45946e-06,0.354504
0,0.112162,9.59459e-06,0.355082
0,0.112162,9.72973e-06,0.352837
0,0.112162,9.86486e-06,0.351936
0,0.112162,1e-05,0.353586
0,0.112162,1.01351e-05,0.354661
0,0.112162,1.02703e-05,0.354022
0,0.112162,1.04054e-05,0.354891
0,0.112162,1.05405e-05,0.353111
0,0.112162,1.06757e-05,0.351459
0,0.112162,1.08108e-05,0.351732
0,0.112162,1.09459e-05,0.353708
0,0.112162,1.10811e-05,0.353345
0,0.112162,1.12162e-05,0.354103
0,0.112162,1.13514e-05,0.353496
0,0.112162,1.14865e-05,0.351451
0,0.112162,1.16216e-05,0.353645
0,0.112162,1.17568e-05,0.35074
0,0.112162,1.18919e-05,0.352422
0,0.112162,1.2027e-05,0.354044
0,0.112162,1.21622e-05,0.351958
0,0.112162,1.22973e-05,0.350485
0,0.112162,1.24324e-05,0.351527
0,0.112162,1.25676e-05,0.351688
0,0.112162,1.27027e-05,0.351174
0,0.112162,1.28378e-05,0.352395
0,0.112162,1.2973e-05,0.350572
0,0.112162,1.31081e-05,0.352031
0,0.112162,1.32432e-05,0.351236
0,0.112162,1.33784e-05,0.349779
0,0.112162,1.35135e-05,0.350628
0,0.112162,1.36486e-05,0.351802
0,0.112162,1.37838e-05,0.349644
0,0.112162,1.39189e-05,0.352054
0,0.112162,1.40541e-05,0.35326
0,0.112162,1.41892e-05,0.351758
0,0.112162,1.43243e-05,0.350897
0,0.112162,1.44595e-05,0.350787
0,0.112162,1.45946e-05,0.348915
0,0.112162,1.47297e-05,0.350493
0,0.112162,1.48649e-05,0.34846
0,0.112162,1.5e-05,0.350932
0,0.114865,5e-06,0.350211
0,0.114865,5.13514e-06,0.350878
0,0.114865,5.27027e-06,0.351398
0,0.114865,5.40541e-06,0.352821
0,0.114865,5.54054e-06,0.352638
0,0.114865,5.67568e-06,0.354959
0,0.114865,5.81081e-06,0.355409
0,0.114865,5.94595e-06,0.353923
0,0.114865,6.08108e-06,0.353817
0,0.114865,6.21622e-06,0.353651
0,0.114865,6.35135e-06,0.353997
0,0.114865,6.48649e-06,0.353073
0,0.114865,6.62162e-06,0.355369
0,0.114865,6.75676e-06,0.353501
0,0.114865,6.89189e-06,0.353554
0,0.114865,7.02703e-06,0.354259
0,0.114865,7.16216e-06,0.354558
0,0.114865,7.2973e-06,0.354022
0,0.114865,7.43243e-06,0.35483
0,0.114865,7.56757e-06,0.357758
0,0.114865,7.7027e-06,0.353731
0,0.114865,7.83784e-06,0.356352
0,0.114865,7.97297e-06,0.355624
0,0.114865,8.10811e-06,0.357585
0,0.114865,8.24324e-06,0.35608
0,0.114865,8.37838e-06,0.352561
0,0.114865,8.51351e-06,0.356927
0,0.114865,8.64865e-06,0.357542
0,0.114865,8.78378e-06,0.354751
0,0.114865,8.91892e-06,0.356836
0,0.114865,9.05405e-06,0.354347
0,0.114865,9.18919e-06,0.354311
0,0.114865,9.32432e-06,0.353928
0,0.114865,9.45946e-06,0.354311
0,0.114865,9.59459e-06,0.35529
0,0.114865,9.72973e-06,0.356653
0,0.114865,9.86486e-06,0.357403
0,0.114865,1e-05,0.356769
0,0.114865,1.01351e-05,0.357693
0,0.114865,1.02703e-05,0.353851
0,0.114865,1.04054e-05,0.354883
0,0.114865,1.05405e-05,0.355257
0,0.114865,1.06757e-05,0.355534
0,0.114865,1.08108e-05,0.354728
0,0.114865,1.09459e-05,0.355708
0,0.114865,1.10811e-05,0.354474
0,0.114865,1.12162e-05,0.355647
0,0.114865,1.13514e-05,0.353179
0,0.114865,1.14865e-05,0.356056
0,0.114865,1.16216e-05,0.354362
0,0.114865,1.17568e-05,0.351105
0,0.114865,1.18919e-05,0.354135
0,0.114865,1.2027e-05,0.35316
0,0.114865,1.21622e-05,0.354644
0,0.114865,1.22973e-05,0.353904
0,0.114865,1.24324e-05,0.351067
0,0.114865,1.25676e-05,0.354593
0,0.114865,1.27027e-05,0.350902
0,0.114865,1.28378e-05,0.352659
0,0.114865,1.2973e-05,0.354484
0,0.114865,1.31081e-05,0.351988
0,0.114865,1.32432e-05,0.353102
0,0.114865,1.33784e-05,0.353897
0,0.114865,1.35135e-05,0.352835
0,0.114865,1.36486e-05,0.354023
0,0.114865,1.37838e-05,0.351815
0,0.114865,1.39189e-05,0.349759
0,0.114865,1.40541e-05,0.349159
0,0.114865,1.41892e-05,0.352266
0,0.114865,1.43243e-05,0.351142
0,0.114865,1.44595e-05,0.352932
0,0.114865,1.45946e-05,0.350851
0,0.114865,1.47297e-05,0.352984
0,0.114865,1.48649e-05,0.350125
0,0.114865,1.5e-05,0.351608
0,0.117568,5e-06,0.352332
0,0.117568,5.13514e-06,0.352615
0,0.117568,5.27027e-06,0.355513
0,0.117568,5.40541e-06,0.352827
0,0.117568,5.54054e-06,0.355095
0,0.117568,5.67568e-06,0.353347
0,0.117568,5.81081e-06,0.353007
0,0.117568,5.94595e-06,0.353804
0,0.117568,6.08108e-06,0.354968
0,0.117568,6.21622e-06,0.355094
0,0.117568,6.35135e-06,0.355368
0,0.117568,6.48649e-06,0.355948
0,0.117568,6.62162e-06,0.356059
0,0.117568,6.75676e-06,0.356544
0,0.117568,6.89189e-06,0.354182
0,0.117568,7.02703e-06,0.356109
0,0.117568,7.16216e-06,0.356183
0,0.117568,7.2973e-06,0.356995
0,0.117568,7.43243e-06,0.354662
0,0.117568,7.56757e-06,0.357011
0,0.117568,7.7027e-06,0.357532
0,0.117568,7.83784e-06,0.357634
0,0.117568,7.97297e-06,0.355877
0,0.117568,8.10811e-06,0.355846
0,0.117568,8.24324e-06,0.358919
0,0.117568,8.37838e-06,0.358521
0,0.117568,8.51351e-06,0.356293
0,0.117568,8.64865e-06,0.356184
0,0.117568,8.78378e-06,0.355566
0,0.117568,8.91892e-06,0.356093
0,0.117568,9.05405e-06,0.355491
0,0.117568,9.18919e-06,0.357407
0,0.117568,9.32432e-06,0.354496
0,0.117568,9.45946e-06,0.357319
0,0.117568,9.59459e-06,0.3556
0,0.117568,9.72973e-06,0.354513
0,0.117568,9.86486e-06,0.35487
0,0.117568,1e-05,0.356562
0,0.117568,1.01351e-05,0.35466
0,0.117568,1.02703e-05,0.356357
0,0.117568,1.04054e-05,0.353904
0,0.117568,1.05405e-05,0.355023
0,0.117568,1.06757e-05,0.35642
0,0.117568,1.08108e-05,0.355212
0,0.117568,1.09459e-05,0.35453
0,0.117568,1.10811e-05,0.353817
0,0.117568,1.12162e-05,0.355992
0,0.117568,1.13514e-05,0.351648
0,0.117568,1.14865e-05,0.355402
0,0.117568,1.16216e-05,0.353078
0,0.117568,1.17568e-05,0.352577
0,0.117568,1.18919e-05,0.352704
0,0.117568,1.2027e-05,0.355253
0,0.117568,1.21622e-05,0.351544
0,0.117568,1.22973e-05,0.353894
0,0.117568,1.24324e-05,0.35395
0,0.117568,1.25676e-05,0.356039
0,0.117568,1.27027e-05,0.355156
0,0.117568,1.28378e-05,0.350572
0,0.117568,1.2973e-05,0.354564
0,0.117568,1.31081e-05,0.353595
0,0.117568,1.32432e-05,0.352594
0,0.117568,1.33784e-05,0.354533
0,0.117568,1.35135e-05,0.352789
0,0.117568,1.36486e-05,0.351891
0,0.117568,1.37838e-05,0.349796
0,0.117568,1.39189e-05,0.353179
0,0.117568,1.40541e-05,0.353035
0,0.117568,1.41892e-05,0.352663
0,0.117568,1.43243e-05,0.352389
0,0.117568,1.44595e-05,0.348996
0,0.117568,1.45946e-05,0.349455
0,0.117568,1.47297e-05,0.351404
0,0.117568,1.48649e-05,0.350665
0,0.117568,1.5e-05,0.352564
0,0.12027,5e-06,0.354143
0,0.12027,5.13514e-06,0.352568
0,0.12027,5.27027e-06,0.351978
0,0.12027,5.40541e-06,0.354232
0,0.12027,5.54054e-06,0.353857
0,0.12027,5.67568e-06,0.353104
0,0.12027,5.81081e-06,0.356288
0,0.12027,5.94595e-06,0.355357
0,0.12027,6.08108e-06,0.354294
0,0.12027,6.21622e-06,0.355932
0,0.12027,6.35135e-06,0.355352
0,0.12027,6.48649e-06,0.357831
0,0.12027,6.62162e-06,0.35668
0,0.12027,6.75676e-06,0.355216
0,0.12027,6.89189e-06,0.354639
0,0.12027,7.02703e-06,0.359183
0,0.12027,7.16216e-06,0.357139
0,0.12027,7.2973e-06,0.354881
0,0.12027,7.43243e-06,0.357199
0,0.12027,7.56757e-06,0.356347
0,0.12027,7.7027e-06,0.357041
0,0.12027,7.83784e-06,0.357959
0,0.12027,7.97297e-06,0.35761
0,0.12027,8.10811e-06,0.356376
0,0.12027,8.24324e-06,0.356257
0,0.12027,8.37838e-06,0.356611
0,0.12027,8.51351e-06,0.357841
0,0.12027,8.64865e-06,0.357377
0,0.12027,8.78378e-06,0.354294
0,0.12027,8.91892e-06,0.356922
0,0.12027,9.05405e-06,0.357433
0,0.12027,9.18919e-06,0.356176
0,0.12027,9.32432e-06,0.357459
0,0.12027,9.45946e-06,0.357021
0,0.12027,9.59459e-06,0.358121
0,0.12027,9.72973e-06,0.357463
0,0.12027,9.86486e-06,0.358254
0,0.12027,1e-05,0.356843
0,0.12027,1.01351e-05,0.354945
0,0.12027,1.02703e-05,0.356135
0,0.12027,1.04054e-05,0.354928
0,0.12027,1.05405e-05,0.355998
0,0.12027,1.06757e-05,0.358575
0,0.12027,1.08108e-05,0.355543
0,0.12027,1.09459e-05,0.356005
0,0.12027,1.10811e-05,0.357382
0,0.12027,1.12162e-05,0.354901
0,0.12027,1.13514e-05,0.355844
0,0.12027,1.14865e-05,0.355822
0,0.12027,1.16216e-05,0.355768
0,0.12027,1.17568e-05,0.354487
0,0.12027,1.18919e-05,0.355046
0,0.12027,1.2027e-05,0.355147
0,0.12027,1.21622e-05,0.355201
0,0.12027,1.22973e-05,0.356407
0,0.12027,1.24324e-05,0.35272
0,0.12027,1.25676e-05,0.353909
0,0.12027,1.27027e-05,0.35547
0,0.12027,1.28378e-05,0.35328
0,0.12027,1.2973e-05,0.354899
0,0.12027,1.31081e-05,0.355638
0,0.12027,1.32432e-05,0.354576
0,0.12027,1.33784e-05,0.353652
0,0.12027,1.35135e-05,0.355835
0,0.12027,1.36486e-05,0.353569
0,0.12027,1.37838e-05,0.354864
0,0.12027,1.39189e-05,0.352973
0,0.12027,1.40541e-05,0.35479
0,0.12027,1.41892e-05,0.354099
0,0.12027,1.43243e-05,0.352297
0,0.12027,1.44595e-05,0.354949
0,0.12027,1.45946e-05,0.350409
0,0.12027,1.47297e-05,0.354225
0,0.12027,1.48649e-05,0.354962
0,0.12027,1.5e-05,0.3565
0,0.122973,5e-06,0.35206
0,0.122973,5.13514e-06,0.352385
0,0.122973,5.27027e-06,0.356719
0,0.122973,5.40541e-06,0.354745
0,0.122973,5.54054e-06,0.35263
0,0.122973,5.67568e-06,0.356469
0,0.122973,5.81081e-06,0.354341
0,0.122973,5.94595e-06,0.354156
0,0.122973,6.08108e-06,0.356967
0,0.122973,6.21622e-06,0.356267
0,0.122973,6.35135e-06,0.354828
0,0.122973,6.48649e-06,0.356434
0,0.122973,6.62162e-06,0.358683
0,0.122973,6.75676e-06,0.356635
0,0.122973,6.89189e-06,0.357088
0,0.122973,7.02703e-06,0.357641
0,0.122973,7.16216e-06,0.357087
0,0.122973,7.2973e-06,0.35566
0,0.122973,7.43243e-06,0.357008
0,0.122973,7.56757e-06,0.357025
