omega,alpha,beta,firm,profit
0,0.147297,7.7027e-06,2,0.123719
0,0.147297,7.83784e-06,1,0.122011
0,0.147297,7.83784e-06,2,0.121605
0,0.147297,7.97297e-06,1,0.12157
0,0.147297,7.97297e-06,2,0.123113
0,0.147297,8.10811e-06,1,0.122349
0,0.147297,8.10811e-06,2,0.122329
0,0.147297,8.24324e-06,1,0.123864
0,0.147297,8.24324e-06,2,0.121936
0,0.147297,8.37838e-06,1,0.123118
0,0.147297,8.37838e-06,2,0.122652
0,0.147297,8.51351e-06,1,0.122527
0,0.147297,8.51351e-06,2,0.122113
0,0.147297,8.64865e-06,1,0.123005
0,0.147297,8.64865e-06,2,0.122988
0,0.147297,8.78378e-06,1,0.121934
0,0.147297,8.78378e-06,2,0.12276
0,0.147297,8.91892e-06,1,0.12236
0,0.147297,8.91892e-06,2,0.122463
0,0.147297,9.05405e-06,1,0.122846
0,0.147297,9.05405e-06,2,0.122201
0,0.147297,9.18919e-06,1,0.122998
0,0.147297,9.18919e-06,2,0.123601
0,0.147297,9.32432e-06,1,0.123455
0,0.147297,9.32432e-06,2,0.122924
0,0.147297,9.45946e-06,1,0.122517
0,0.147297,9.45946e-06,2,0.122096
0,0.147297,9.59459e-06,1,0.121873
0,0.147297,9.59459e-06,2,0.122253
0,0.147297,9.72973e-06,1,0.122621
0,0.147297,9.72973e-06,2,0.122361
0,0.147297,9.86486e-06,1,0.122533
0,0.147297,9.86486e-06,2,0.122417
0,0.147297,1e-05,1,0.123949
0,0.147297,1e-05,2,0.123582
0,0.147297,1.01351e-05,1,0.123303
0,0.147297,1.01351e-05,2,0.123375
0,0.147297,1.02703e-05,1,0.122763
0,0.147297,1.02703e-05,2,0.123437
0,0.147297,1.04054e-05,1,0.123031
0,0.147297,1.04054e-05,2,0.122654
0,0.147297,1.05405e-05,1,0.123467
0,0.147297,1.05405e-05,2,0.123148
0,0.147297,1.06757e-05,1,0.12387
0,0.147297,1.06757e-05,2,0.1228
0,0.147297,1.08108e-05,1,0.123115
0,0.147297,1.08108e-05,2,0.123256
0,0.147297,1.09459e-05,1,0.123966
0,0.147297,1.09459e-05,2,0.122579
0,0.147297,1.10811e-05,1,0.123406
0,0.147297,1.10811e-05,2,0.122983
0,0.147297,1.12162e-05,1,0.122679
0,0.147297,1.12162e-05,2,0.12339
0,0.147297,1.13514e-05,1,0.123672
0,0.147297,1.13514e-05,2,0.122965
0,0.147297,1.14865e-05,1,0.123863
0,0.147297,1.14865e-05,2,0.123758
0,0.147297,1.16216e-05,1,0.123157
0,0.147297,1.16216e-05,2,0.122785
0,0.147297,1.17568e-05,1,0.123485
0,0.147297,1.17568e-05,2,0.123092
0,0.147297,1.18919e-05,1,0.123608
0,0.147297,1.18919e-05,2,0.123471
0,0.147297,1.2027e-05,1,0.124882
0,0.147297,1.2027e-05,2,0.124394
0,0.147297,1.21622e-05,1,0.12442
0,0.147297,1.21622e-05,2,0.123793
0,0.147297,1.22973e-05,1,0.123717
0,0.147297,1.22973e-05,2,0.124199
0,0.147297,1.24324e-05,1,0.124166
0,0.147297,1.24324e-05,2,0.123983
0,0.147297,1.25676e-05,1,0.123389
0,0.147297,1.25676e-05,2,0.125022
0,0.147297,1.27027e-05,1,0.122987
0,0.147297,1.27027e-05,2,0.124641
0,0.147297,1.28378e-05,1,0.124196
0,0.147297,1.28378e-05,2,0.12469
0,0.147297,1.2973e-05,1,0.124161
0,0.147297,1.2973e-05,2,0.123623
0,0.147297,1.31081e-05,1,0.123385
0,0.147297,1.31081e-05,2,0.124981
0,0.147297,1.32432e-05,1,0.123311
0,0.147297,1.32432e-05,2,0.12359
0,0.147297,1.33784e-05,1,0.124242
0,0.147297,1.33784e-05,2,0.12336
0,0.147297,1.35135e-05,1,0.125008
0,0.147297,1.35135e-05,2,0.122326
0,0.147297,1.36486e-05,1,0.124282
0,0.147297,1.36486e-05,2,0.12431
0,0.147297,1.37838e-05,1,0.124866
0,0.147297,1.37838e-05,2,0.124824
0,0.147297,1.39189e-05,1,0.124189
0,0.147297,1.39189e-05,2,0.125445
0,0.147297,1.40541e-05,1,0.124477
0,0.147297,1.40541e-05,2,0.124456
0,0.147297,1.41892e-05,1,0.124266
0,0.147297,1.41892e-05,2,0.123959
0,0.147297,1.43243e-05,1,0.125127
0,0.147297,1.43243e-05,2,0.125005
0,0.147297,1.44595e-05,1,0.125004
0,0.147297,1.44595e-05,2,0.124936
0,0.147297,1.45946e-05,1,0.124611
0,0.147297,1.45946e-05,2,0.125027
0,0.147297,1.47297e-05,1,0.124614
0,0.147297,1.47297e-05,2,0.123394
0,0.147297,1.48649e-05,1,0.124644
0,0.147297,1.48649e-05,2,0.125036
0,0.147297,1.5e-05,1,0.125384
0,0.147297,1.5e-05,2,0.125775
0,0.15,5e-06,1,0.122176
0,0.15,5e-06,2,0.122145
0,0.15,5.13514e-06,1,0.121842
0,0.15,5.13514e-06,2,0.121526
0,0.15,5.27027e-06,1,0.12193
0,0.15,5.27027e-06,2,0.122813
0,0.15,5.40541e-06,1,0.122386
0,0.15,5.40541e-06,2,0.123199
0,0.15,5.54054e-06,1,0.12402
0,0.15,5.54054e-06,2,0.120969
0,0.15,5.67568e-06,1,0.121655
0,0.15,5.67568e-06,2,0.123622
0,0.15,5.81081e-06,1,0.122775
0,0.15,5.81081e-06,2,0.123546
0,0.15,5.94595e-06,1,0.12238
0,0.15,5.94595e-06,2,0.121978
0,0.15,6.08108e-06,1,0.122189
0,0.15,6.08108e-06,2,0.12326
0,0.15,6.21622e-06,1,0.122983
0,0.15,6.21622e-06,2,0.123142
0,0.15,6.35135e-06,1,0.121786
0,0.15,6.35135e-06,2,0.12195
0,0.15,6.48649e-06,1,0.1222
0,0.15,6.48649e-06,2,0.121958
0,0.15,6.62162e-06,1,0.1221
0,0.15,6.62162e-06,2,0.122325
0,0.15,6.75676e-06,1,0.122115
0,0.15,6.75676e-06,2,0.121784
0,0.15,6.89189e-06,1,0.123211
0,0.15,6.89189e-06,2,0.122521
0,0.15,7.02703e-06,1,0.121136
0,0.15,7.02703e-06,2,0.12206
0,0.15,7.16216e-06,1,0.12263
0,0.15,7.16216e-06,2,0.122371
0,0.15,7.2973e-06,1,0.121546
0,0.15,7.2973e-06,2,0.123037
0,0.15,7.43243e-06,1,0.123058
0,0.15,7.43243e-06,2,0.122688
0,0.15,7.56757e-06,1,0.122154
0,0.15,7.56757e-06,2,0.122647
0,0.15,7.7027e-06,1,0.120581
0,0.15,7.7027e-06,2,0.122421
0,0.15,7.83784e-06,1,0.122068
0,0.15,7.83784e-06,2,0.121868
0,0.15,7.97297e-06,1,0.122992
0,0.15,7.97297e-06,2,0.122298
0,0.15,8.10811e-06,1,0.123232
0,0.15,8.10811e-06,2,0.122868
0,0.15,8.24324e-06,1,0.123001
0,0.15,8.24324e-06,2,0.122357
0,0.15,8.37838e-06,1,0.122316
0,0.15,8.37838e-06,2,0.122429
0,0.15,8.51351e-06,1,0.122161
0,0.15,8.51351e-06,2,0.12319
0,0.15,8.64865e-06,1,0.122209
0,0.15,8.64865e-06,2,0.123438
0,0.15,8.78378e-06,1,0.122536
0,0.15,8.78378e-06,2,0.122432
0,0.15,8.91892e-06,1,0.123464
0,0.15,8.91892e-06,2,0.122533
0,0.15,9.05405e-06,1,0.122377
0,0.15,9.05405e-06,2,0.122897
0,0.15,9.18919e-06,1,0.123067
0,0.15,9.18919e-06,2,0.122792
0,0.15,9.32432e-06,1,0.123063
0,0.15,9.32432e-06,2,0.122747
0,0.15,9.45946e-06,1,0.123461
0,0.15,9.45946e-06,2,0.122481
0,0.15,9.59459e-06,1,0.122081
0,0.15,9.59459e-06,2,0.121703
0,0.15,9.72973e-06,1,0.121745
0,0.15,9.72973e-06,2,0.123017
0,0.15,9.86486e-06,1,0.122013
0,0.15,9.86486e-06,2,0.121873
0,0.15,1e-05,1,0.122635
0,0.15,1e-05,2,0.123634
0,0.15,1.01351e-05,1,0.123576
0,0.15,1.01351e-05,2,0.123591
0,0.15,1.02703e-05,1,0.123516
0,0.15,1.02703e-05,2,0.123637
0,0.15,1.04054e-05,1,0.123241
0,0.15,1.04054e-05,2,0.122508
0,0.15,1.05405e-05,1,0.122781
0,0.15,1.05405e-05,2,0.122453
0,0.15,1.06757e-05,1,0.123364
0,0.15,1.06757e-05,2,0.123124
0,0.15,1.08108e-05,1,0.123612
0,0.15,1.08108e-05,2,0.12261
0,0.15,1.09459e-05,1,0.122535
0,0.15,1.09459e-05,2,0.123592
0,0.15,1.10811e-05,1,0.123029
0,0.15,1.10811e-05,2,0.122907
0,0.15,1.12162e-05,1,0.124576
0,0.15,1.12162e-05,2,0.123874
0,0.15,1.13514e-05,1,0.122494
0,0.15,1.13514e-05,2,0.123177
0,0.15,1.14865e-05,1,0.123218
0,0.15,1.14865e-05,2,0.122984
0,0.15,1.16216e-05,1,0.122148
0,0.15,1.16216e-05,2,0.12339
0,0.15,1.17568e-05,1,0.12436
0,0.15,1.17568e-05,2,0.123102
0,0.15,1.18919e-05,1,0.123572
0,0.15,1.18919e-05,2,0.123516
0,0.15,1.2027e-05,1,0.123628
0,0.15,1.2027e-05,2,0.12321
0,0.15,1.21622e-05,1,0.123357
0,0.15,1.21622e-05,2,0.123515
0,0.15,1.22973e-05,1,0.122196
0,0.15,1.22973e-05,2,0.123192
0,0.15,1.24324e-05,1,0.123383
0,0.15,1.24324e-05,2,0.124181
0,0.15,1.25676e-05,1,0.124213
0,0.15,1.25676e-05,2,0.123872
0,0.15,1.27027e-05,1,0.124072
0,0.15,1.27027e-05,2,0.124843
0,0.15,1.28378e-05,1,0.123293
0,0.15,1.28378e-05,2,0.123397
0,0.15,1.2973e-05,1,0.123239
0,0.15,1.2973e-05,2,0.124969
0,0.15,1.31081e-05,1,0.124239
0,0.15,1.31081e-05,2,0.12292
0,0.15,1.32432e-05,1,0.123961
0,0.15,1.32432e-05,2,0.124892
0,0.15,1.33784e-05,1,0.124144
0,0.15,1.33784e-05,2,0.124317
0,0.15,1.35135e-05,1,0.124107
0,0.15,1.35135e-05,2,0.124179
0,0.15,1.36486e-05,1,0.124413
0,0.15,1.36486e-05,2,0.123752
0,0.15,1.37838e-05,1,0.124348
0,0.15,1.37838e-05,2,0.124084
0,0.15,1.39189e-05,1,0.124356
0,0.15,1.39189e-05,2,0.124458
0,0.15,1.40541e-05,1,0.123716
0,0.15,1.40541e-05,2,0.124736
0,0.15,1.41892e-05,1,0.123917
0,0.15,1.41892e-05,2,0.12465
0,0.15,1.43243e-05,1,0.124108
0,0.15,1.43243e-05,2,0.123175
0,0.15,1.44595e-05,1,0.125143
0,0.15,1.44595e-05,2,0.124193
0,0.15,1.45946e-05,1,0.123502
0,0.15,1.45946e-05,2,0.124384
0,0.15,1.47297e-05,1,0.124166
0,0.15,1.47297e-05,2,0.123468
0,0.15,1.48649e-05,1,0.123865
0,0.15,1.48649e-05,2,0.124388
0,0.15,1.5e-05,1,0.124666
0,0.15,1.5e-05,2,0.124583
0,0.152703,5e-06,1,0.120183
0,0.152703,5e-06,2,0.122455
0,0.152703,5.13514e-06,1,0.12202
0,0.152703,5.13514e-06,2,0.122695
0,0.152703,5.27027e-06,1,0.122114
0,0.152703,5.27027e-06,2,0.12198
0,0.152703,5.40541e-06,1,0.122514
0,0.152703,5.40541e-06,2,0.122668
0,0.152703,5.54054e-06,1,0.121737
0,0.152703,5.54054e-06,2,0.121374
0,0.152703,5.67568e-06,1,0.121168
0,0.152703,5.67568e-06,2,0.122828
0,0.152703,5.81081e-06,1,0.122238
0,0.152703,5.81081e-06,2,0.12248
0,0.152703,5.94595e-06,1,0.122027
0,0.152703,5.94595e-06,2,0.120204
0,0.152703,6.08108e-06,1,0.120985
0,0.152703,6.08108e-06,2,0.122183
0,0.152703,6.21622e-06,1,0.122144
0,0.152703,6.21622e-06,2,0.12133
0,0.152703,6.35135e-06,1,0.122873
0,0.152703,6.35135e-06,2,0.122205
0,0.152703,6.48649e-06,1,0.121668
0,0.152703,6.48649e-06,2,0.122063
0,0.152703,6.62162e-06,1,0.12213
0,0.152703,6.62162e-06,2,0.122484
0,0.152703,6.75676e-06,1,0.123634
0,0.152703,6.75676e-06,2,0.122601
0,0.152703,6.89189e-06,1,0.122132
0,0.152703,6.89189e-06,2,0.122439
0,0.152703,7.02703e-06,1,0.121449
0,0.152703,7.02703e-06,2,0.122686
0,0.152703,7.16216e-06,1,0.121623
0,0.152703,7.16216e-06,2,0.12324
0,0.152703,7.2973e-06,1,0.122358
0,0.152703,7.2973e-06,2,0.12125
0,0.152703,7.43243e-06,1,0.122138
0,0.152703,7.43243e-06,2,0.121541
0,0.152703,7.56757e-06,1,0.122793
0,0.152703,7.56757e-06,2,0.122703
0,0.152703,7.7027e-06,1,0.121264
0,0.152703,7.7027e-06,2,0.123551
0,0.152703,7.83784e-06,1,0.122629
0,0.152703,7.83784e-06,2,0.122043
0,0.152703,7.97297e-06,1,0.121585
0,0.152703,7.97297e-06,2,0.122578
0,0.152703,8.10811e-06,1,0.122115
0,0.152703,8.10811e-06,2,0.122874
0,0.152703,8.24324e-06,1,0.122575
0,0.152703,8.24324e-06,2,0.122933
0,0.152703,8.37838e-06,1,0.122547
0,0.152703,8.37838e-06,2,0.122214
0,0.152703,8.51351e-06,1,0.122505
0,0.152703,8.51351e-06,2,0.121869
0,0.152703,8.64865e-06,1,0.121886
0,0.152703,8.64865e-06,2,0.122221
0,0.152703,8.78378e-06,1,0.122557
0,0.152703,8.78378e-06,2,0.121982
0,0.152703,8.91892e-06,1,0.122358
0,0.152703,8.91892e-06,2,0.122021
0,0.152703,9.05405e-06,1,0.122792
0,0.152703,9.05405e-06,2,0.122054
0,0.152703,9.18919e-06,1,0.122337
0,0.152703,9.18919e-06,2,0.121491
0,0.152703,9.32432e-06,1,0.122809
0,0.152703,9.32432e-06,2,0.122228
0,0.152703,9.45946e-06,1,0.123422
0,0.152703,9.45946e-06,2,0.122925
0,0.152703,9.59459e-06,1,0.121715
0,0.152703,9.59459e-06,2,0.123174
0,0.152703,9.72973e-06,1,0.123241
0,0.152703,9.72973e-06,2,0.122381
0,0.152703,9.86486e-06,1,0.122927
0,0.152703,9.86486e-06,2,0.122303
0,0.152703,1e-05,1,0.123243
0,0.152703,1e-05,2,0.12275
0,0.152703,1.01351e-05,1,0.122785
0,0.152703,1.01351e-05,2,0.123555
0,0.152703,1.02703e-05,1,0.122386
0,0.152703,1.02703e-05,2,0.123315
0,0.152703,1.04054e-05,1,0.123001
0,0.152703,1.04054e-05,2,0.122652
0,0.152703,1.05405e-05,1,0.121494
0,0.152703,1.05405e-05,2,0.123561
0,0.152703,1.06757e-05,1,0.125121
0,0.152703,1.06757e-05,2,0.122593
0,0.152703,1.08108e-05,1,0.122564
0,0.152703,1.08108e-05,2,0.122917
0,0.152703,1.09459e-05,1,0.123781
0,0.152703,1.09459e-05,2,0.123496
0,0.152703,1.10811e-05,1,0.12268
0,0.152703,1.10811e-05,2,0.123654
0,0.152703,1.12162e-05,1,0.123845
0,0.152703,1.12162e-05,2,0.121814
0,0.152703,1.13514e-05,1,0.123226
0,0.152703,1.13514e-05,2,0.122793
0,0.152703,1.14865e-05,1,0.123205
0,0.152703,1.14865e-05,2,0.122896
0,0.152703,1.16216e-05,1,0.122254
0,0.152703,1.16216e-05,2,0.122998
0,0.152703,1.17568e-05,1,0.122867
0,0.152703,1.17568e-05,2,0.123711
0,0.152703,1.18919e-05,1,0.122006
0,0.152703,1.18919e-05,2,0.123147
0,0.152703,1.2027e-05,1,0.123432
0,0.152703,1.2027e-05,2,0.122992
0,0.152703,1.21622e-05,1,0.123735
0,0.152703,1.21622e-05,2,0.122335
0,0.152703,1.22973e-05,1,0.12386
0,0.152703,1.22973e-05,2,0.122163
0,0.152703,1.24324e-05,1,0.124044
0,0.152703,1.24324e-05,2,0.122818
0,0.152703,1.25676e-05,1,0.122632
0,0.152703,1.25676e-05,2,0.123215
0,0.152703,1.27027e-05,1,0.12299
0,0.152703,1.27027e-05,2,0.123066
0,0.152703,1.28378e-05,1,0.122774
0,0.152703,1.28378e-05,2,0.123826
0,0.152703,1.2973e-05,1,0.123139
0,0.152703,1.2973e-05,2,0.122696
0,0.152703,1.31081e-05,1,0.122786
0,0.152703,1.31081e-05,2,0.123666
0,0.152703,1.32432e-05,1,0.122957
0,0.152703,1.32432e-05,2,0.122285
0,0.152703,1.33784e-05,1,0.12238
0,0.152703,1.33784e-05,2,0.124085
0,0.152703,1.35135e-05,1,0.124066
0,0.152703,1.35135e-05,2,0.122822
0,0.152703,1.36486e-05,1,0.124011
0,0.152703,1.36486e-05,2,0.123863
0,0.152703,1.37838e-05,1,0.123921
0,0.152703,1.37838e-05,2,0.123275
0,0.152703,1.39189e-05,1,0.123191
0,0.152703,1.39189e-05,2,0.125124
0,0.152703,1.40541e-05,1,0.125198
0,0.152703,1.40541e-05,2,0.123904
0,0.152703,1.41892e-05,1,0.123894
0,0.152703,1.41892e-05,2,0.124543
0,0.152703,1.43243e-05,1,0.123247
0,0.152703,1.43243e-05,2,0.124591
0,0.152703,1.44595e-05,1,0.12396
0,0.152703,1.44595e-05,2,0.123515
0,0.152703,1.45946e-05,1,0.125296
0,0.152703,1.45946e-05,2,0.122987
0,0.152703,1.47297e-05,1,0.124258
0,0.152703,1.47297e-05,2,0.124141
0,0.152703,1.48649e-05,1,0.124217
0,0.152703,1.48649e-05,2,0.124319
0,0.152703,1.5e-05,1,0.124576
0,0.152703,1.5e-05,2,0.124447
0,0.155405,5e-06,1,0.121469
0,0.155405,5e-06,2,0.121745
0,0.155405,5.13514e-06,1,0.122449
0,0.155405,5.13514e-06,2,0.122373
0,0.155405,5.27027e-06,1,0.121913
0,0.155405,5.27027e-06,2,0.122589
0,0.155405,5.40541e-06,1,0.122114
0,0.155405,5.40541e-06,2,0.121246
0,0.155405,5.54054e-06,1,0.121963
0,0.155405,5.54054e-06,2,0.123425
0,0.155405,5.67568e-06,1,0.122008
0,0.155405,5.67568e-06,2,0.123584
0,0.155405,5.81081e-06,1,0.122243
0,0.155405,5.81081e-06,2,0.12163
0,0.155405,5.94595e-06,1,0.121394
0,0.155405,5.94595e-06,2,0.121829
0,0.155405,6.08108e-06,1,0.122257
0,0.155405,6.08108e-06,2,0.12179
0,0.155405,6.21622e-06,1,0.120291
0,0.155405,6.21622e-06,2,0.121279
0,0.155405,6.35135e-06,1,0.122
0,0.155405,6.35135e-06,2,0.122165
0,0.155405,6.48649e-06,1,0.122215
0,0.155405,6.48649e-06,2,0.122256
0,0.155405,6.62162e-06,1,0.122069
0,0.155405,6.62162e-06,2,0.121519
0,0.155405,6.75676e-06,1,0.121428
0,0.155405,6.75676e-06,2,0.122051
0,0.155405,6.89189e-06,1,0.121641
0,0.155405,6.89189e-06,2,0.121989
0,0.155405,7.02703e-06,1,0.120726
0,0.155405,7.02703e-06,2,0.123252
0,0.155405,7.16216e-06,1,0.123429
0,0.155405,7.16216e-06,2,0.119783
0,0.155405,7.2973e-06,1,0.121106
0,0.155405,7.2973e-06,2,0.121974
0,0.155405,7.43243e-06,1,0.121901
0,0.155405,7.43243e-06,2,0.122517
0,0.155405,7.56757e-06,1,0.122424
0,0.155405,7.56757e-06,2,0.121142
0,0.155405,7.7027e-06,1,0.121058
0,0.155405,7.7027e-06,2,0.122626
0,0.155405,7.83784e-06,1,0.122005
0,0.155405,7.83784e-06,2,0.122391
0,0.155405,7.97297e-06,1,0.121495
0,0.155405,7.97297e-06,2,0.122196
0,0.155405,8.10811e-06,1,0.121452
0,0.155405,8.10811e-06,2,0.121982
0,0.155405,8.24324e-06,1,0.122599
0,0.155405,8.24324e-06,2,0.121937
0,0.155405,8.37838e-06,1,0.122535
0,0.155405,8.37838e-06,2,0.121747
0,0.155405,8.51351e-06,1,0.121911
0,0.155405,8.51351e-06,2,0.122776
0,0.155405,8.64865e-06,1,0.121987
0,0.155405,8.64865e-06,2,0.121585
0,0.155405,8.78378e-06,1,0.121019
0,0.155405,8.78378e-06,2,0.122419
0,0.155405,8.91892e-06,1,0.122774
0,0.155405,8.91892e-06,2,0.123327
0,0.155405,9.05405e-06,1,0.122881
0,0.155405,9.05405e-06,2,0.122805
0,0.155405,9.18919e-06,1,0.123011
0,0.155405,9.18919e-06,2,0.122218
0,0.155405,9.32432e-06,1,0.122443
0,0.155405,9.32432e-06,2,0.123064
0,0.155405,9.45946e-06,1,0.122057
0,0.155405,9.45946e-06,2,0.122464
0,0.155405,9.59459e-06,1,0.122498
0,0.155405,9.59459e-06,2,0.122976
0,0.155405,9.72973e-06,1,0.122832
0,0.155405,9.72973e-06,2,0.122435
0,0.155405,9.86486e-06,1,0.12181
0,0.155405,9.86486e-06,2,0.123128
0,0.155405,1e-05,1,0.122538
0,0.155405,1e-05,2,0.122459
0,0.155405,1.01351e-05,1,0.122483
0,0.155405,1.01351e-05,2,0.122456
0,0.155405,1.02703e-05,1,0.121598
0,0.155405,1.02703e-05,2,0.122734
0,0.155405,1.04054e-05,1,0.12378
0,0.155405,1.04054e-05,2,0.122438
0,0.155405,1.05405e-05,1,0.12311
0,0.155405,1.05405e-05,2,0.123064
0,0.155405,1.06757e-05,1,0.121995
0,0.155405,1.06757e-05,2,0.122781
0,0.155405,1.08108e-05,1,0.123355
0,0.155405,1.08108e-05,2,0.122314
0,0.155405,1.09459e-05,1,0.122348
0,0.155405,1.09459e-05,2,0.122487
0,0.155405,1.10811e-05,1,0.123256
0,0.155405,1.10811e-05,2,0.122075
0,0.155405,1.12162e-05,1,0.122929
0,0.155405,1.12162e-05,2,0.123497
0,0.155405,1.13514e-05,1,0.123232
0,0.155405,1.13514e-05,2,0.123394
0,0.155405,1.14865e-05,1,0.12161
0,0.155405,1.14865e-05,2,0.122362
0,0.155405,1.16216e-05,1,0.122905
0,0.155405,1.16216e-05,2,0.122574
0,0.155405,1.17568e-05,1,0.123466
0,0.155405,1.17568e-05,2,0.12242
0,0.155405,1.18919e-05,1,0.123879
0,0.155405,1.18919e-05,2,0.122679
0,0.155405,1.2027e-05,1,0.122594
0,0.155405,1.2027e-05,2,0.123432
0,0.155405,1.21622e-05,1,0.123627
0,0.155405,1.21622e-05,2,0.122574
0,0.155405,1.22973e-05,1,0.122691
0,0.155405,1.22973e-05,2,0.123448
0,0.155405,1.24324e-05,1,0.123517
0,0.155405,1.24324e-05,2,0.124886
0,0.155405,1.25676e-05,1,0.122905
0,0.155405,1.25676e-05,2,0.123042
0,0.155405,1.27027e-05,1,0.124535
0,0.155405,1.27027e-05,2,0.123841
0,0.155405,1.28378e-05,1,0.122835
0,0.155405,1.28378e-05,2,0.124091
0,0.155405,1.2973e-05,1,0.123503
0,0.155405,1.2973e-05,2,0.122342
0,0.155405,1.31081e-05,1,0.12377
0,0.155405,1.31081e-05,2,0.124366
0,0.155405,1.32432e-05,1,0.124674
0,0.155405,1.32432e-05,2,0.124167
0,0.155405,1.33784e-05,1,0.122653
0,0.155405,1.33784e-05,2,0.123681
0,0.155405,1.35135e-05,1,0.122203
0,0.155405,1.35135e-05,2,0.122963
0,0.155405,1.36486e-05,1,0.123913
0,0.155405,1.36486e-05,2,0.122659
0,0.155405,1.37838e-05,1,0.122094
0,0.155405,1.37838e-05,2,0.12372
0,0.155405,1.39189e-05,1,0.123824
0,0.155405,1.39189e-05,2,0.123765
0,0.155405,1.40541e-05,1,0.122561
0,0.155405,1.40541e-05,2,0.124173
0,0.155405,1.41892e-05,1,0.123599
0,0.155405,1.41892e-05,2,0.123456
0,0.155405,1.43243e-05,1,0.124248
0,0.155405,1.43243e-05,2,0.123833
0,0.155405,1.44595e-05,1,0.124647
0,0.155405,1.44595e-05,2,0.123819
0,0.155405,1.45946e-05,1,0.124002
0,0.155405,1.45946e-05,2,0.123743
0,0.155405,1.47297e-05,1,0.123875
0,0.155405,1.47297e-05,2,0.124498
0,0.155405,1.48649e-05,1,0.123681
0,0.155405,1.48649e-05,2,0.124292
0,0.155405,1.5e-05,1,0.125243
0,0.155405,1.5e-05,2,0.123937
0,0.158108,5e-06,1,0.122863
0,0.158108,5e-06,2,0.123346
0,0.158108,5.13514e-06,1,0.120895
0,0.158108,5.13514e-06,2,0.121824
0,0.158108,5.27027e-06,1,0.121465
0,0.158108,5.27027e-06,2,0.121291
0,0.158108,5.40541e-06,1,0.121994
0,0.158108,5.40541e-06,2,0.122314
0,0.158108,5.54054e-06,1,0.12195
0,0.158108,5.54054e-06,2,0.12115
0,0.158108,5.67568e-06,1,0.122287
0,0.158108,5.67568e-06,2,0.121823
0,0.158108,5.81081e-06,1,0.12202
0,0.158108,5.81081e-06,2,0.121042
0,0.158108,5.94595e-06,1,0.122419
0,0.158108,5.94595e-06,2,0.121831
0,0.158108,6.08108e-06,1,0.122356
0,0.158108,6.08108e-06,2,0.121816
0,0.158108,6.21622e-06,1,0.122301
0,0.158108,6.21622e-06,2,0.122237
0,0.158108,6.35135e-06,1,0.121368
0,0.158108,6.35135e-06,2,0.121776
0,0.158108,6.48649e-06,1,0.120674
0,0.158108,6.48649e-06,2,0.121243
0,0.158108,6.62162e-06,1,0.122444
0,0.158108,6.62162e-06,2,0.121435
0,0.158108,6.75676e-06,1,0.12253
0,0.158108,6.75676e-06,2,0.121846
0,0.158108,6.89189e-06,1,0.120731
0,0.158108,6.89189e-06,2,0.121912
0,0.158108,7.02703e-06,1,0.120659
0,0.158108,7.02703e-06,2,0.120666
0,0.158108,7.16216e-06,1,0.122235
0,0.158108,7.16216e-06,2,0.12258
0,0.158108,7.2973e-06,1,0.122328
0,0.158108,7.2973e-06,2,0.122774
0,0.158108,7.43243e-06,1,0.12191
0,0.158108,7.43243e-06,2,0.122102
0,0.158108,7.56757e-06,1,0.122572
0,0.158108,7.56757e-06,2,0.121948
0,0.158108,7.7027e-06,1,0.12241
0,0.158108,7.7027e-06,2,0.122228
0,0.158108,7.83784e-06,1,0.122139
0,0.158108,7.83784e-06,2,0.121632
0,0.158108,7.97297e-06,1,0.122239
0,0.158108,7.97297e-06,2,0.123387
0,0.158108,8.10811e-06,1,0.122158
0,0.158108,8.10811e-06,2,0.122498
0,0.158108,8.24324e-06,1,0.122127
0,0.158108,8.24324e-06,2,0.122208
0,0.158108,8.37838e-06,1,0.12199
0,0.158108,8.37838e-06,2,0.122989
0,0.158108,8.51351e-06,1,0.121712
0,0.158108,8.51351e-06,2,0.121379
0,0.158108,8.64865e-06,1,0.121369
0,0.158108,8.64865e-06,2,0.121228
0,0.158108,8.78378e-06,1,0.12148
0,0.158108,8.78378e-06,2,0.122578
0,0.158108,8.91892e-06,1,0.122485
0,0.158108,8.91892e-06,2,0.121839
0,0.158108,9.05405e-06,1,0.122823
0,0.158108,9.05405e-06,2,0.121663
0,0.158108,9.18919e-06,1,0.122763
0,0.158108,9.18919e-06,2,0.122376
0,0.158108,9.32432e-06,1,0.121908
0,0.158108,9.32432e-06,2,0.123215
0,0.158108,9.45946e-06,1,0.120999
0,0.158108,9.45946e-06,2,0.122595
0,0.158108,9.59459e-06,1,0.123084
0,0.158108,9.59459e-06,2,0.123076
0,0.158108,9.72973e-06,1,0.12265
0,0.158108,9.72973e-06,2,0.122789
0,0.158108,9.86486e-06,1,0.122595
0,0.158108,9.86486e-06,2,0.121898
0,0.158108,1e-05,1,0.121716
0,0.158108,1e-05,2,0.123057
0,0.158108,1.01351e-05,1,0.12244
0,0.158108,1.01351e-05,2,0.124109
0,0.158108,1.02703e-05,1,0.123069
0,0.158108,1.02703e-05,2,0.123535
0,0.158108,1.04054e-05,1,0.122379
0,0.158108,1.04054e-05,2,0.12338
0,0.158108,1.05405e-05,1,0.12223
0,0.158108,1.05405e-05,2,0.123024
0,0.158108,1.06757e-05,1,0.122671
0,0.158108,1.06757e-05,2,0.122255
