omega,alpha,beta,action,Count
0,0.222973,8.51351e-06,2,0.642287
0,0.222973,8.51351e-06,3,0.0224214
0,0.222973,8.51351e-06,4,0.166271
0,0.222973,8.64865e-06,1,0.115427
0,0.222973,8.64865e-06,2,0.740917
0,0.222973,8.64865e-06,3,0.0251171
0,0.222973,8.64865e-06,4,0.118538
0,0.222973,8.78378e-06,1,0.16395
0,0.222973,8.78378e-06,2,0.622954
0,0.222973,8.78378e-06,3,0.0527687
0,0.222973,8.78378e-06,4,0.160327
0,0.222973,8.91892e-06,1,0.17624
0,0.222973,8.91892e-06,2,0.631846
0,0.222973,8.91892e-06,3,0.0176194
0,0.222973,8.91892e-06,4,0.174295
0,0.222973,9.05405e-06,1,0.141513
0,0.222973,9.05405e-06,2,0.704325
0,0.222973,9.05405e-06,3,0.013399
0,0.222973,9.05405e-06,4,0.140764
0,0.222973,9.18919e-06,1,0.151492
0,0.222973,9.18919e-06,2,0.643512
0,0.222973,9.18919e-06,3,0.0482812
0,0.222973,9.18919e-06,4,0.156715
0,0.222973,9.32432e-06,1,0.129262
0,0.222973,9.32432e-06,2,0.712142
0,0.222973,9.32432e-06,3,0.0341314
0,0.222973,9.32432e-06,4,0.124465
0,0.222973,9.45946e-06,1,0.16455
0,0.222973,9.45946e-06,2,0.648819
0,0.222973,9.45946e-06,3,0.0239352
0,0.222973,9.45946e-06,4,0.162696
0,0.222973,9.59459e-06,1,0.142926
0,0.222973,9.59459e-06,2,0.702052
0,0.222973,9.59459e-06,3,0.0128426
0,0.222973,9.59459e-06,4,0.142179
0,0.222973,9.72973e-06,1,0.138839
0,0.222973,9.72973e-06,2,0.686519
0,0.222973,9.72973e-06,3,0.0328752
0,0.222973,9.72973e-06,4,0.141767
0,0.222973,9.86486e-06,1,0.143704
0,0.222973,9.86486e-06,2,0.683935
0,0.222973,9.86486e-06,3,0.0259882
0,0.222973,9.86486e-06,4,0.146372
0,0.222973,1e-05,1,0.138861
0,0.222973,1e-05,2,0.701
0,0.222973,1e-05,3,0.0238997
0,0.222973,1e-05,4,0.136239
0,0.222973,1.01351e-05,1,0.119716
0,0.222973,1.01351e-05,2,0.743698
0,0.222973,1.01351e-05,3,0.0168714
0,0.222973,1.01351e-05,4,0.119715
0,0.222973,1.02703e-05,1,0.149967
0,0.222973,1.02703e-05,2,0.684367
0,0.222973,1.02703e-05,3,0.0157304
0,0.222973,1.02703e-05,4,0.149936
0,0.222973,1.04054e-05,1,0.105926
0,0.222973,1.04054e-05,2,0.776105
0,0.222973,1.04054e-05,3,0.0129577
0,0.222973,1.04054e-05,4,0.105011
0,0.222973,1.05405e-05,1,0.15275
0,0.222973,1.05405e-05,2,0.68406
0,0.222973,1.05405e-05,3,0.0091084
0,0.222973,1.05405e-05,4,0.154081
0,0.222973,1.06757e-05,1,0.12811
0,0.222973,1.06757e-05,2,0.723078
0,0.222973,1.06757e-05,3,0.021526
0,0.222973,1.06757e-05,4,0.127286
0,0.222973,1.08108e-05,1,0.131053
0,0.222973,1.08108e-05,2,0.711342
0,0.222973,1.08108e-05,3,0.0211436
0,0.222973,1.08108e-05,4,0.136461
0,0.222973,1.09459e-05,1,0.151783
0,0.222973,1.09459e-05,2,0.681954
0,0.222973,1.09459e-05,3,0.0105537
0,0.222973,1.09459e-05,4,0.15571
0,0.222973,1.10811e-05,1,0.14181
0,0.222973,1.10811e-05,2,0.695603
0,0.222973,1.10811e-05,3,0.0207806
0,0.222973,1.10811e-05,4,0.141807
0,0.222973,1.12162e-05,1,0.118598
0,0.222973,1.12162e-05,2,0.743242
0,0.222973,1.12162e-05,3,0.018137
0,0.222973,1.12162e-05,4,0.120023
0,0.222973,1.13514e-05,1,0.140588
0,0.222973,1.13514e-05,2,0.693848
0,0.222973,1.13514e-05,3,0.0249748
0,0.222973,1.13514e-05,4,0.140589
0,0.222973,1.14865e-05,1,0.121662
0,0.222973,1.14865e-05,2,0.736407
0,0.222973,1.14865e-05,3,0.0236982
0,0.222973,1.14865e-05,4,0.118233
0,0.222973,1.16216e-05,1,0.171749
0,0.222973,1.16216e-05,2,0.636648
0,0.222973,1.16216e-05,3,0.0179266
0,0.222973,1.16216e-05,4,0.173677
0,0.222973,1.17568e-05,1,0.143993
0,0.222973,1.17568e-05,2,0.700027
0,0.222973,1.17568e-05,3,0.0182854
0,0.222973,1.17568e-05,4,0.137695
0,0.222973,1.18919e-05,1,0.131736
0,0.222973,1.18919e-05,2,0.715023
0,0.222973,1.18919e-05,3,0.0260551
0,0.222973,1.18919e-05,4,0.127186
0,0.222973,1.2027e-05,1,0.159007
0,0.222973,1.2027e-05,2,0.655476
0,0.222973,1.2027e-05,3,0.0246073
0,0.222973,1.2027e-05,4,0.160909
0,0.222973,1.21622e-05,1,0.124271
0,0.222973,1.21622e-05,2,0.728289
0,0.222973,1.21622e-05,3,0.0180485
0,0.222973,1.21622e-05,4,0.129391
0,0.222973,1.22973e-05,1,0.14367
0,0.222973,1.22973e-05,2,0.689835
0,0.222973,1.22973e-05,3,0.0223971
0,0.222973,1.22973e-05,4,0.144098
0,0.222973,1.24324e-05,1,0.129062
0,0.222973,1.24324e-05,2,0.730794
0,0.222973,1.24324e-05,3,0.0177504
0,0.222973,1.24324e-05,4,0.122393
0,0.222973,1.25676e-05,1,0.130718
0,0.222973,1.25676e-05,2,0.721868
0,0.222973,1.25676e-05,3,0.0156126
0,0.222973,1.25676e-05,4,0.131801
0,0.222973,1.27027e-05,1,0.134378
0,0.222973,1.27027e-05,2,0.720192
0,0.222973,1.27027e-05,3,0.0134807
0,0.222973,1.27027e-05,4,0.131949
0,0.222973,1.28378e-05,1,0.119835
0,0.222973,1.28378e-05,2,0.73924
0,0.222973,1.28378e-05,3,0.0209232
0,0.222973,1.28378e-05,4,0.120001
0,0.222973,1.2973e-05,1,0.150782
0,0.222973,1.2973e-05,2,0.674776
0,0.222973,1.2973e-05,3,0.0236601
0,0.222973,1.2973e-05,4,0.150782
0,0.222973,1.31081e-05,1,0.13942
0,0.222973,1.31081e-05,2,0.721401
0,0.222973,1.31081e-05,3,0.0066764
0,0.222973,1.31081e-05,4,0.132503
0,0.222973,1.32432e-05,1,0.144917
0,0.222973,1.32432e-05,2,0.688126
0,0.222973,1.32432e-05,3,0.0228705
0,0.222973,1.32432e-05,4,0.144086
0,0.222973,1.33784e-05,1,0.127623
0,0.222973,1.33784e-05,2,0.721918
0,0.222973,1.33784e-05,3,0.0208377
0,0.222973,1.33784e-05,4,0.129621
0,0.222973,1.35135e-05,1,0.128398
0,0.222973,1.35135e-05,2,0.729575
0,0.222973,1.35135e-05,3,0.0136103
0,0.222973,1.35135e-05,4,0.128417
0,0.222973,1.36486e-05,1,0.129223
0,0.222973,1.36486e-05,2,0.729345
0,0.222973,1.36486e-05,3,0.0122081
0,0.222973,1.36486e-05,4,0.129223
0,0.222973,1.37838e-05,1,0.13622
0,0.222973,1.37838e-05,2,0.722659
0,0.222973,1.37838e-05,3,0.004045
0,0.222973,1.37838e-05,4,0.137076
0,0.222973,1.39189e-05,1,0.116943
0,0.222973,1.39189e-05,2,0.750569
0,0.222973,1.39189e-05,3,0.0132812
0,0.222973,1.39189e-05,4,0.119207
0,0.222973,1.40541e-05,1,0.140624
0,0.222973,1.40541e-05,2,0.704787
0,0.222973,1.40541e-05,3,0.0128544
0,0.222973,1.40541e-05,4,0.141735
0,0.222973,1.41892e-05,1,0.099679
0,0.222973,1.41892e-05,2,0.771094
0,0.222973,1.41892e-05,3,0.0275484
0,0.222973,1.41892e-05,4,0.101679
0,0.222973,1.43243e-05,1,0.139999
0,0.222973,1.43243e-05,2,0.700253
0,0.222973,1.43243e-05,3,0.0228759
0,0.222973,1.43243e-05,4,0.136872
0,0.222973,1.44595e-05,1,0.156139
0,0.222973,1.44595e-05,2,0.658681
0,0.222973,1.44595e-05,3,0.0242911
0,0.222973,1.44595e-05,4,0.160889
0,0.222973,1.45946e-05,1,0.127973
0,0.222973,1.45946e-05,2,0.727067
0,0.222973,1.45946e-05,3,0.0169127
0,0.222973,1.45946e-05,4,0.128047
0,0.222973,1.47297e-05,1,0.11493
0,0.222973,1.47297e-05,2,0.745236
0,0.222973,1.47297e-05,3,0.020793
0,0.222973,1.47297e-05,4,0.119041
0,0.222973,1.48649e-05,1,0.143574
0,0.222973,1.48649e-05,2,0.69979
0,0.222973,1.48649e-05,3,0.0130623
0,0.222973,1.48649e-05,4,0.143574
0,0.222973,1.5e-05,1,0.128548
0,0.222973,1.5e-05,2,0.732785
0,0.222973,1.5e-05,3,0.0107226
0,0.222973,1.5e-05,4,0.127944
0,0.225676,5e-06,1,0.210688
0,0.225676,5e-06,2,0.545319
0,0.225676,5e-06,3,0.0344921
0,0.225676,5e-06,4,0.209501
0,0.225676,5.13514e-06,1,0.207059
0,0.225676,5.13514e-06,2,0.55026
0,0.225676,5.13514e-06,3,0.0368228
0,0.225676,5.13514e-06,4,0.205859
0,0.225676,5.27027e-06,1,0.178679
0,0.225676,5.27027e-06,2,0.585178
0,0.225676,5.27027e-06,3,0.0578338
0,0.225676,5.27027e-06,4,0.178309
0,0.225676,5.40541e-06,1,0.223116
0,0.225676,5.40541e-06,2,0.508591
0,0.225676,5.40541e-06,3,0.0441766
0,0.225676,5.40541e-06,4,0.224116
0,0.225676,5.54054e-06,1,0.185769
0,0.225676,5.54054e-06,2,0.597113
0,0.225676,5.54054e-06,3,0.0368219
0,0.225676,5.54054e-06,4,0.180296
0,0.225676,5.67568e-06,1,0.182383
0,0.225676,5.67568e-06,2,0.579301
0,0.225676,5.67568e-06,3,0.0410917
0,0.225676,5.67568e-06,4,0.197225
0,0.225676,5.81081e-06,1,0.20123
0,0.225676,5.81081e-06,2,0.548988
0,0.225676,5.81081e-06,3,0.0473598
0,0.225676,5.81081e-06,4,0.202423
0,0.225676,5.94595e-06,1,0.174538
0,0.225676,5.94595e-06,2,0.589123
0,0.225676,5.94595e-06,3,0.0512216
0,0.225676,5.94595e-06,4,0.185117
0,0.225676,6.08108e-06,1,0.189077
0,0.225676,6.08108e-06,2,0.583474
0,0.225676,6.08108e-06,3,0.0431652
0,0.225676,6.08108e-06,4,0.184284
0,0.225676,6.21622e-06,1,0.205533
0,0.225676,6.21622e-06,2,0.551252
0,0.225676,6.21622e-06,3,0.03723
0,0.225676,6.21622e-06,4,0.205985
0,0.225676,6.35135e-06,1,0.159552
0,0.225676,6.35135e-06,2,0.647993
0,0.225676,6.35135e-06,3,0.0363214
0,0.225676,6.35135e-06,4,0.156134
0,0.225676,6.48649e-06,1,0.190531
0,0.225676,6.48649e-06,2,0.580651
0,0.225676,6.48649e-06,3,0.0349148
0,0.225676,6.48649e-06,4,0.193903
0,0.225676,6.62162e-06,1,0.213286
0,0.225676,6.62162e-06,2,0.556135
0,0.225676,6.62162e-06,3,0.0245472
0,0.225676,6.62162e-06,4,0.206032
0,0.225676,6.75676e-06,1,0.162206
0,0.225676,6.75676e-06,2,0.65385
0,0.225676,6.75676e-06,3,0.0228893
0,0.225676,6.75676e-06,4,0.161054
0,0.225676,6.89189e-06,1,0.199262
0,0.225676,6.89189e-06,2,0.566905
0,0.225676,6.89189e-06,3,0.0283889
0,0.225676,6.89189e-06,4,0.205444
0,0.225676,7.02703e-06,1,0.143251
0,0.225676,7.02703e-06,2,0.688544
0,0.225676,7.02703e-06,3,0.0276062
0,0.225676,7.02703e-06,4,0.140599
0,0.225676,7.16216e-06,1,0.168572
0,0.225676,7.16216e-06,2,0.647226
0,0.225676,7.16216e-06,3,0.0210667
0,0.225676,7.16216e-06,4,0.163136
0,0.225676,7.2973e-06,1,0.168089
0,0.225676,7.2973e-06,2,0.633257
0,0.225676,7.2973e-06,3,0.0245635
0,0.225676,7.2973e-06,4,0.17409
0,0.225676,7.43243e-06,1,0.153174
0,0.225676,7.43243e-06,2,0.68498
0,0.225676,7.43243e-06,3,0.0138518
0,0.225676,7.43243e-06,4,0.147995
0,0.225676,7.56757e-06,1,0.150816
0,0.225676,7.56757e-06,2,0.677551
0,0.225676,7.56757e-06,3,0.0299394
0,0.225676,7.56757e-06,4,0.141694
0,0.225676,7.7027e-06,1,0.140021
0,0.225676,7.7027e-06,2,0.695943
0,0.225676,7.7027e-06,3,0.0279048
0,0.225676,7.7027e-06,4,0.136131
0,0.225676,7.83784e-06,1,0.140069
0,0.225676,7.83784e-06,2,0.695293
0,0.225676,7.83784e-06,3,0.0279523
0,0.225676,7.83784e-06,4,0.136686
0,0.225676,7.97297e-06,1,0.185997
0,0.225676,7.97297e-06,2,0.594733
0,0.225676,7.97297e-06,3,0.0323677
0,0.225676,7.97297e-06,4,0.186902
0,0.225676,8.10811e-06,1,0.136751
0,0.225676,8.10811e-06,2,0.676277
0,0.225676,8.10811e-06,3,0.0433957
0,0.225676,8.10811e-06,4,0.143576
0,0.225676,8.24324e-06,1,0.166746
0,0.225676,8.24324e-06,2,0.620479
0,0.225676,8.24324e-06,3,0.0321968
0,0.225676,8.24324e-06,4,0.180578
0,0.225676,8.37838e-06,1,0.149864
0,0.225676,8.37838e-06,2,0.686241
0,0.225676,8.37838e-06,3,0.0136781
0,0.225676,8.37838e-06,4,0.150217
0,0.225676,8.51351e-06,1,0.152735
0,0.225676,8.51351e-06,2,0.67544
0,0.225676,8.51351e-06,3,0.0190983
0,0.225676,8.51351e-06,4,0.152727
0,0.225676,8.64865e-06,1,0.141079
0,0.225676,8.64865e-06,2,0.694854
0,0.225676,8.64865e-06,3,0.0316524
0,0.225676,8.64865e-06,4,0.132414
0,0.225676,8.78378e-06,1,0.147178
0,0.225676,8.78378e-06,2,0.67367
0,0.225676,8.78378e-06,3,0.0272451
0,0.225676,8.78378e-06,4,0.151907
0,0.225676,8.91892e-06,1,0.169556
0,0.225676,8.91892e-06,2,0.648036
0,0.225676,8.91892e-06,3,0.0099171
0,0.225676,8.91892e-06,4,0.172491
0,0.225676,9.05405e-06,1,0.164626
0,0.225676,9.05405e-06,2,0.646079
0,0.225676,9.05405e-06,3,0.0271914
0,0.225676,9.05405e-06,4,0.162103
0,0.225676,9.18919e-06,1,0.138206
0,0.225676,9.18919e-06,2,0.676176
0,0.225676,9.18919e-06,3,0.0464191
0,0.225676,9.18919e-06,4,0.139199
0,0.225676,9.32432e-06,1,0.141536
0,0.225676,9.32432e-06,2,0.692683
0,0.225676,9.32432e-06,3,0.0221022
0,0.225676,9.32432e-06,4,0.143679
0,0.225676,9.45946e-06,1,0.159579
0,0.225676,9.45946e-06,2,0.671974
0,0.225676,9.45946e-06,3,0.0088693
0,0.225676,9.45946e-06,4,0.159578
0,0.225676,9.59459e-06,1,0.125571
0,0.225676,9.59459e-06,2,0.730885
0,0.225676,9.59459e-06,3,0.0177358
0,0.225676,9.59459e-06,4,0.125809
0,0.225676,9.72973e-06,1,0.148119
0,0.225676,9.72973e-06,2,0.685793
0,0.225676,9.72973e-06,3,0.0146933
0,0.225676,9.72973e-06,4,0.151395
0,0.225676,9.86486e-06,1,0.150929
0,0.225676,9.86486e-06,2,0.675647
0,0.225676,9.86486e-06,3,0.0233848
0,0.225676,9.86486e-06,4,0.150039
0,0.225676,1e-05,1,0.156424
0,0.225676,1e-05,2,0.681394
0,0.225676,1e-05,3,0.0095116
0,0.225676,1e-05,4,0.15267
0,0.225676,1.01351e-05,1,0.11217
0,0.225676,1.01351e-05,2,0.747237
0,0.225676,1.01351e-05,3,0.0232331
0,0.225676,1.01351e-05,4,0.11736
0,0.225676,1.02703e-05,1,0.141166
0,0.225676,1.02703e-05,2,0.70297
0,0.225676,1.02703e-05,3,0.0159208
0,0.225676,1.02703e-05,4,0.139943
0,0.225676,1.04054e-05,1,0.159738
0,0.225676,1.04054e-05,2,0.658142
0,0.225676,1.04054e-05,3,0.0226611
0,0.225676,1.04054e-05,4,0.159459
0,0.225676,1.05405e-05,1,0.142349
0,0.225676,1.05405e-05,2,0.694281
0,0.225676,1.05405e-05,3,0.0167979
0,0.225676,1.05405e-05,4,0.146571
0,0.225676,1.06757e-05,1,0.142608
0,0.225676,1.06757e-05,2,0.693738
0,0.225676,1.06757e-05,3,0.0207078
0,0.225676,1.06757e-05,4,0.142947
0,0.225676,1.08108e-05,1,0.105906
0,0.225676,1.08108e-05,2,0.769506
0,0.225676,1.08108e-05,3,0.0211806
0,0.225676,1.08108e-05,4,0.103407
0,0.225676,1.09459e-05,1,0.176861
0,0.225676,1.09459e-05,2,0.627489
0,0.225676,1.09459e-05,3,0.0164606
0,0.225676,1.09459e-05,4,0.17919
0,0.225676,1.10811e-05,1,0.148823
0,0.225676,1.10811e-05,2,0.691773
0,0.225676,1.10811e-05,3,0.0136757
0,0.225676,1.10811e-05,4,0.145729
0,0.225676,1.12162e-05,1,0.101741
0,0.225676,1.12162e-05,2,0.777597
0,0.225676,1.12162e-05,3,0.0172534
0,0.225676,1.12162e-05,4,0.103409
0,0.225676,1.13514e-05,1,0.132053
0,0.225676,1.13514e-05,2,0.71236
0,0.225676,1.13514e-05,3,0.0256174
0,0.225676,1.13514e-05,4,0.129969
0,0.225676,1.14865e-05,1,0.143316
0,0.225676,1.14865e-05,2,0.702114
0,0.225676,1.14865e-05,3,0.0112497
0,0.225676,1.14865e-05,4,0.14332
0,0.225676,1.16216e-05,1,0.143177
0,0.225676,1.16216e-05,2,0.683864
0,0.225676,1.16216e-05,3,0.0243685
0,0.225676,1.16216e-05,4,0.148591
0,0.225676,1.17568e-05,1,0.126362
0,0.225676,1.17568e-05,2,0.728398
0,0.225676,1.17568e-05,3,0.0137247
0,0.225676,1.17568e-05,4,0.131516
0,0.225676,1.18919e-05,1,0.166099
0,0.225676,1.18919e-05,2,0.652275
0,0.225676,1.18919e-05,3,0.015623
0,0.225676,1.18919e-05,4,0.166002
0,0.225676,1.2027e-05,1,0.1256
0,0.225676,1.2027e-05,2,0.733858
0,0.225676,1.2027e-05,3,0.0110139
0,0.225676,1.2027e-05,4,0.129529
0,0.225676,1.21622e-05,1,0.128937
0,0.225676,1.21622e-05,2,0.723007
0,0.225676,1.21622e-05,3,0.0159553
0,0.225676,1.21622e-05,4,0.132101
0,0.225676,1.22973e-05,1,0.117093
0,0.225676,1.22973e-05,2,0.761906
0,0.225676,1.22973e-05,3,0.0126401
0,0.225676,1.22973e-05,4,0.108361
0,0.225676,1.24324e-05,1,0.13906
0,0.225676,1.24324e-05,2,0.705388
0,0.225676,1.24324e-05,3,0.0170477
0,0.225676,1.24324e-05,4,0.138504
0,0.225676,1.25676e-05,1,0.130729
0,0.225676,1.25676e-05,2,0.71669
0,0.225676,1.25676e-05,3,0.0276213
0,0.225676,1.25676e-05,4,0.124959
0,0.225676,1.27027e-05,1,0.103441
0,0.225676,1.27027e-05,2,0.778132
0,0.225676,1.27027e-05,3,0.0086988
0,0.225676,1.27027e-05,4,0.109728
0,0.225676,1.28378e-05,1,0.164599
0,0.225676,1.28378e-05,2,0.660881
0,0.225676,1.28378e-05,3,0.0088328
0,0.225676,1.28378e-05,4,0.165688
0,0.225676,1.2973e-05,1,0.132858
0,0.225676,1.2973e-05,2,0.70348
0,0.225676,1.2973e-05,3,0.0297578
0,0.225676,1.2973e-05,4,0.133904
0,0.225676,1.31081e-05,1,0.135774
0,0.225676,1.31081e-05,2,0.714132
0,0.225676,1.31081e-05,3,0.0168566
0,0.225676,1.31081e-05,4,0.133237
0,0.225676,1.32432e-05,1,0.139063
0,0.225676,1.32432e-05,2,0.705519
0,0.225676,1.32432e-05,3,0.0103364
0,0.225676,1.32432e-05,4,0.145082
0,0.225676,1.33784e-05,1,0.131642
0,0.225676,1.33784e-05,2,0.719056
0,0.225676,1.33784e-05,3,0.0176611
0,0.225676,1.33784e-05,4,0.131641
0,0.225676,1.35135e-05,1,0.120934
0,0.225676,1.35135e-05,2,0.744513
0,0.225676,1.35135e-05,3,0.0138678
0,0.225676,1.35135e-05,4,0.120685
0,0.225676,1.36486e-05,1,0.126911
0,0.225676,1.36486e-05,2,0.738994
0,0.225676,1.36486e-05,3,0.0119492
0,0.225676,1.36486e-05,4,0.122146
0,0.225676,1.37838e-05,1,0.166718
0,0.225676,1.37838e-05,2,0.648956
0,0.225676,1.37838e-05,3,0.0229434
0,0.225676,1.37838e-05,4,0.161383
0,0.225676,1.39189e-05,1,0.131462
0,0.225676,1.39189e-05,2,0.70082
0,0.225676,1.39189e-05,3,0.0325909
0,0.225676,1.39189e-05,4,0.135127
0,0.225676,1.40541e-05,1,0.135504
0,0.225676,1.40541e-05,2,0.714317
0,0.225676,1.40541e-05,3,0.0139819
0,0.225676,1.40541e-05,4,0.136198
0,0.225676,1.41892e-05,1,0.126202
0,0.225676,1.41892e-05,2,0.721658
0,0.225676,1.41892e-05,3,0.0258102
0,0.225676,1.41892e-05,4,0.12633
0,0.225676,1.43243e-05,1,0.128034
0,0.225676,1.43243e-05,2,0.724218
0,0.225676,1.43243e-05,3,0.0196207
0,0.225676,1.43243e-05,4,0.128127
0,0.225676,1.44595e-05,1,0.11504
0,0.225676,1.44595e-05,2,0.764986
0,0.225676,1.44595e-05,3,0.0104377
0,0.225676,1.44595e-05,4,0.109536
0,0.225676,1.45946e-05,1,0.116798
0,0.225676,1.45946e-05,2,0.76089
0,0.225676,1.45946e-05,3,0.0051957
0,0.225676,1.45946e-05,4,0.117116
0,0.225676,1.47297e-05,1,0.109103
0,0.225676,1.47297e-05,2,0.757632
0,0.225676,1.47297e-05,3,0.0255911
0,0.225676,1.47297e-05,4,0.107674
0,0.225676,1.48649e-05,1,0.115422
0,0.225676,1.48649e-05,2,0.744765
0,0.225676,1.48649e-05,3,0.0223938
0,0.225676,1.48649e-05,4,0.117419
0,0.225676,1.5e-05,1,0.111317
0,0.225676,1.5e-05,2,0.75732
0,0.225676,1.5e-05,3,0.0175073
0,0.225676,1.5e-05,4,0.113856
0,0.228378,5e-06,1,0.20611
0,0.228378,5e-06,2,0.549646
0,0.228378,5e-06,3,0.0443456
0,0.228378,5e-06,4,0.199897
0,0.228378,5.13514e-06,1,0.196778
0,0.228378,5.13514e-06,2,0.557185
0,0.228378,5.13514e-06,3,0.0499691
0,0.228378,5.13514e-06,4,0.196067
0,0.228378,5.27027e-06,1,0.194894
0,0.228378,5.27027e-06,2,0.578824
0,0.228378,5.27027e-06,3,0.0245702
0,0.228378,5.27027e-06,4,0.201712
0,0.228378,5.40541e-06,1,0.194642
0,0.228378,5.40541e-06,2,0.552412
0,0.228378,5.40541e-06,3,0.0535264
0,0.228378,5.40541e-06,4,0.19942
0,0.228378,5.54054e-06,1,0.163885
0,0.228378,5.54054e-06,2,0.643601
0,0.228378,5.54054e-06,3,0.0311087
0,0.228378,5.54054e-06,4,0.161405
0,0.228378,5.67568e-06,1,0.191373
0,0.228378,5.67568e-06,2,0.569024
0,0.228378,5.67568e-06,3,0.0482289
0,0.228378,5.67568e-06,4,0.191374
0,0.228378,5.81081e-06,1,0.175143
0,0.228378,5.81081e-06,2,0.604414
0,0.228378,5.81081e-06,3,0.0416049
0,0.228378,5.81081e-06,4,0.178838
0,0.228378,5.94595e-06,1,0.195669
0,0.228378,5.94595e-06,2,0.571918
0,0.228378,5.94595e-06,3,0.0290838
0,0.228378,5.94595e-06,4,0.20333
0,0.228378,6.08108e-06,1,0.191201
0,0.228378,6.08108e-06,2,0.587736
0,0.228378,6.08108e-06,3,0.0310731
0,0.228378,6.08108e-06,4,0.189989
0,0.228378,6.21622e-06,1,0.192834
0,0.228378,6.21622e-06,2,0.583119
0,0.228378,6.21622e-06,3,0.0263079
0,0.228378,6.21622e-06,4,0.19774
0,0.228378,6.35135e-06,1,0.164884
0,0.228378,6.35135e-06,2,0.649474
0,0.228378,6.35135e-06,3,0.0239395
0,0.228378,6.35135e-06,4,0.161703
0,0.228378,6.48649e-06,1,0.160486
0,0.228378,6.48649e-06,2,0.643882
0,0.228378,6.48649e-06,3,0.0303677
0,0.228378,6.48649e-06,4,0.165264
0,0.228378,6.62162e-06,1,0.165392
0,0.228378,6.62162e-06,2,0.635457
0,0.228378,6.62162e-06,3,0.0331964
0,0.228378,6.62162e-06,4,0.165954
0,0.228378,6.75676e-06,1,0.16486
0,0.228378,6.75676e-06,2,0.642145
0,0.228378,6.75676e-06,3,0.0303805
0,0.228378,6.75676e-06,4,0.162614
0,0.228378,6.89189e-06,1,0.168308
0,0.228378,6.89189e-06,2,0.633284
0,0.228378,6.89189e-06,3,0.0259241
0,0.228378,6.89189e-06,4,0.172484
0,0.228378,7.02703e-06,1,0.156493
0,0.228378,7.02703e-06,2,0.644565
0,0.228378,7.02703e-06,3,0.0410231
0,0.228378,7.02703e-06,4,0.157918
0,0.228378,7.16216e-06,1,0.174414
0,0.228378,7.16216e-06,2,0.617882
0,0.228378,7.16216e-06,3,0.0431477
0,0.228378,7.16216e-06,4,0.164557
0,0.228378,7.2973e-06,1,0.17771
0,0.228378,7.2973e-06,2,0.607378
0,0.228378,7.2973e-06,3,0.0339521
0,0.228378,7.2973e-06,4,0.18096
0,0.228378,7.43243e-06,1,0.134048
0,0.228378,7.43243e-06,2,0.697974
0,0.228378,7.43243e-06,3,0.0330234
0,0.228378,7.43243e-06,4,0.134954
0,0.228378,7.56757e-06,1,0.173775
0,0.228378,7.56757e-06,2,0.617846
0,0.228378,7.56757e-06,3,0.0395297
0,0.228378,7.56757e-06,4,0.16885
0,0.228378,7.7027e-06,1,0.162267
0,0.228378,7.7027e-06,2,0.645821
0,0.228378,7.7027e-06,3,0.0234967
0,0.228378,7.7027e-06,4,0.168416
0,0.228378,7.83784e-06,1,0.146166
0,0.228378,7.83784e-06,2,0.676342
0,0.228378,7.83784e-06,3,0.0305756
0,0.228378,7.83784e-06,4,0.146916
0,0.228378,7.97297e-06,1,0.159944
0,0.228378,7.97297e-06,2,0.645251
0,0.228378,7.97297e-06,3,0.0328512
0,0.228378,7.97297e-06,4,0.161954
0,0.228378,8.10811e-06,1,0.132212
0,0.228378,8.10811e-06,2,0.696208
0,0.228378,8.10811e-06,3,0.0384931
0,0.228378,8.10811e-06,4,0.133088
0,0.228378,8.24324e-06,1,0.145051
0,0.228378,8.24324e-06,2,0.691676
0,0.228378,8.24324e-06,3,0.0157218
0,0.228378,8.24324e-06,4,0.147551
0,0.228378,8.37838e-06,1,0.167838
0,0.228378,8.37838e-06,2,0.644223
0,0.228378,8.37838e-06,3,0.0203434
0,0.228378,8.37838e-06,4,0.167595
0,0.228378,8.51351e-06,1,0.165177
0,0.228378,8.51351e-06,2,0.661191
0,0.228378,8.51351e-06,3,0.0245539
0,0.228378,8.51351e-06,4,0.149078
0,0.228378,8.64865e-06,1,0.1401
0,0.228378,8.64865e-06,2,0.688485
0,0.228378,8.64865e-06,3,0.0253891
0,0.228378,8.64865e-06,4,0.146026
0,0.228378,8.78378e-06,1,0.170586
0,0.228378,8.78378e-06,2,0.637168
0,0.228378,8.78378e-06,3,0.0266852
0,0.228378,8.78378e-06,4,0.165561
0,0.228378,8.91892e-06,1,0.132777
0,0.228378,8.91892e-06,2,0.699207
0,0.228378,8.91892e-06,3,0.030003
0,0.228378,8.91892e-06,4,0.138013
0,0.228378,9.05405e-06,1,0.129281
0,0.228378,9.05405e-06,2,0.722587
0,0.228378,9.05405e-06,3,0.0192765
0,0.228378,9.05405e-06,4,0.128856
0,0.228378,9.18919e-06,1,0.161966
0,0.228378,9.18919e-06,2,0.657153
0,0.228378,9.18919e-06,3,0.0160574
0,0.228378,9.18919e-06,4,0.164823
0,0.228378,9.32432e-06,1,0.166019
0,0.228378,9.32432e-06,2,0.633371
0,0.228378,9.32432e-06,3,0.0300626
0,0.228378,9.32432e-06,4,0.170548
0,0.228378,9.45946e-06,1,0.122878
0,0.228378,9.45946e-06,2,0.738708
0,0.228378,9.45946e-06,3,0.0279546
0,0.228378,9.45946e-06,4,0.110459
