omega,alpha,beta,t
0,0.152703,8.10811e-06,1.50029e+06
0,0.152703,8.24324e-06,1.49763e+06
0,0.152703,8.37838e-06,1.44265e+06
0,0.152703,8.51351e-06,1.44394e+06
0,0.152703,8.64865e-06,1.4356e+06
0,0.152703,8.78378e-06,1.4034e+06
0,0.152703,8.91892e-06,1.4173e+06
0,0.152703,9.05405e-06,1.36197e+06
0,0.152703,9.18919e-06,1.35685e+06
0,0.152703,9.32432e-06,1.34856e+06
0,0.152703,9.45946e-06,1.30081e+06
0,0.152703,9.59459e-06,1.30397e+06
0,0.152703,9.72973e-06,1.29454e+06
0,0.152703,9.86486e-06,1.28468e+06
0,0.152703,1e-05,1.2721e+06
0,0.152703,1.01351e-05,1.24274e+06
0,0.152703,1.02703e-05,1.25984e+06
0,0.152703,1.04054e-05,1.22279e+06
0,0.152703,1.05405e-05,1.22188e+06
0,0.152703,1.06757e-05,1.20316e+06
0,0.152703,1.08108e-05,1.19229e+06
0,0.152703,1.09459e-05,1.17301e+06
0,0.152703,1.10811e-05,1.17225e+06
0,0.152703,1.12162e-05,1.1703e+06
0,0.152703,1.13514e-05,1.16832e+06
0,0.152703,1.14865e-05,1.13725e+06
0,0.152703,1.16216e-05,1.12342e+06
0,0.152703,1.17568e-05,1.11455e+06
0,0.152703,1.18919e-05,1.11036e+06
0,0.152703,1.2027e-05,1.10429e+06
0,0.152703,1.21622e-05,1.09504e+06
0,0.152703,1.22973e-05,1.05754e+06
0,0.152703,1.24324e-05,1.05894e+06
0,0.152703,1.25676e-05,1.05175e+06
0,0.152703,1.27027e-05,1.04827e+06
0,0.152703,1.28378e-05,1.05726e+06
0,0.152703,1.2973e-05,1.06292e+06
0,0.152703,1.31081e-05,1.03177e+06
0,0.152703,1.32432e-05,1.02583e+06
0,0.152703,1.33784e-05,1.02077e+06
0,0.152703,1.35135e-05,985729
0,0.152703,1.36486e-05,997772
0,0.152703,1.37838e-05,979659
0,0.152703,1.39189e-05,973273
0,0.152703,1.40541e-05,983102
0,0.152703,1.41892e-05,960521
0,0.152703,1.43243e-05,968668
0,0.152703,1.44595e-05,945335
0,0.152703,1.45946e-05,950390
0,0.152703,1.47297e-05,938352
0,0.152703,1.48649e-05,935154
0,0.152703,1.5e-05,916102
0,0.155405,5e-06,2.28209e+06
0,0.155405,5.13514e-06,2.25095e+06
0,0.155405,5.27027e-06,2.17893e+06
0,0.155405,5.40541e-06,2.15312e+06
0,0.155405,5.54054e-06,2.05848e+06
0,0.155405,5.67568e-06,2.04341e+06
0,0.155405,5.81081e-06,1.99226e+06
0,0.155405,5.94595e-06,2.00511e+06
0,0.155405,6.08108e-06,1.9122e+06
0,0.155405,6.21622e-06,1.88428e+06
0,0.155405,6.35135e-06,1.84549e+06
0,0.155405,6.48649e-06,1.81552e+06
0,0.155405,6.62162e-06,1.7715e+06
0,0.155405,6.75676e-06,1.73677e+06
0,0.155405,6.89189e-06,1.72702e+06
0,0.155405,7.02703e-06,1.71947e+06
0,0.155405,7.16216e-06,1.67076e+06
0,0.155405,7.2973e-06,1.63933e+06
0,0.155405,7.43243e-06,1.61973e+06
0,0.155405,7.56757e-06,1.59468e+06
0,0.155405,7.7027e-06,1.57922e+06
0,0.155405,7.83784e-06,1.55549e+06
0,0.155405,7.97297e-06,1.53271e+06
0,0.155405,8.10811e-06,1.51396e+06
0,0.155405,8.24324e-06,1.49039e+06
0,0.155405,8.37838e-06,1.46497e+06
0,0.155405,8.51351e-06,1.4477e+06
0,0.155405,8.64865e-06,1.4417e+06
0,0.155405,8.78378e-06,1.41588e+06
0,0.155405,8.91892e-06,1.3782e+06
0,0.155405,9.05405e-06,1.35949e+06
0,0.155405,9.18919e-06,1.3442e+06
0,0.155405,9.32432e-06,1.32029e+06
0,0.155405,9.45946e-06,1.31799e+06
0,0.155405,9.59459e-06,1.3048e+06
0,0.155405,9.72973e-06,1.28334e+06
0,0.155405,9.86486e-06,1.2704e+06
0,0.155405,1e-05,1.27672e+06
0,0.155405,1.01351e-05,1.2615e+06
0,0.155405,1.02703e-05,1.21827e+06
0,0.155405,1.04054e-05,1.22969e+06
0,0.155405,1.05405e-05,1.20978e+06
0,0.155405,1.06757e-05,1.21604e+06
0,0.155405,1.08108e-05,1.20306e+06
0,0.155405,1.09459e-05,1.18755e+06
0,0.155405,1.10811e-05,1.17283e+06
0,0.155405,1.12162e-05,1.14675e+06
0,0.155405,1.13514e-05,1.1553e+06
0,0.155405,1.14865e-05,1.15416e+06
0,0.155405,1.16216e-05,1.12084e+06
0,0.155405,1.17568e-05,1.11395e+06
0,0.155405,1.18919e-05,1.08662e+06
0,0.155405,1.2027e-05,1.09385e+06
0,0.155405,1.21622e-05,1.07554e+06
0,0.155405,1.22973e-05,1.0846e+06
0,0.155405,1.24324e-05,1.06564e+06
0,0.155405,1.25676e-05,1.05947e+06
0,0.155405,1.27027e-05,1.06185e+06
0,0.155405,1.28378e-05,1.04471e+06
0,0.155405,1.2973e-05,1.04885e+06
0,0.155405,1.31081e-05,1.01254e+06
0,0.155405,1.32432e-05,992375
0,0.155405,1.33784e-05,1.03652e+06
0,0.155405,1.35135e-05,1.00847e+06
0,0.155405,1.36486e-05,992786
0,0.155405,1.37838e-05,1.00188e+06
0,0.155405,1.39189e-05,968146
0,0.155405,1.40541e-05,994654
0,0.155405,1.41892e-05,965438
0,0.155405,1.43243e-05,961735
0,0.155405,1.44595e-05,959507
0,0.155405,1.45946e-05,943210
0,0.155405,1.47297e-05,947060
0,0.155405,1.48649e-05,932331
0,0.155405,1.5e-05,921688
0,0.158108,5e-06,2.28198e+06
0,0.158108,5.13514e-06,2.2292e+06
0,0.158108,5.27027e-06,2.17648e+06
0,0.158108,5.40541e-06,2.15024e+06
0,0.158108,5.54054e-06,2.10063e+06
0,0.158108,5.67568e-06,2.05298e+06
0,0.158108,5.81081e-06,2.01487e+06
0,0.158108,5.94595e-06,1.96465e+06
0,0.158108,6.08108e-06,1.91601e+06
0,0.158108,6.21622e-06,1.87215e+06
0,0.158108,6.35135e-06,1.84439e+06
0,0.158108,6.48649e-06,1.83019e+06
0,0.158108,6.62162e-06,1.79091e+06
0,0.158108,6.75676e-06,1.76924e+06
0,0.158108,6.89189e-06,1.7364e+06
0,0.158108,7.02703e-06,1.69951e+06
0,0.158108,7.16216e-06,1.67086e+06
0,0.158108,7.2973e-06,1.64535e+06
0,0.158108,7.43243e-06,1.63395e+06
0,0.158108,7.56757e-06,1.6269e+06
0,0.158108,7.7027e-06,1.54264e+06
0,0.158108,7.83784e-06,1.54792e+06
0,0.158108,7.97297e-06,1.5305e+06
0,0.158108,8.10811e-06,1.52395e+06
0,0.158108,8.24324e-06,1.48017e+06
0,0.158108,8.37838e-06,1.48809e+06
0,0.158108,8.51351e-06,1.4542e+06
0,0.158108,8.64865e-06,1.41558e+06
0,0.158108,8.78378e-06,1.39827e+06
0,0.158108,8.91892e-06,1.3963e+06
0,0.158108,9.05405e-06,1.36631e+06
0,0.158108,9.18919e-06,1.37813e+06
0,0.158108,9.32432e-06,1.3311e+06
0,0.158108,9.45946e-06,1.32302e+06
0,0.158108,9.59459e-06,1.32328e+06
0,0.158108,9.72973e-06,1.30029e+06
0,0.158108,9.86486e-06,1.29567e+06
0,0.158108,1e-05,1.27099e+06
0,0.158108,1.01351e-05,1.25216e+06
0,0.158108,1.02703e-05,1.24408e+06
0,0.158108,1.04054e-05,1.22032e+06
0,0.158108,1.05405e-05,1.22619e+06
0,0.158108,1.06757e-05,1.21835e+06
0,0.158108,1.08108e-05,1.20749e+06
0,0.158108,1.09459e-05,1.19331e+06
0,0.158108,1.10811e-05,1.15592e+06
0,0.158108,1.12162e-05,1.15397e+06
0,0.158108,1.13514e-05,1.14035e+06
0,0.158108,1.14865e-05,1.13914e+06
0,0.158108,1.16216e-05,1.13346e+06
0,0.158108,1.17568e-05,1.11903e+06
0,0.158108,1.18919e-05,1.10073e+06
0,0.158108,1.2027e-05,1.10904e+06
0,0.158108,1.21622e-05,1.07892e+06
0,0.158108,1.22973e-05,1.07151e+06
0,0.158108,1.24324e-05,1.05217e+06
0,0.158108,1.25676e-05,1.05786e+06
0,0.158108,1.27027e-05,1.05581e+06
0,0.158108,1.28378e-05,1.06588e+06
0,0.158108,1.2973e-05,1.04653e+06
0,0.158108,1.31081e-05,1.02838e+06
0,0.158108,1.32432e-05,1.01715e+06
0,0.158108,1.33784e-05,1.02437e+06
0,0.158108,1.35135e-05,999881
0,0.158108,1.36486e-05,998777
0,0.158108,1.37838e-05,957422
0,0.158108,1.39189e-05,975302
0,0.158108,1.40541e-05,977263
0,0.158108,1.41892e-05,973331
0,0.158108,1.43243e-05,973821
0,0.158108,1.44595e-05,955735
0,0.158108,1.45946e-05,940688
0,0.158108,1.47297e-05,922158
0,0.158108,1.48649e-05,965723
0,0.158108,1.5e-05,930428
0,0.160811,5e-06,2.31362e+06
0,0.160811,5.13514e-06,2.24363e+06
0,0.160811,5.27027e-06,2.17357e+06
0,0.160811,5.40541e-06,2.16592e+06
0,0.160811,5.54054e-06,2.06216e+06
0,0.160811,5.67568e-06,2.06977e+06
0,0.160811,5.81081e-06,2.02737e+06
0,0.160811,5.94595e-06,1.97319e+06
0,0.160811,6.08108e-06,1.9147e+06
0,0.160811,6.21622e-06,1.89063e+06
0,0.160811,6.35135e-06,1.84519e+06
0,0.160811,6.48649e-06,1.80099e+06
0,0.160811,6.62162e-06,1.78126e+06
0,0.160811,6.75676e-06,1.74846e+06
0,0.160811,6.89189e-06,1.71627e+06
0,0.160811,7.02703e-06,1.6979e+06
0,0.160811,7.16216e-06,1.68778e+06
0,0.160811,7.2973e-06,1.65435e+06
0,0.160811,7.43243e-06,1.60949e+06
0,0.160811,7.56757e-06,1.59794e+06
0,0.160811,7.7027e-06,1.55888e+06
0,0.160811,7.83784e-06,1.55264e+06
0,0.160811,7.97297e-06,1.53064e+06
0,0.160811,8.10811e-06,1.48785e+06
0,0.160811,8.24324e-06,1.46438e+06
0,0.160811,8.37838e-06,1.4569e+06
0,0.160811,8.51351e-06,1.46124e+06
0,0.160811,8.64865e-06,1.43907e+06
0,0.160811,8.78378e-06,1.40347e+06
0,0.160811,8.91892e-06,1.38952e+06
0,0.160811,9.05405e-06,1.38141e+06
0,0.160811,9.18919e-06,1.33978e+06
0,0.160811,9.32432e-06,1.33895e+06
0,0.160811,9.45946e-06,1.31549e+06
0,0.160811,9.59459e-06,1.31444e+06
0,0.160811,9.72973e-06,1.30249e+06
0,0.160811,9.86486e-06,1.2873e+06
0,0.160811,1e-05,1.27581e+06
0,0.160811,1.01351e-05,1.23883e+06
0,0.160811,1.02703e-05,1.24726e+06
0,0.160811,1.04054e-05,1.23534e+06
0,0.160811,1.05405e-05,1.21421e+06
0,0.160811,1.06757e-05,1.2113e+06
0,0.160811,1.08108e-05,1.1876e+06
0,0.160811,1.09459e-05,1.17002e+06
0,0.160811,1.10811e-05,1.15519e+06
0,0.160811,1.12162e-05,1.1691e+06
0,0.160811,1.13514e-05,1.15489e+06
0,0.160811,1.14865e-05,1.15533e+06
0,0.160811,1.16216e-05,1.1366e+06
0,0.160811,1.17568e-05,1.12022e+06
0,0.160811,1.18919e-05,1.11326e+06
0,0.160811,1.2027e-05,1.11098e+06
0,0.160811,1.21622e-05,1.0897e+06
0,0.160811,1.22973e-05,1.06407e+06
0,0.160811,1.24324e-05,1.07362e+06
0,0.160811,1.25676e-05,1.06226e+06
0,0.160811,1.27027e-05,1.04025e+06
0,0.160811,1.28378e-05,1.03835e+06
0,0.160811,1.2973e-05,1.0461e+06
0,0.160811,1.31081e-05,1.03002e+06
0,0.160811,1.32432e-05,1.03424e+06
0,0.160811,1.33784e-05,1.01313e+06
0,0.160811,1.35135e-05,986573
0,0.160811,1.36486e-05,975926
0,0.160811,1.37838e-05,1.00348e+06
0,0.160811,1.39189e-05,985906
0,0.160811,1.40541e-05,967054
0,0.160811,1.41892e-05,954784
0,0.160811,1.43243e-05,963691
0,0.160811,1.44595e-05,935288
0,0.160811,1.45946e-05,965005
0,0.160811,1.47297e-05,932023
0,0.160811,1.48649e-05,943743
0,0.160811,1.5e-05,940079
0,0.163514,5e-06,2.27247e+06
0,0.163514,5.13514e-06,2.23752e+06
0,0.163514,5.27027e-06,2.1962e+06
0,0.163514,5.40541e-06,2.15458e+06
0,0.163514,5.54054e-06,2.09002e+06
0,0.163514,5.67568e-06,2.04294e+06
0,0.163514,5.81081e-06,2.02025e+06
0,0.163514,5.94595e-06,1.96971e+06
0,0.163514,6.08108e-06,1.92465e+06
0,0.163514,6.21622e-06,1.88839e+06
0,0.163514,6.35135e-06,1.85431e+06
0,0.163514,6.48649e-06,1.79195e+06
0,0.163514,6.62162e-06,1.77946e+06
0,0.163514,6.75676e-06,1.7464e+06
0,0.163514,6.89189e-06,1.74018e+06
0,0.163514,7.02703e-06,1.69261e+06
0,0.163514,7.16216e-06,1.68308e+06
0,0.163514,7.2973e-06,1.6357e+06
0,0.163514,7.43243e-06,1.63554e+06
0,0.163514,7.56757e-06,1.60436e+06
0,0.163514,7.7027e-06,1.57692e+06
0,0.163514,7.83784e-06,1.57094e+06
0,0.163514,7.97297e-06,1.52082e+06
0,0.163514,8.10811e-06,1.50704e+06
0,0.163514,8.24324e-06,1.48762e+06
0,0.163514,8.37838e-06,1.4455e+06
0,0.163514,8.51351e-06,1.44038e+06
0,0.163514,8.64865e-06,1.4397e+06
0,0.163514,8.78378e-06,1.39958e+06
0,0.163514,8.91892e-06,1.39273e+06
0,0.163514,9.05405e-06,1.3801e+06
0,0.163514,9.18919e-06,1.34362e+06
0,0.163514,9.32432e-06,1.36285e+06
0,0.163514,9.45946e-06,1.33334e+06
0,0.163514,9.59459e-06,1.32358e+06
0,0.163514,9.72973e-06,1.29479e+06
0,0.163514,9.86486e-06,1.2875e+06
0,0.163514,1e-05,1.2519e+06
0,0.163514,1.01351e-05,1.2553e+06
0,0.163514,1.02703e-05,1.2384e+06
0,0.163514,1.04054e-05,1.22834e+06
0,0.163514,1.05405e-05,1.22186e+06
0,0.163514,1.06757e-05,1.20949e+06
0,0.163514,1.08108e-05,1.19112e+06
0,0.163514,1.09459e-05,1.15496e+06
0,0.163514,1.10811e-05,1.16048e+06
0,0.163514,1.12162e-05,1.15355e+06
0,0.163514,1.13514e-05,1.14801e+06
0,0.163514,1.14865e-05,1.14169e+06
0,0.163514,1.16216e-05,1.11707e+06
0,0.163514,1.17568e-05,1.1271e+06
0,0.163514,1.18919e-05,1.11822e+06
0,0.163514,1.2027e-05,1.08906e+06
0,0.163514,1.21622e-05,1.11807e+06
0,0.163514,1.22973e-05,1.08224e+06
0,0.163514,1.24324e-05,1.0878e+06
0,0.163514,1.25676e-05,1.05886e+06
0,0.163514,1.27027e-05,1.05308e+06
0,0.163514,1.28378e-05,1.03805e+06
0,0.163514,1.2973e-05,1.05092e+06
0,0.163514,1.31081e-05,1.05134e+06
0,0.163514,1.32432e-05,1.00436e+06
0,0.163514,1.33784e-05,1.00671e+06
0,0.163514,1.35135e-05,1.0022e+06
0,0.163514,1.36486e-05,997043
0,0.163514,1.37838e-05,984131
0,0.163514,1.39189e-05,987423
0,0.163514,1.40541e-05,960696
0,0.163514,1.41892e-05,1.00725e+06
0,0.163514,1.43243e-05,960255
0,0.163514,1.44595e-05,948743
0,0.163514,1.45946e-05,963739
0,0.163514,1.47297e-05,947935
0,0.163514,1.48649e-05,953626
0,0.163514,1.5e-05,967128
0,0.166216,5e-06,2.3076e+06
0,0.166216,5.13514e-06,2.23536e+06
0,0.166216,5.27027e-06,2.17096e+06
0,0.166216,5.40541e-06,2.14202e+06
0,0.166216,5.54054e-06,2.07291e+06
0,0.166216,5.67568e-06,2.05353e+06
0,0.166216,5.81081e-06,1.99347e+06
0,0.166216,5.94595e-06,1.97442e+06
0,0.166216,6.08108e-06,1.93101e+06
0,0.166216,6.21622e-06,1.87247e+06
0,0.166216,6.35135e-06,1.86879e+06
0,0.166216,6.48649e-06,1.82296e+06
0,0.166216,6.62162e-06,1.77706e+06
0,0.166216,6.75676e-06,1.75143e+06
0,0.166216,6.89189e-06,1.71382e+06
0,0.166216,7.02703e-06,1.70265e+06
0,0.166216,7.16216e-06,1.68782e+06
0,0.166216,7.2973e-06,1.64511e+06
0,0.166216,7.43243e-06,1.61699e+06
0,0.166216,7.56757e-06,1.60616e+06
0,0.166216,7.7027e-06,1.57754e+06
0,0.166216,7.83784e-06,1.55703e+06
0,0.166216,7.97297e-06,1.53536e+06
0,0.166216,8.10811e-06,1.49922e+06
0,0.166216,8.24324e-06,1.48884e+06
0,0.166216,8.37838e-06,1.47061e+06
0,0.166216,8.51351e-06,1.43294e+06
0,0.166216,8.64865e-06,1.41553e+06
0,0.166216,8.78378e-06,1.40214e+06
0,0.166216,8.91892e-06,1.38556e+06
0,0.166216,9.05405e-06,1.37229e+06
0,0.166216,9.18919e-06,1.37026e+06
0,0.166216,9.32432e-06,1.35441e+06
0,0.166216,9.45946e-06,1.3447e+06
0,0.166216,9.59459e-06,1.30257e+06
0,0.166216,9.72973e-06,1.26923e+06
0,0.166216,9.86486e-06,1.27416e+06
0,0.166216,1e-05,1.27783e+06
0,0.166216,1.01351e-05,1.26826e+06
0,0.166216,1.02703e-05,1.24963e+06
0,0.166216,1.04054e-05,1.23181e+06
0,0.166216,1.05405e-05,1.21018e+06
0,0.166216,1.06757e-05,1.19259e+06
0,0.166216,1.08108e-05,1.17621e+06
0,0.166216,1.09459e-05,1.1814e+06
0,0.166216,1.10811e-05,1.16595e+06
0,0.166216,1.12162e-05,1.16137e+06
0,0.166216,1.13514e-05,1.14971e+06
0,0.166216,1.14865e-05,1.12711e+06
0,0.166216,1.16216e-05,1.12104e+06
0,0.166216,1.17568e-05,1.12473e+06
0,0.166216,1.18919e-05,1.1223e+06
0,0.166216,1.2027e-05,1.10992e+06
0,0.166216,1.21622e-05,1.08732e+06
0,0.166216,1.22973e-05,1.09728e+06
0,0.166216,1.24324e-05,1.06939e+06
0,0.166216,1.25676e-05,1.08814e+06
0,0.166216,1.27027e-05,1.03807e+06
0,0.166216,1.28378e-05,1.05384e+06
0,0.166216,1.2973e-05,1.0376e+06
0,0.166216,1.31081e-05,1.02017e+06
0,0.166216,1.32432e-05,1.00897e+06
0,0.166216,1.33784e-05,1.0168e+06
0,0.166216,1.35135e-05,1.01143e+06
0,0.166216,1.36486e-05,1.00356e+06
0,0.166216,1.37838e-05,975369
0,0.166216,1.39189e-05,979446
0,0.166216,1.40541e-05,984806
0,0.166216,1.41892e-05,973505
0,0.166216,1.43243e-05,956629
0,0.166216,1.44595e-05,984090
0,0.166216,1.45946e-05,974922
0,0.166216,1.47297e-05,951382
0,0.166216,1.48649e-05,945419
0,0.166216,1.5e-05,924925
0,0.168919,5e-06,2.2653e+06
0,0.168919,5.13514e-06,2.26428e+06
0,0.168919,5.27027e-06,2.1741e+06
0,0.168919,5.40541e-06,2.1343e+06
0,0.168919,5.54054e-06,2.09316e+06
0,0.168919,5.67568e-06,2.04652e+06
0,0.168919,5.81081e-06,2.01171e+06
0,0.168919,5.94595e-06,2.0078e+06
0,0.168919,6.08108e-06,1.92629e+06
0,0.168919,6.21622e-06,1.88587e+06
0,0.168919,6.35135e-06,1.84776e+06
0,0.168919,6.48649e-06,1.82831e+06
0,0.168919,6.62162e-06,1.75659e+06
0,0.168919,6.75676e-06,1.73476e+06
0,0.168919,6.89189e-06,1.70429e+06
0,0.168919,7.02703e-06,1.71585e+06
0,0.168919,7.16216e-06,1.69182e+06
0,0.168919,7.2973e-06,1.64827e+06
0,0.168919,7.43243e-06,1.59535e+06
0,0.168919,7.56757e-06,1.61369e+06
0,0.168919,7.7027e-06,1.56022e+06
0,0.168919,7.83784e-06,1.52188e+06
0,0.168919,7.97297e-06,1.51282e+06
0,0.168919,8.10811e-06,1.51209e+06
0,0.168919,8.24324e-06,1.50617e+06
0,0.168919,8.37838e-06,1.46302e+06
0,0.168919,8.51351e-06,1.46e+06
0,0.168919,8.64865e-06,1.42764e+06
0,0.168919,8.78378e-06,1.41638e+06
0,0.168919,8.91892e-06,1.37378e+06
0,0.168919,9.05405e-06,1.38157e+06
0,0.168919,9.18919e-06,1.33934e+06
0,0.168919,9.32432e-06,1.36776e+06
0,0.168919,9.45946e-06,1.3252e+06
0,0.168919,9.59459e-06,1.30702e+06
0,0.168919,9.72973e-06,1.31023e+06
0,0.168919,9.86486e-06,1.27155e+06
0,0.168919,1e-05,1.2751e+06
0,0.168919,1.01351e-05,1.25225e+06
0,0.168919,1.02703e-05,1.23182e+06
0,0.168919,1.04054e-05,1.21658e+06
0,0.168919,1.05405e-05,1.23666e+06
0,0.168919,1.06757e-05,1.2246e+06
0,0.168919,1.08108e-05,1.20167e+06
0,0.168919,1.09459e-05,1.17181e+06
0,0.168919,1.10811e-05,1.15854e+06
0,0.168919,1.12162e-05,1.15838e+06
0,0.168919,1.13514e-05,1.14828e+06
0,0.168919,1.14865e-05,1.15162e+06
0,0.168919,1.16216e-05,1.13168e+06
0,0.168919,1.17568e-05,1.0949e+06
0,0.168919,1.18919e-05,1.10598e+06
0,0.168919,1.2027e-05,1.09872e+06
0,0.168919,1.21622e-05,1.09802e+06
0,0.168919,1.22973e-05,1.08029e+06
0,0.168919,1.24324e-05,1.08258e+06
0,0.168919,1.25676e-05,1.06308e+06
0,0.168919,1.27027e-05,1.04836e+06
0,0.168919,1.28378e-05,1.042e+06
0,0.168919,1.2973e-05,1.04874e+06
0,0.168919,1.31081e-05,1.02631e+06
0,0.168919,1.32432e-05,1.0291e+06
0,0.168919,1.33784e-05,1.00305e+06
0,0.168919,1.35135e-05,1.005e+06
0,0.168919,1.36486e-05,1.00208e+06
0,0.168919,1.37838e-05,1.01081e+06
0,0.168919,1.39189e-05,997132
0,0.168919,1.40541e-05,969071
0,0.168919,1.41892e-05,986627
0,0.168919,1.43243e-05,969578
0,0.168919,1.44595e-05,985475
0,0.168919,1.45946e-05,937660
0,0.168919,1.47297e-05,945064
0,0.168919,1.48649e-05,968512
0,0.168919,1.5e-05,943633
0,0.171622,5e-06,2.29526e+06
0,0.171622,5.13514e-06,2.22717e+06
0,0.171622,5.27027e-06,2.19415e+06
0,0.171622,5.40541e-06,2.13899e+06
0,0.171622,5.54054e-06,2.11006e+06
0,0.171622,5.67568e-06,2.07262e+06
0,0.171622,5.81081e-06,1.99911e+06
0,0.171622,5.94595e-06,1.95464e+06
0,0.171622,6.08108e-06,1.92933e+06
0,0.171622,6.21622e-06,1.88866e+06
0,0.171622,6.35135e-06,1.85352e+06
0,0.171622,6.48649e-06,1.81283e+06
0,0.171622,6.62162e-06,1.79402e+06
0,0.171622,6.75676e-06,1.74521e+06
0,0.171622,6.89189e-06,1.75272e+06
0,0.171622,7.02703e-06,1.66883e+06
0,0.171622,7.16216e-06,1.68207e+06
0,0.171622,7.2973e-06,1.63796e+06
0,0.171622,7.43243e-06,1.624e+06
0,0.171622,7.56757e-06,1.58566e+06
0,0.171622,7.7027e-06,1.56524e+06
0,0.171622,7.83784e-06,1.54639e+06
0,0.171622,7.97297e-06,1.52186e+06
0,0.171622,8.10811e-06,1.4878e+06
0,0.171622,8.24324e-06,1.48101e+06
0,0.171622,8.37838e-06,1.46345e+06
0,0.171622,8.51351e-06,1.45377e+06
0,0.171622,8.64865e-06,1.44933e+06
0,0.171622,8.78378e-06,1.41023e+06
0,0.171622,8.91892e-06,1.39686e+06
0,0.171622,9.05405e-06,1.39314e+06
0,0.171622,9.18919e-06,1.34758e+06
0,0.171622,9.32432e-06,1.34704e+06
0,0.171622,9.45946e-06,1.33197e+06
0,0.171622,9.59459e-06,1.2986e+06
0,0.171622,9.72973e-06,1.29179e+06
0,0.171622,9.86486e-06,1.29124e+06
0,0.171622,1e-05,1.26007e+06
0,0.171622,1.01351e-05,1.25192e+06
0,0.171622,1.02703e-05,1.23992e+06
0,0.171622,1.04054e-05,1.22989e+06
0,0.171622,1.05405e-05,1.22453e+06
0,0.171622,1.06757e-05,1.21114e+06
0,0.171622,1.08108e-05,1.18265e+06
0,0.171622,1.09459e-05,1.17984e+06
0,0.171622,1.10811e-05,1.15542e+06
0,0.171622,1.12162e-05,1.15794e+06
0,0.171622,1.13514e-05,1.15945e+06
0,0.171622,1.14865e-05,1.15391e+06
0,0.171622,1.16216e-05,1.12123e+06
0,0.171622,1.17568e-05,1.08862e+06
0,0.171622,1.18919e-05,1.10324e+06
0,0.171622,1.2027e-05,1.08545e+06
0,0.171622,1.21622e-05,1.11525e+06
0,0.171622,1.22973e-05,1.0936e+06
0,0.171622,1.24324e-05,1.103e+06
0,0.171622,1.25676e-05,1.08872e+06
0,0.171622,1.27027e-05,1.0662e+06
0,0.171622,1.28378e-05,1.05055e+06
0,0.171622,1.2973e-05,1.03126e+06
0,0.171622,1.31081e-05,1.02251e+06
0,0.171622,1.32432e-05,1.03229e+06
0,0.171622,1.33784e-05,1.02217e+06
0,0.171622,1.35135e-05,1.02823e+06
0,0.171622,1.36486e-05,1.0156e+06
0,0.171622,1.37838e-05,992107
0,0.171622,1.39189e-05,990087
0,0.171622,1.40541e-05,989652
0,0.171622,1.41892e-05,992195
0,0.171622,1.43243e-05,984164
0,0.171622,1.44595e-05,959259
0,0.171622,1.45946e-05,956332
0,0.171622,1.47297e-05,950579
0,0.171622,1.48649e-05,930180
0,0.171622,1.5e-05,948000
0,0.174324,5e-06,2.2729e+06
0,0.174324,5.13514e-06,2.24238e+06
0,0.174324,5.27027e-06,2.206e+06
0,0.174324,5.40541e-06,2.12659e+06
0,0.174324,5.54054e-06,2.08389e+06
0,0.174324,5.67568e-06,2.04326e+06
0,0.174324,5.81081e-06,2.01026e+06
0,0.174324,5.94595e-06,1.94519e+06
0,0.174324,6.08108e-06,1.92959e+06
0,0.174324,6.21622e-06,1.91918e+06
0,0.174324,6.35135e-06,1.85526e+06
0,0.174324,6.48649e-06,1.82536e+06
0,0.174324,6.62162e-06,1.77809e+06
0,0.174324,6.75676e-06,1.74421e+06
0,0.174324,6.89189e-06,1.72992e+06
0,0.174324,7.02703e-06,1.67365e+06
0,0.174324,7.16216e-06,1.6704e+06
0,0.174324,7.2973e-06,1.64422e+06
0,0.174324,7.43243e-06,1.63214e+06
0,0.174324,7.56757e-06,1.59136e+06
0,0.174324,7.7027e-06,1.56592e+06
0,0.174324,7.83784e-06,1.55233e+06
0,0.174324,7.97297e-06,1.51834e+06
0,0.174324,8.10811e-06,1.51556e+06
0,0.174324,8.24324e-06,1.46574e+06
0,0.174324,8.37838e-06,1.47742e+06
0,0.174324,8.51351e-06,1.43816e+06
0,0.174324,8.64865e-06,1.4472e+06
0,0.174324,8.78378e-06,1.41517e+06
0,0.174324,8.91892e-06,1.38637e+06
0,0.174324,9.05405e-06,1.364e+06
0,0.174324,9.18919e-06,1.33994e+06
0,0.174324,9.32432e-06,1.34424e+06
0,0.174324,9.45946e-06,1.3262e+06
0,0.174324,9.59459e-06,1.32411e+06
0,0.174324,9.72973e-06,1.2901e+06
0,0.174324,9.86486e-06,1.28176e+06
0,0.174324,1e-05,1.27055e+06
0,0.174324,1.01351e-05,1.2523e+06
0,0.174324,1.02703e-05,1.24119e+06
0,0.174324,1.04054e-05,1.23886e+06
0,0.174324,1.05405e-05,1.21153e+06
0,0.174324,1.06757e-05,1.20466e+06
0,0.174324,1.08108e-05,1.18801e+06
0,0.174324,1.09459e-05,1.18402e+06
0,0.174324,1.10811e-05,1.15456e+06
0,0.174324,1.12162e-05,1.16782e+06
0,0.174324,1.13514e-05,1.18642e+06
0,0.174324,1.14865e-05,1.15172e+06
0,0.174324,1.16216e-05,1.15341e+06
0,0.174324,1.17568e-05,1.13377e+06
0,0.174324,1.18919e-05,1.11672e+06
